time,latitude,longitude,po4_max,po4_min,po4_range,po4_mean
UTC,degrees_north,degrees_east,MMol' 'M-3,MMol' 'M-3,MMol' 'M-3,MMol' 'M-3
2000-01-01T00:00:00Z,34.025,-122.725,1.101617647490312,0.349373782511388,0.752243864978924,0.6342147634518758
2000-01-01T00:00:00Z,34.025,-122.675,1.1006363296439565,0.3535881119159402,0.7470482177280163,0.6355822325948519
2000-01-01T00:00:00Z,34.025,-122.625,1.0998810775076087,0.36896558431460336,0.7309154931930053,0.6394867075805724
2000-01-01T00:00:00Z,34.025,-122.575,1.0989349945736573,0.38377500881112886,0.7151599857625284,0.6429997473361232
2000-01-01T00:00:00Z,34.025,-122.525,1.0995876301262655,0.39524486390537966,0.7043427662208859,0.6457402216207171
2000-01-01T00:00:00Z,34.025,-122.475,1.1008680889499167,0.3961078267629468,0.70476026218697,0.6461754972763789
2000-01-01T00:00:00Z,34.025,-122.425,1.1104159686973516,0.39194032185244754,0.7184756468449041,0.6471806632405742
2000-01-01T00:00:00Z,34.025,-122.375,1.12908046839132,0.3911644741689876,0.7379159942223324,0.6501243400805353
2000-01-01T00:00:00Z,34.025,-122.325,1.1470602802539918,0.39103637196559204,0.7560239082883997,0.6536173961975023
2000-01-01T00:00:00Z,34.025,-122.275,1.1576773302047878,0.3914836860501464,0.7661936441546414,0.6550524178000915
2000-01-01T00:00:00Z,34.025,-122.225,1.1585085812059797,0.3918742839205197,0.76663429728546,0.6554626222309979
2000-01-01T00:00:00Z,34.025,-122.175,1.1500664029820575,0.39444566883369975,0.7556207341483578,0.6562521229975611
2000-01-01T00:00:00Z,34.025,-122.125,1.1346317419928738,0.3993111095249664,0.7353206324679074,0.6574110244641791
2000-01-01T00:00:00Z,34.025,-122.075,1.1158711620759756,0.40601639017527635,0.7098547719006992,0.6590139076626992
2000-01-01T00:00:00Z,34.025,-122.025,1.1021281222053965,0.41035346895840574,0.6917746532469907,0.6590214548155676
2000-01-01T00:00:00Z,34.025,-121.975,1.1015418804508554,0.4107072552107945,0.690834625240061,0.6593860004056508
2000-01-01T00:00:00Z,34.025,-121.925,1.1112605383044671,0.4086415550081652,0.7026189832963019,0.6610464079880032
2000-01-01T00:00:00Z,34.025,-121.875,1.1178228620697501,0.40893519096264547,0.7088876711071046,0.6621559925698014
2000-01-01T00:00:00Z,34.025,-121.825,1.1265300485724996,0.40826941911960574,0.7182606294528939,0.6635449604173441
2000-01-01T00:00:00Z,34.025,-121.775,1.1276113864104986,0.4087837108230863,0.7188276755874123,0.662559638941102
2000-01-01T00:00:00Z,34.025,-121.725,1.128782089260734,0.4090853808060995,0.7196967084546346,0.6630603513510503
2000-01-01T00:00:00Z,34.025,-121.675,1.1346417954182961,0.4093390247985274,0.7253027706197688,0.6664171445939258
2000-01-01T00:00:00Z,34.025,-121.625,1.1383524332090669,0.40981960022798014,0.7285328329810867,0.668960820309194
2000-01-01T00:00:00Z,34.025,-121.575,1.1439718452027938,0.40884998489711594,0.7351218603056779,0.6715009573095312
2000-01-01T00:00:00Z,34.025,-121.525,1.145617626483088,0.40753504153112036,0.7380825849519677,0.6701855143854097
2000-01-01T00:00:00Z,34.025,-121.475,1.1468910800603023,0.40851062808581906,0.7383804519744832,0.6710108298270975
2000-01-01T00:00:00Z,34.025,-121.425,1.1485810008923139,0.4139317333544875,0.7346492675378263,0.676193256416405
2000-01-01T00:00:00Z,34.025,-121.375,1.1339319182844978,0.4206178643692854,0.7133140539152124,0.6798621090631294
2000-01-01T00:00:00Z,34.025,-121.325,1.129373066600275,0.4238454417934106,0.7055276248068645,0.68360240576732
2000-01-01T00:00:00Z,34.025,-121.275,1.114679130095974,0.42215411856824514,0.6925250115277288,0.6803875800802163
2000-01-01T00:00:00Z,34.025,-121.225,1.1165235206722426,0.42345917260454885,0.6930643480676937,0.6821008725429285
2000-01-01T00:00:00Z,34.025,-121.175,1.1419477491324033,0.4316115975478276,0.7103361515845756,0.6936693212099279
2000-01-01T00:00:00Z,34.025,-121.125,1.1728904269796676,0.4400085389846809,0.7328818879949868,0.7052869558853876
2000-01-01T00:00:00Z,34.025,-121.075,1.2006625343127413,0.44232123538948104,0.7583412989232603,0.7112765097596077
2000-01-01T00:00:00Z,34.025,-121.025,1.2188650916663355,0.4408967071684919,0.7779683844978436,0.7122230444364024
2000-01-01T00:00:00Z,34.025,-120.975,1.2229283829609516,0.4422142877755866,0.780714095185365,0.7156371980014984
2000-01-01T00:00:00Z,34.025,-120.925,1.2454256134374924,0.45253663152649015,0.7928889819110022,0.7371853699002272
2000-01-01T00:00:00Z,34.025,-120.875,1.2727735559823878,0.4634412961049891,0.8093322598773988,0.7611789439872668
2000-01-01T00:00:00Z,34.025,-120.825,1.3010970296575917,0.47163690428778193,0.8294601253698097,0.7808294677083027
2000-01-01T00:00:00Z,34.025,-120.775,1.3011304283573952,0.46945250686886036,0.8316779214885348,0.7754412885817287
2000-01-01T00:00:00Z,34.025,-120.725,1.3037501762393415,0.470999107058774,0.8327510691805675,0.7784313755931684
2000-01-01T00:00:00Z,34.025,-120.675,1.3148895848925455,0.48084508707989987,0.8340444978126456,0.8029332832711439
2000-01-01T00:00:00Z,34.025,-120.625,1.325189597413569,0.49102766585908525,0.8341619315544837,0.828017639679811
2000-01-01T00:00:00Z,34.025,-120.575,1.3348859705741856,0.5002295566852794,0.8346564138889062,0.8498237300347067
2000-01-01T00:00:00Z,34.025,-120.525,1.3288246171413773,0.4957029192072501,0.8331216979341272,0.8454347973558318
2000-01-01T00:00:00Z,34.025,-120.475,1.328772272848314,0.49750522509762324,0.8312670477506907,0.8467177683993612
2000-01-01T00:00:00Z,34.025,-120.425,1.3359529293195482,0.5125682576045333,0.823384671715015,0.8634932109921624
2000-01-01T00:00:00Z,34.025,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.275,1.3227982887317682,0.5394319705417762,0.783366318189992,0.90296062396892
2000-01-01T00:00:00Z,34.025,-120.225,1.326169705105211,0.5425545941641486,0.7836151109410624,0.9059889976721794
2000-01-01T00:00:00Z,34.025,-120.175,1.3225181809338658,0.5441954385692424,0.7783227423646234,0.9017007286115126
2000-01-01T00:00:00Z,34.025,-120.125,1.3222958583538362,0.5450090407697794,0.7772868175840568,0.9006564221525889
2000-01-01T00:00:00Z,34.025,-120.075,1.3209098855050876,0.5436755943430017,0.7772342911620859,0.8972114705817223
2000-01-01T00:00:00Z,34.025,-120.025,1.319939700146506,0.5387780702330662,0.7811616299134398,0.8932818113484874
2000-01-01T00:00:00Z,34.025,-119.975,1.353752333744455,0.5561853051254919,0.7975670286189631,0.9120803449705206
2000-01-01T00:00:00Z,34.075,-124.975,0.9322747165961368,0.2883995344609872,0.6438751821351496,0.5122649758440592
2000-01-01T00:00:00Z,34.075,-124.925,0.9307058657584604,0.29065060025327316,0.6400552655051872,0.5140051253927558
2000-01-01T00:00:00Z,34.075,-124.875,0.928964800397399,0.29409308421951086,0.6348717161778882,0.5163376733688634
2000-01-01T00:00:00Z,34.075,-124.825,0.928381196488833,0.2954247967280695,0.6329563997607635,0.5189964288717255
2000-01-01T00:00:00Z,34.075,-124.775,0.9265086640307245,0.2960465776899864,0.6304620863407382,0.5192609545351315
2000-01-01T00:00:00Z,34.075,-124.725,0.9288710676948793,0.2960486887992647,0.6328223788956145,0.5203925174664296
2000-01-01T00:00:00Z,34.075,-124.675,0.9320304888321458,0.29583398768077923,0.6361965011513666,0.5220315746815463
2000-01-01T00:00:00Z,34.075,-124.625,0.9342330435339501,0.29588042612841403,0.6383526174055361,0.5240793377745183
2000-01-01T00:00:00Z,34.075,-124.575,0.9362667012338386,0.29460841704221646,0.6416582841916221,0.5268332178189619
2000-01-01T00:00:00Z,34.075,-124.525,0.9348175233463282,0.29338058933342326,0.6414369340129049,0.5269928323541321
2000-01-01T00:00:00Z,34.075,-124.475,0.9358915682870755,0.2926976169805278,0.6431939513065477,0.5284069897207493
2000-01-01T00:00:00Z,34.075,-124.425,0.9401731228160353,0.2932212174473556,0.6469519053686796,0.5306684714355673
2000-01-01T00:00:00Z,34.075,-124.375,0.9458643735948522,0.2937441506361624,0.6521202229586898,0.5339495539563627
2000-01-01T00:00:00Z,34.075,-124.325,0.951179567148587,0.2932302002639533,0.6579493668846337,0.5381249250002232
2000-01-01T00:00:00Z,34.075,-124.275,0.9524589918078883,0.2932943319903053,0.659164659817583,0.5389636577678192
2000-01-01T00:00:00Z,34.075,-124.225,0.9531786869977824,0.2925513482343968,0.6606273387633856,0.5409253414976447
2000-01-01T00:00:00Z,34.075,-124.175,0.9550727190456305,0.2917041596549671,0.6633685593906634,0.5434349091383125
2000-01-01T00:00:00Z,34.075,-124.125,0.9592084933712999,0.2909251918617172,0.6682833015095826,0.5475813901076958
2000-01-01T00:00:00Z,34.075,-124.075,0.9633426307096767,0.2893401440689086,0.6740024866407681,0.5523675187641367
2000-01-01T00:00:00Z,34.075,-124.025,0.9652670105120048,0.2887015717217897,0.6765654387902151,0.5535198833974819
2000-01-01T00:00:00Z,34.075,-123.975,0.9662103950230008,0.2884207271551793,0.6777896678678215,0.5555705051907008
2000-01-01T00:00:00Z,34.075,-123.925,0.9657817843769504,0.28855790641970513,0.6772238779572453,0.5579332567371674
2000-01-01T00:00:00Z,34.075,-123.875,0.9653758317592785,0.2887843933247902,0.6765914384344883,0.5621126753387445
2000-01-01T00:00:00Z,34.075,-123.825,0.9646325488341434,0.28910450513668207,0.6755280436974613,0.5667324565152012
2000-01-01T00:00:00Z,34.075,-123.775,0.9640660864611138,0.28942898415364354,0.6746371023074702,0.5677825059986085
2000-01-01T00:00:00Z,34.075,-123.725,0.963022689965968,0.28997563424518846,0.6730470557207795,0.5698142760824491
2000-01-01T00:00:00Z,34.075,-123.675,0.9614643076833737,0.29077982710306843,0.6706844805803052,0.5723054360044346
2000-01-01T00:00:00Z,34.075,-123.625,0.9571597678191578,0.2926576267073869,0.6645021411117709,0.5769250368379094
2000-01-01T00:00:00Z,34.075,-123.575,0.9559365621302643,0.2955476982364001,0.6603888638938642,0.5820070809279178
2000-01-01T00:00:00Z,34.075,-123.525,0.9535680880438957,0.2970284341121702,0.6565396539317254,0.5832845181938646
2000-01-01T00:00:00Z,34.075,-123.475,0.9558298037142456,0.2984851817586295,0.6573446219556162,0.5857184491623856
2000-01-01T00:00:00Z,34.075,-123.425,0.9623057992460576,0.29965319727724304,0.6626526019688146,0.5887063901435134
2000-01-01T00:00:00Z,34.075,-123.375,0.9743681912205177,0.30355360025601275,0.6708145909645049,0.5946100635912178
2000-01-01T00:00:00Z,34.075,-123.325,0.9913649286239569,0.30797750794061374,0.6833874206833431,0.6007332087812165
2000-01-01T00:00:00Z,34.075,-123.275,0.9973980174839318,0.3101044392540912,0.6872935782298406,0.6026961291600955
2000-01-01T00:00:00Z,34.075,-123.225,1.0067985609274068,0.3121717361192741,0.6946268248081326,0.6053150487328416
2000-01-01T00:00:00Z,34.075,-123.175,1.0166888339150446,0.31316184604075964,0.7035269878742849,0.6080036668619272
2000-01-01T00:00:00Z,34.075,-123.125,1.0391174155259346,0.3161090982845172,0.7230083172414175,0.6137817412518307
2000-01-01T00:00:00Z,34.075,-123.075,1.06050953534928,0.319903775213114,0.740605760136166,0.6192449971239513
2000-01-01T00:00:00Z,34.075,-123.025,1.0700857173575233,0.3212963857176559,0.7487893316398675,0.6212339019600749
2000-01-01T00:00:00Z,34.075,-122.975,1.077590513086986,0.3234582308242734,0.7541322822627127,0.6231313734652735
2000-01-01T00:00:00Z,34.075,-122.925,1.0806699020663104,0.32613138798733043,0.75453851407898,0.6246666350574811
2000-01-01T00:00:00Z,34.075,-122.875,1.090900655995241,0.3325179631535922,0.7583826928416488,0.6284102921146986
2000-01-01T00:00:00Z,34.075,-122.825,1.0969975807916366,0.34184373430664367,0.755153846484993,0.6320639715693517
2000-01-01T00:00:00Z,34.075,-122.775,1.0997080513980086,0.34562611727785586,0.7540819341201528,0.6333574867781883
2000-01-01T00:00:00Z,34.075,-122.725,1.1008382479339285,0.3493654862433669,0.7514727616905617,0.6348088163175982
2000-01-01T00:00:00Z,34.075,-122.675,1.10033590904169,0.3535002569183358,0.7468356521233541,0.6362167565682258
2000-01-01T00:00:00Z,34.075,-122.625,1.099923079650203,0.36608809796045305,0.73383498168975,0.6395303681708691
2000-01-01T00:00:00Z,34.075,-122.575,1.1018743779847977,0.37873524952613385,0.7231391284586639,0.6432173974217862
2000-01-01T00:00:00Z,34.075,-122.525,1.1014899710512605,0.38625432453558833,0.7152356465156722,0.644764080342759
2000-01-01T00:00:00Z,34.075,-122.475,1.1066160018107054,0.3896772044699638,0.7169387973407416,0.6464922522175385
2000-01-01T00:00:00Z,34.075,-122.425,1.1148956512865011,0.3876502688104853,0.7272453824760159,0.6477067312497491
2000-01-01T00:00:00Z,34.075,-122.375,1.1302636791701939,0.38857665643012185,0.741687022740072,0.6504004477225314
2000-01-01T00:00:00Z,34.075,-122.325,1.1439038048398418,0.3892780827911038,0.754625722048738,0.653340340391804
2000-01-01T00:00:00Z,34.075,-122.275,1.151498762145588,0.3901638660068103,0.7613348961387778,0.6545319307703161
2000-01-01T00:00:00Z,34.075,-122.225,1.1552240688064193,0.3917706525249471,0.7634534162814721,0.6562353015827034
2000-01-01T00:00:00Z,34.075,-122.175,1.150614630349524,0.39306121181855763,0.7575534185309662,0.6572435585196965
2000-01-01T00:00:00Z,34.075,-122.125,1.1399597422276475,0.397341362389101,0.7426183798385465,0.6585773333173115
2000-01-01T00:00:00Z,34.075,-122.075,1.1268182068353154,0.40237724357020305,0.7244409632651123,0.6601395402941717
2000-01-01T00:00:00Z,34.075,-122.025,1.1168083087016938,0.4057546914394726,0.7110536172622212,0.6602244302797585
2000-01-01T00:00:00Z,34.075,-121.975,1.1145264143771967,0.40715869495386353,0.7073677194233332,0.6617862573081557
2000-01-01T00:00:00Z,34.075,-121.925,1.1205717547700995,0.40602888201301623,0.7145428727570833,0.6633977078317261
2000-01-01T00:00:00Z,34.075,-121.875,1.1233635643830138,0.40701206863302397,0.7163514957499898,0.6645406524885524
2000-01-01T00:00:00Z,34.075,-121.825,1.1297158396772884,0.40672607833283153,0.7229897613444569,0.6660706031395005
2000-01-01T00:00:00Z,34.075,-121.775,1.1302825877199825,0.407376319122799,0.7229062685971834,0.6654719965186046
2000-01-01T00:00:00Z,34.075,-121.725,1.1350269826118993,0.40877359279726283,0.7262533898146364,0.6676034248683886
2000-01-01T00:00:00Z,34.075,-121.675,1.1413679062383948,0.40896290075940367,0.7324050054789911,0.6706061657922331
2000-01-01T00:00:00Z,34.075,-121.625,1.146034818106459,0.40973175994293715,0.7363030581635219,0.6729262793909366
2000-01-01T00:00:00Z,34.075,-121.575,1.151048516119887,0.4097526915117108,0.7412958246081761,0.6755303800098057
2000-01-01T00:00:00Z,34.075,-121.525,1.1513570427532722,0.40945914146397333,0.7418979012892989,0.6747338160276566
2000-01-01T00:00:00Z,34.075,-121.475,1.15723933106254,0.41370007097799705,0.743539260084543,0.678254179763686
2000-01-01T00:00:00Z,34.075,-121.425,1.1605614242890259,0.4182038494734802,0.7423575748155457,0.6829748551511947
2000-01-01T00:00:00Z,34.075,-121.375,1.15046836313121,0.42429119464596016,0.7261771684852498,0.6865050331766397
2000-01-01T00:00:00Z,34.075,-121.325,1.1505745019704465,0.4283349803932367,0.7222395215772098,0.690847283228218
2000-01-01T00:00:00Z,34.075,-121.275,1.1401203198264256,0.4282326117006498,0.7118877081257757,0.6890883432327316
2000-01-01T00:00:00Z,34.075,-121.225,1.147630000745332,0.43374000267482354,0.7138899980705085,0.6963405346821632
2000-01-01T00:00:00Z,34.075,-121.175,1.1687780103229515,0.44036659075981255,0.7284114195631389,0.7065460658500784
2000-01-01T00:00:00Z,34.075,-121.125,1.1919855411117293,0.4473860832364582,0.744599457875271,0.7168795976928116
2000-01-01T00:00:00Z,34.075,-121.075,1.2260847389582923,0.45180271801092325,0.7742820209473691,0.7283325328393838
2000-01-01T00:00:00Z,34.075,-121.025,1.2307654879520136,0.45017968644461076,0.7805858015074028,0.726911725985494
2000-01-01T00:00:00Z,34.075,-120.975,1.2469922431512417,0.455591738994947,0.7914005041562947,0.7412317391198308
2000-01-01T00:00:00Z,34.075,-120.925,1.2675793449568085,0.4645992914524,0.8029800535044085,0.7601935683168799
2000-01-01T00:00:00Z,34.075,-120.875,1.2943078153215046,0.4734529900768239,0.8208548252446808,0.7813948072189542
2000-01-01T00:00:00Z,34.075,-120.825,1.3194346937117285,0.4810601799721397,0.8383745137395888,0.8009171458716658
2000-01-01T00:00:00Z,34.075,-120.775,1.320327695471416,0.4799210292058416,0.8404066662655745,0.7992350881216412
2000-01-01T00:00:00Z,34.075,-120.725,1.3309343029912417,0.4862833585901323,0.8446509444011094,0.8112482611054008
2000-01-01T00:00:00Z,34.075,-120.675,1.345553850353386,0.4960391217823024,0.8495147285710836,0.8311354467457779
2000-01-01T00:00:00Z,34.075,-120.625,1.350551637480401,0.5041555812884279,0.8463960561919731,0.8512519401881783
2000-01-01T00:00:00Z,34.075,-120.575,1.3576017464901213,0.5131357892989189,0.8444659571912024,0.8692107475832548
2000-01-01T00:00:00Z,34.075,-120.525,1.3502678258509961,0.5103425962897883,0.8399252295612079,0.8661216162543361
2000-01-01T00:00:00Z,34.075,-120.475,1.3498109543214927,0.517672202880389,0.8321387514411037,0.8705027331867866
2000-01-01T00:00:00Z,34.075,-120.425,1.3581533146523448,0.5309621548243384,0.8271911598280064,0.8855661570533057
2000-01-01T00:00:00Z,34.075,-120.375,1.3547055687452443,0.5430473894343073,0.811658179310937,0.9015258124969003
2000-01-01T00:00:00Z,34.075,-120.325,1.350122682166808,0.5502086783947321,0.7999140037720759,0.9095934578586752
2000-01-01T00:00:00Z,34.075,-120.275,1.3546720536668762,0.5602135843996258,0.7944584692672504,0.9201356211650558
2000-01-01T00:00:00Z,34.075,-120.225,1.354889011324401,0.562772533770414,0.792116477553987,0.9218997115871832
2000-01-01T00:00:00Z,34.075,-120.175,1.3453514629758014,0.563357318581997,0.7819941443938044,0.9159920709813721
2000-01-01T00:00:00Z,34.075,-120.125,1.3526254130165614,0.5691882067888642,0.7834372062276972,0.9209006022690419
2000-01-01T00:00:00Z,34.075,-120.075,1.3581887341132908,0.5737824539533679,0.7844062801599229,0.9226696680302178
2000-01-01T00:00:00Z,34.075,-120.025,1.3897215216827212,0.5964878723153886,0.7932336493673326,0.9420230120554167
2000-01-01T00:00:00Z,34.075,-119.975,1.3909594276505222,0.5906460203608406,0.8003134072896816,0.939384270813037
2000-01-01T00:00:00Z,34.125,-124.975,0.924598786831768,0.2937161650597259,0.630882621772042,0.5165399330750511
2000-01-01T00:00:00Z,34.125,-124.925,0.9263504614654465,0.29440169405171185,0.6319487674137347,0.5176445134523803
2000-01-01T00:00:00Z,34.125,-124.875,0.9335281334140084,0.2961420037529685,0.6373861296610399,0.5217429182746194
2000-01-01T00:00:00Z,34.125,-124.825,0.9355712177980205,0.29700297640437506,0.6385682413936455,0.5232873718600797
2000-01-01T00:00:00Z,34.125,-124.775,0.9369268983910989,0.2975157268124828,0.6394111715786162,0.5243114270249575
2000-01-01T00:00:00Z,34.125,-124.725,0.9379007896895155,0.2976003226555041,0.6403004670340113,0.5250433978225697
2000-01-01T00:00:00Z,34.125,-124.675,0.9391574325900032,0.29731448844280933,0.6418429441471938,0.5259827491634441
2000-01-01T00:00:00Z,34.125,-124.625,0.9410291395404122,0.29679356921802863,0.6442355703223837,0.5273806290193038
2000-01-01T00:00:00Z,34.125,-124.575,0.9456097782369325,0.29592958127485136,0.6496801969620811,0.5313698651946259
2000-01-01T00:00:00Z,34.125,-124.525,0.9468407862487754,0.2954789165529861,0.6513618696957894,0.5323818312900043
2000-01-01T00:00:00Z,34.125,-124.475,0.9477470774160922,0.29512884836513376,0.6526182290509585,0.5333052898288878
2000-01-01T00:00:00Z,34.125,-124.425,0.9489470652579368,0.29464050546575493,0.6543065597921819,0.534770368595068
2000-01-01T00:00:00Z,34.125,-124.375,0.9533057483759793,0.2928461107340726,0.6604596376419067,0.5401433164423163
2000-01-01T00:00:00Z,34.125,-124.325,0.9550880369364717,0.29209809198033293,0.6629899449561387,0.5425141075918414
2000-01-01T00:00:00Z,34.125,-124.275,0.9562744048430997,0.2915967587596042,0.6646776460834954,0.5441139738811255
2000-01-01T00:00:00Z,34.125,-124.225,0.9571447797472733,0.29121243462320984,0.6659323451240635,0.5453928720070054
2000-01-01T00:00:00Z,34.125,-124.175,0.9582930674783737,0.29068287356212313,0.6676101939162506,0.5472234662070437
2000-01-01T00:00:00Z,34.125,-124.125,0.9632964838634839,0.29016345874829724,0.6731330251151866,0.5539534471251748
2000-01-01T00:00:00Z,34.125,-124.075,0.9636253644005087,0.2884398630460036,0.6751855013545052,0.5564806248344392
2000-01-01T00:00:00Z,34.125,-124.025,0.9646678700656188,0.28798488801775135,0.6766829820478675,0.5583343808211967
2000-01-01T00:00:00Z,34.125,-123.975,0.9652592938251974,0.28779724995508066,0.6774620438701167,0.559674357418705
2000-01-01T00:00:00Z,34.125,-123.925,0.9658031974280534,0.2877489128373074,0.678054284590746,0.5614148961465526
2000-01-01T00:00:00Z,34.125,-123.875,0.9665604856881229,0.28772361305626953,0.6788368726318534,0.5640101188963109
2000-01-01T00:00:00Z,34.125,-123.825,0.9662267459460899,0.2882798499984434,0.6779468959476465,0.5705316171636772
2000-01-01T00:00:00Z,34.125,-123.775,0.9662615208329666,0.28845311348453845,0.6778084073484281,0.5722720529123072
2000-01-01T00:00:00Z,34.125,-123.725,0.9655103537030633,0.2888498442514375,0.6766605094516258,0.5736117579498848
2000-01-01T00:00:00Z,34.125,-123.675,0.9634606809069112,0.2897407540510842,0.6737199268558269,0.5754648884953604
2000-01-01T00:00:00Z,34.125,-123.625,0.9634046608751471,0.29307503456419165,0.6703296263109555,0.5825879167426716
2000-01-01T00:00:00Z,34.125,-123.575,0.960877456158293,0.2946958099406969,0.6661816462175961,0.5854712656465934
2000-01-01T00:00:00Z,34.125,-123.525,0.9596911146979767,0.2958091116301132,0.6638820030678636,0.5874267719403264
