time,latitude,longitude,ph_max,ph_min,ph_range,ph_mean
UTC,degrees_north,degrees_east,1,1,1,1
2000-01-01T00:00:00Z,34.025,-122.575,8.101857415380902,7.994060590397136,0.10779682498376619,8.05440265697808
2000-01-01T00:00:00Z,34.025,-122.525,8.102221904611696,7.993743054812116,0.10847884979957989,8.054287335018907
2000-01-01T00:00:00Z,34.025,-122.475,8.102337752656094,7.993642669726207,0.10869508292988694,8.054260133848102
2000-01-01T00:00:00Z,34.025,-122.425,8.103289358877358,7.993403240544698,0.10988611833266049,8.054176397903843
2000-01-01T00:00:00Z,34.025,-122.375,8.10498994488194,7.993128762436537,0.111861182445403,8.05389669202559
2000-01-01T00:00:00Z,34.025,-122.325,8.106945516378124,7.99309414824191,0.11385136813621433,8.053572296325333
2000-01-01T00:00:00Z,34.025,-122.275,8.107416921932183,7.992826464709744,0.11459045722243921,8.053423119253182
2000-01-01T00:00:00Z,34.025,-122.225,8.107571407673685,7.992857628371813,0.11471377930187199,8.05337030835123
2000-01-01T00:00:00Z,34.025,-122.175,8.108421446261659,7.993947882946177,0.11447356331548164,8.053164965876398
2000-01-01T00:00:00Z,34.025,-122.125,8.109504524107656,7.9957926342615915,0.11371188984606473,8.052861471974484
2000-01-01T00:00:00Z,34.025,-122.075,8.110668000436103,7.998174901119997,0.11249309931610618,8.052480390963304
2000-01-01T00:00:00Z,34.025,-122.025,8.110934276765343,7.9997601908520615,0.11117408591328193,8.05236653955069
2000-01-01T00:00:00Z,34.025,-121.975,8.110997081649623,7.999896255745364,0.11110082590425918,8.052298710707563
2000-01-01T00:00:00Z,34.025,-121.925,8.111139427503245,7.999234814969219,0.11190461253402617,8.052044235811993
2000-01-01T00:00:00Z,34.025,-121.875,8.111024391246357,7.999493933685121,0.11153045756123525,8.051626387104834
2000-01-01T00:00:00Z,34.025,-121.825,8.1105460525267,7.99952173283378,0.11102431969292059,8.051195584989813
2000-01-01T00:00:00Z,34.025,-121.775,8.110561751129858,8.000035474566403,0.11052627656345493,8.051155841498057
2000-01-01T00:00:00Z,34.025,-121.725,8.110274416244255,7.999926788891285,0.11034762735297043,8.051060396707275
2000-01-01T00:00:00Z,34.025,-121.675,8.108662484078259,7.998770069191791,0.10989241488646773,8.050591079575478
2000-01-01T00:00:00Z,34.025,-121.625,8.105408221207234,7.9977920888793745,0.10761613232785994,8.049989257942036
2000-01-01T00:00:00Z,34.025,-121.575,8.10185255279984,7.996427099985105,0.10542545281473537,8.049385705031332
2000-01-01T00:00:00Z,34.025,-121.525,8.100960165824095,7.995894424973605,0.10506574085049003,8.049355233953822
2000-01-01T00:00:00Z,34.025,-121.475,8.100508974937783,7.9956457347136904,0.10486324022409299,8.049211012301813
2000-01-01T00:00:00Z,34.025,-121.425,8.098137595682797,7.995235430874925,0.10290216480787162,8.04854563872544
2000-01-01T00:00:00Z,34.025,-121.375,8.092492618858653,7.996022305255667,0.0964703136029863,8.047936192306953
2000-01-01T00:00:00Z,34.025,-121.325,8.086483502145713,7.996166958537661,0.09031654360805152,8.047339523721217
2000-01-01T00:00:00Z,34.025,-121.275,8.08321355088784,7.998133370645281,0.08508018024256003,8.047717283102635
2000-01-01T00:00:00Z,34.025,-121.225,8.082958890581777,7.997760439085181,0.08519845149659577,8.047421791961833
2000-01-01T00:00:00Z,34.025,-121.175,8.084184711174867,7.993816584195281,0.09036812697958574,8.045657538448866
2000-01-01T00:00:00Z,34.025,-121.125,8.08364295578488,7.989640734255023,0.09400222152985727,8.043822927182312
2000-01-01T00:00:00Z,34.025,-121.075,8.082886544446982,7.9861830811363985,0.09670346331058344,8.042962710398301
2000-01-01T00:00:00Z,34.025,-121.025,8.08179578875546,7.98428560943981,0.09751017931565098,8.042943315028383
2000-01-01T00:00:00Z,34.025,-120.975,8.081393766737577,7.983559491786002,0.09783427495157504,8.042296140799415
2000-01-01T00:00:00Z,34.025,-120.925,8.080116355861257,7.9806119311653525,0.0995044246959047,8.038507738575326
2000-01-01T00:00:00Z,34.025,-120.875,8.078122888737893,7.977401437615665,0.10072145112222763,8.034458926006739
2000-01-01T00:00:00Z,34.025,-120.825,8.075842379957292,7.974868713023716,0.10097366693357568,8.031605779550409
2000-01-01T00:00:00Z,34.025,-120.775,8.0756960547857,7.9764958041760625,0.09920025060963766,8.033076176000822
2000-01-01T00:00:00Z,34.025,-120.725,8.075190572780906,7.975927567499854,0.09926300528105259,8.032465809102913
2000-01-01T00:00:00Z,34.025,-120.675,8.072533895775244,7.972431682763132,0.10010221301211253,8.027386786331363
2000-01-01T00:00:00Z,34.025,-120.625,8.069300639514635,7.9697380178048745,0.09956262170976071,8.022305576429407
2000-01-01T00:00:00Z,34.025,-120.575,8.065589411145105,7.968197655265588,0.09739175587951632,8.018305146758689
2000-01-01T00:00:00Z,34.025,-120.525,8.065171133941169,7.972062334653239,0.09310879928793003,8.019415755496253
2000-01-01T00:00:00Z,34.025,-120.475,8.064758909149601,7.971753211382613,0.09300569776698797,8.019108456960584
2000-01-01T00:00:00Z,34.025,-120.425,8.062085855568842,7.965299436563676,0.09678641900516638,8.015265441088747
2000-01-01T00:00:00Z,34.025,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.275,8.049198224175395,7.95227226954791,0.09692595462748521,8.006356198889383
2000-01-01T00:00:00Z,34.025,-120.225,8.048653365577698,7.951324046372917,0.09732931920478105,8.005691727417465
2000-01-01T00:00:00Z,34.025,-120.175,8.050924022327772,7.952525643261997,0.09839837906577475,8.006351126063954
2000-01-01T00:00:00Z,34.025,-120.125,8.052934455308282,7.951718933973852,0.10121552133443057,8.006008346024611
2000-01-01T00:00:00Z,34.025,-120.075,8.054722939847789,7.952073015918145,0.10264992392964345,8.006329555942719
2000-01-01T00:00:00Z,34.025,-120.025,8.056126403844603,7.952459741977111,0.10366666186749196,8.00681768832273
2000-01-01T00:00:00Z,34.025,-119.975,8.05270719926306,7.944531214497923,0.10817598476513623,8.002095433198834
2000-01-01T00:00:00Z,34.075,-124.975,8.08993806803747,8.013268606949406,0.0766694610880645,8.051709346033675
2000-01-01T00:00:00Z,34.075,-124.925,8.090225147923087,8.013220298738107,0.07700484918498063,8.051737427821408
2000-01-01T00:00:00Z,34.075,-124.875,8.09031564168961,8.013197022726247,0.0771186189633628,8.051775385985204
2000-01-01T00:00:00Z,34.075,-124.825,8.090226126539031,8.013140701359424,0.07708542517960737,8.051805464115267
2000-01-01T00:00:00Z,34.075,-124.775,8.090017447610698,8.01306683982254,0.07695060778815765,8.051806473300909
2000-01-01T00:00:00Z,34.075,-124.725,8.090096279296331,8.01308370061328,0.07701257868305156,8.051845335497838
2000-01-01T00:00:00Z,34.075,-124.675,8.090359302504577,8.013118093580296,0.07724120892428132,8.051873504080659
2000-01-01T00:00:00Z,34.075,-124.625,8.090545878370513,8.013033481641463,0.07751239672905008,8.051869327212914
2000-01-01T00:00:00Z,34.075,-124.575,8.090197837510493,8.012966369334372,0.07723146817612125,8.051841111010187
2000-01-01T00:00:00Z,34.075,-124.525,8.08983734073465,8.012867707855014,0.07696963287963676,8.051789688406384
2000-01-01T00:00:00Z,34.075,-124.475,8.089878059116346,8.012834505149396,0.07704355396695028,8.051794171065852
2000-01-01T00:00:00Z,34.075,-124.425,8.090046517723284,8.01288397198843,0.07716254573485415,8.051837111323238
2000-01-01T00:00:00Z,34.075,-124.375,8.089518519099697,8.012857216961322,0.07666130213837441,8.051840952598035
2000-01-01T00:00:00Z,34.075,-124.325,8.088278598489723,8.01284507655276,0.07543352193696329,8.051837543857722
2000-01-01T00:00:00Z,34.075,-124.275,8.087461304913193,8.012767045183548,0.07469425972964494,8.051774014013178
2000-01-01T00:00:00Z,34.075,-124.225,8.08714878117014,8.012812235526237,0.07433654564390224,8.05179252771773
2000-01-01T00:00:00Z,34.075,-124.175,8.087189160851251,8.012951938793718,0.07423722205753336,8.051907617589759
2000-01-01T00:00:00Z,34.075,-124.125,8.086110602047732,8.013116151241746,0.07299445080598588,8.052081923113377
2000-01-01T00:00:00Z,34.075,-124.075,8.084624145262222,8.01331875118632,0.07130539407590142,8.052268416160388
2000-01-01T00:00:00Z,34.075,-124.025,8.08333412613201,8.013306161037956,0.07002796509405407,8.052302730638843
2000-01-01T00:00:00Z,34.075,-123.975,8.083042410915596,8.013421404970595,0.06962100594500065,8.052398728021645
2000-01-01T00:00:00Z,34.075,-123.925,8.083780125003006,8.013666575473605,0.07011354952940074,8.052557086897982
2000-01-01T00:00:00Z,34.075,-123.875,8.083861616292966,8.014059796210587,0.0698018200823789,8.05287883097621
2000-01-01T00:00:00Z,34.075,-123.825,8.083914631461735,8.014302848988875,0.06961178247285993,8.05320336061521
2000-01-01T00:00:00Z,34.075,-123.775,8.083226181640462,8.014457170419238,0.06876901122122447,8.053327369488558
2000-01-01T00:00:00Z,34.075,-123.725,8.083420968707072,8.014251412070331,0.06916955663674074,8.053475436331086
2000-01-01T00:00:00Z,34.075,-123.675,8.084746442356755,8.013871794462391,0.07087464789436382,8.053614216922151
2000-01-01T00:00:00Z,34.075,-123.625,8.086345000630324,8.013251336079675,0.07309366455064925,8.05391442968753
2000-01-01T00:00:00Z,34.075,-123.575,8.088185512410865,8.012352202229064,0.0758333101818014,8.054207308999056
2000-01-01T00:00:00Z,34.075,-123.525,8.088601275045418,8.01205153551488,0.07654973953053812,8.054340219441041
2000-01-01T00:00:00Z,34.075,-123.475,8.089202020954012,8.011459551654266,0.07774246929974638,8.054447723029707
2000-01-01T00:00:00Z,34.075,-123.425,8.090185827393707,8.01078745416285,0.07939837323085719,8.054490647102563
2000-01-01T00:00:00Z,34.075,-123.375,8.092174256540796,8.009367280423346,0.0828069761174497,8.05459304097281
2000-01-01T00:00:00Z,34.075,-123.325,8.094210434740868,8.007822914916165,0.08638751982470261,8.054701940239966
2000-01-01T00:00:00Z,34.075,-123.275,8.094872178700347,8.007253500784985,0.08761867791536204,8.054738556062764
2000-01-01T00:00:00Z,34.075,-123.225,8.095476786757077,8.006616711726647,0.08886007503043025,8.054757513753874
2000-01-01T00:00:00Z,34.075,-123.175,8.095886241644944,8.005992644835805,0.089893596809139,8.054748563592787
2000-01-01T00:00:00Z,34.075,-123.125,8.096837694607949,8.00439284675589,0.0924448478520592,8.054708962386036
2000-01-01T00:00:00Z,34.075,-123.075,8.097629857414477,8.002701747019763,0.09492811039471327,8.054713529332918
2000-01-01T00:00:00Z,34.075,-123.025,8.097733800952755,8.002014315976337,0.09571948497641714,8.054690777256413
2000-01-01T00:00:00Z,34.075,-122.975,8.09823018862324,8.001254866270147,0.09697532235309403,8.054700566357637
2000-01-01T00:00:00Z,34.075,-122.925,8.098829893780364,8.000565385640355,0.09826450814000864,8.054727095015046
2000-01-01T00:00:00Z,34.075,-122.875,8.099541752225031,7.998687494262349,0.10085425796268233,8.054721781316314
2000-01-01T00:00:00Z,34.075,-122.825,8.10029872655972,7.996962253887699,0.10333647267202029,8.054741921833319
2000-01-01T00:00:00Z,34.075,-122.775,8.100416124818883,7.996077467807761,0.10433865701112222,8.054734891584621
2000-01-01T00:00:00Z,34.075,-122.725,8.100848193280031,7.995422986152542,0.10542520712748882,8.054734511788892
2000-01-01T00:00:00Z,34.075,-122.675,8.101387595858295,7.995278089725374,0.10610950613292136,8.054716553290044
2000-01-01T00:00:00Z,34.075,-122.625,8.101979730887939,7.9945824069060025,0.10739732398193613,8.054613722799095
2000-01-01T00:00:00Z,34.075,-122.575,8.102893175057343,7.994122395312549,0.10877077974479388,8.05447795602337
2000-01-01T00:00:00Z,34.075,-122.525,8.102888183384813,7.993880672034447,0.10900751135036657,8.05438890931662
2000-01-01T00:00:00Z,34.075,-122.475,8.10332978953311,7.993455835739886,0.1098739537932234,8.054280704978087
2000-01-01T00:00:00Z,34.075,-122.425,8.104168398523251,7.993202207698896,0.11096619082435577,8.054198319671428
2000-01-01T00:00:00Z,34.075,-122.375,8.105505981172229,7.9929083405106685,0.1125976406615603,8.053956898509977
2000-01-01T00:00:00Z,34.075,-122.325,8.107086161031933,7.992975157638875,0.11411100339305857,8.053671333439526
2000-01-01T00:00:00Z,34.075,-122.275,8.10749350718085,7.992902119744652,0.11459138743619768,8.053526359606941
2000-01-01T00:00:00Z,34.075,-122.225,8.108093739562824,7.992974692824587,0.11511904673823636,8.053309758357392
2000-01-01T00:00:00Z,34.075,-122.175,8.108736994464047,7.9935207579531555,0.11521623651089197,8.053157008561302
2000-01-01T00:00:00Z,34.075,-122.125,8.10994825595604,7.995125469812769,0.11482278614327068,8.052831041603614
2000-01-01T00:00:00Z,34.075,-122.075,8.110925140585444,7.996886924614393,0.11403821597105068,8.05248149509874
2000-01-01T00:00:00Z,34.075,-122.025,8.111162100395836,7.998108630761221,0.1130534696346146,8.052354819859271
2000-01-01T00:00:00Z,34.075,-121.975,8.1114104172635,7.998639997083561,0.11277042017993821,8.05207414546522
2000-01-01T00:00:00Z,34.075,-121.925,8.111577440052432,7.998329056290407,0.11324838376202528,8.051831769429524
2000-01-01T00:00:00Z,34.075,-121.875,8.111499935434281,7.998812543974024,0.1126873914602573,8.051456759446154
2000-01-01T00:00:00Z,34.075,-121.825,8.110887533350796,7.998840767327841,0.1120467660229556,8.05104941029112
2000-01-01T00:00:00Z,34.075,-121.775,8.110644745546672,7.999232909980543,0.11141183556612955,8.050971034650233
2000-01-01T00:00:00Z,34.075,-121.725,8.109461911863397,7.998792207853074,0.11066970401032261,8.050574506510683
2000-01-01T00:00:00Z,34.075,-121.675,8.108108219419497,7.997760074290671,0.1103481451288264,8.05014207627746
2000-01-01T00:00:00Z,34.075,-121.625,8.105372062021205,7.996881761237184,0.10849030078402144,8.049603431416223
2000-01-01T00:00:00Z,34.075,-121.575,8.102018184666827,7.9957405599427585,0.10627762472406843,8.049042103212336
2000-01-01T00:00:00Z,34.075,-121.525,8.100806952687073,7.9954286753478385,0.10537827733923422,8.048975580015831
2000-01-01T00:00:00Z,34.075,-121.475,8.09907922981376,7.994329846061062,0.10474938375269893,8.048363846777235
2000-01-01T00:00:00Z,34.075,-121.425,8.097085821068353,7.993664071145535,0.10342174992281805,8.047726122023908
2000-01-01T00:00:00Z,34.075,-121.375,8.092723645606396,7.993946195034796,0.09877745057160059,8.047116536835663
2000-01-01T00:00:00Z,34.075,-121.325,8.088284947424643,7.993447375325544,0.09483757209909971,8.046425839960568
2000-01-01T00:00:00Z,34.075,-121.275,8.085882356051359,7.994667186041031,0.09121517001032764,8.046592123986423
2000-01-01T00:00:00Z,34.075,-121.225,8.084941778551766,7.993115843514489,0.09182593503727698,8.045332052689737
2000-01-01T00:00:00Z,34.075,-121.175,8.085349485996252,7.989910858334936,0.09543862766131639,8.043758976596386
2000-01-01T00:00:00Z,34.075,-121.125,8.08437723160115,7.986710269101255,0.09766696249989604,8.042075999493857
2000-01-01T00:00:00Z,34.075,-121.075,8.083183662078559,7.982729066224046,0.10045459585451333,8.040350889059837
2000-01-01T00:00:00Z,34.075,-121.025,8.082578573343982,7.982229187351049,0.1003493859929332,8.040575435077576
2000-01-01T00:00:00Z,34.075,-120.975,8.080846517589801,7.979202795771288,0.10164372181851355,8.037823841756513
2000-01-01T00:00:00Z,34.075,-120.925,8.079632913896173,7.975868893476514,0.10376402041965882,8.034474214281321
2000-01-01T00:00:00Z,34.075,-120.875,8.077518546115972,7.97275904412771,0.10475950198826123,8.030762491344857
2000-01-01T00:00:00Z,34.075,-120.825,8.075035754061616,7.969995766211325,0.105039987850291,8.027618339717934
2000-01-01T00:00:00Z,34.075,-120.775,8.074445090886076,7.971028343832271,0.10341674705380566,8.02817206315414
2000-01-01T00:00:00Z,34.075,-120.725,8.072351485644196,7.968596490373144,0.10375499527105259,8.025680252787337
2000-01-01T00:00:00Z,34.075,-120.675,8.070202254446322,7.964905474335454,0.10529678011086752,8.021623239819203
2000-01-01T00:00:00Z,34.075,-120.625,8.067597075908212,7.963244651557438,0.10435242435077452,8.017631870366978
2000-01-01T00:00:00Z,34.075,-120.575,8.06437462285825,7.961326391829756,0.10304823102849348,8.014250139475097
2000-01-01T00:00:00Z,34.075,-120.525,8.063837032511945,7.964012144202528,0.09982488830941705,8.014960915271093
2000-01-01T00:00:00Z,34.075,-120.475,8.0622772542408,7.962888863559637,0.09938839068116412,8.013871415051273
2000-01-01T00:00:00Z,34.075,-120.425,8.05978613330744,7.957682266322312,0.10210386698512863,8.010508543709209
2000-01-01T00:00:00Z,34.075,-120.375,8.05629649681636,7.952945662048701,0.10335083476765927,8.006872002912253
2000-01-01T00:00:00Z,34.075,-120.325,8.052984327672236,7.95012474473373,0.10285958293850594,8.004986432097384
2000-01-01T00:00:00Z,34.075,-120.275,8.049486763219068,7.946791957245343,0.1026948059737256,8.00262868027033
2000-01-01T00:00:00Z,34.075,-120.225,8.04893310131622,7.946182439834577,0.10275066148164225,8.002180864303607
2000-01-01T00:00:00Z,34.075,-120.175,8.050235153285916,7.947896199841957,0.10233895344395894,8.00312800177553
2000-01-01T00:00:00Z,34.075,-120.125,8.050662040265578,7.945242608461338,0.10541943180424074,8.001522289294643
2000-01-01T00:00:00Z,34.075,-120.075,8.051168498410155,7.944149865758928,0.10701863265122658,8.000743382459303
2000-01-01T00:00:00Z,34.075,-120.025,8.0477097369409,7.936672287313207,0.1110374496276938,7.9959236243942255
2000-01-01T00:00:00Z,34.075,-119.975,8.048325691381159,7.936456882669716,0.111868808711443,7.996165005717148
2000-01-01T00:00:00Z,34.125,-124.975,8.091424165673411,8.012785128289869,0.07863903738354239,8.051722250163111
2000-01-01T00:00:00Z,34.125,-124.925,8.091374301048893,8.01288673364468,0.07848756740421337,8.051760038606998
2000-01-01T00:00:00Z,34.125,-124.875,8.091275822032582,8.013369646939365,0.07790617509321685,8.051876631650057
2000-01-01T00:00:00Z,34.125,-124.825,8.091244083623657,8.013407930719074,0.07783615290458279,8.051930026624442
2000-01-01T00:00:00Z,34.125,-124.775,8.091232004368266,8.013429500412895,0.07780250395537003,8.051964058727973
2000-01-01T00:00:00Z,34.125,-124.725,8.091266854090334,8.013426416167466,0.07784043792286788,8.051981731229152
2000-01-01T00:00:00Z,34.125,-124.675,8.091372412718478,8.013396573428384,0.07797583929009377,8.051995103071105
2000-01-01T00:00:00Z,34.125,-124.625,8.091544238003817,8.01334589177912,0.07819834622469735,8.052012746984309
2000-01-01T00:00:00Z,34.125,-124.575,8.091616500271268,8.013273381528567,0.07834311874270128,8.052050722179736
2000-01-01T00:00:00Z,34.125,-124.525,8.09169845371513,8.013237084713785,0.07846136900134582,8.05205723870054
2000-01-01T00:00:00Z,34.125,-124.475,8.091671055710119,8.013216980836647,0.07845407487347167,8.052056833471212
2000-01-01T00:00:00Z,34.125,-124.425,8.091515611053957,8.013199351889241,0.07831625916471552,8.052049229980959
2000-01-01T00:00:00Z,34.125,-124.375,8.090858546170322,8.013196988539262,0.07766155763106042,8.052074042233553
2000-01-01T00:00:00Z,34.125,-124.325,8.09051985437508,8.013188745980777,0.07733110839430246,8.052066739503177
2000-01-01T00:00:00Z,34.125,-124.275,8.090278491970414,8.013188703535949,0.07708978843446523,8.052065427883019
2000-01-01T00:00:00Z,34.125,-124.225,8.090024525746474,8.013214975903942,0.07680954984253141,8.052081614543333
2000-01-01T00:00:00Z,34.125,-124.175,8.089584660241565,8.013285490201486,0.07629917004007858,8.052126344554324
2000-01-01T00:00:00Z,34.125,-124.125,8.089023893529719,8.013572346080434,0.07545154744928517,8.052290092815053
2000-01-01T00:00:00Z,34.125,-124.075,8.08770546223127,8.013681519025429,0.07402394320584094,8.052413651986688
2000-01-01T00:00:00Z,34.125,-124.025,8.087285530941662,8.013773367628767,0.07351216331289478,8.052478230841606
2000-01-01T00:00:00Z,34.125,-123.975,8.087084131966447,8.013855899334906,0.07322823263154099,8.052546759623246
2000-01-01T00:00:00Z,34.125,-123.925,8.086963839439106,8.013985430176342,0.07297840926276322,8.052665999379865
2000-01-01T00:00:00Z,34.125,-123.875,8.086818304928867,8.014183911410244,0.07263439351862289,8.05285102670843
2000-01-01T00:00:00Z,34.125,-123.825,8.086829469296196,8.014168859848848,0.07266060944734853,8.053274930183823
2000-01-01T00:00:00Z,34.125,-123.775,8.086857526601497,8.014226072601296,0.07263145400020043,8.053405575555706
2000-01-01T00:00:00Z,34.125,-123.725,8.087047331515427,8.014117898883892,0.0729294326315344,8.053504181358457
2000-01-01T00:00:00Z,34.125,-123.675,8.087528398623354,8.013770525675323,0.07375787294803082,8.053638031886225
2000-01-01T00:00:00Z,34.125,-123.625,8.089160615747625,8.012573198838668,0.0765874169089571,8.054064230485396
2000-01-01T00:00:00Z,34.125,-123.575,8.090030385136544,8.01191251144227,0.07811787369427314,8.05425479632739
2000-01-01T00:00:00Z,34.125,-123.525,8.090617261522583,8.011462752347594,0.07915450917498923,8.054377232702757
2000-01-01T00:00:00Z,34.125,-123.475,8.091086089340468,8.011084583335116,0.0800015060053525,8.054445738971655
2000-01-01T00:00:00Z,34.125,-123.425,8.09175677622159,8.01051995838361,0.08123681783798098,8.054507060820635
2000-01-01T00:00:00Z,34.125,-123.375,8.0927715735002,8.009660504081031,0.0831110694191679,8.054591872475365
2000-01-01T00:00:00Z,34.125,-123.325,8.094947373296081,8.007632382261056,0.08731499103502571,8.054775436915671
2000-01-01T00:00:00Z,34.125,-123.275,8.095592815862586,8.007045398547296,0.08854741731529003,8.054815100047644
2000-01-01T00:00:00Z,34.125,-123.225,8.095995073507243,8.006608268667831,0.08938680483941219,8.054826491494264
2000-01-01T00:00:00Z,34.125,-123.175,8.096428629282043,8.006022714280343,0.09040591500169981,8.054817384281293
2000-01-01T00:00:00Z,34.125,-123.125,8.097053787925027,8.00514537637884,0.09190841154618745,8.054798082871871
2000-01-01T00:00:00Z,34.125,-123.075,8.098700969329336,8.002835324173468,0.09586564515586815,8.054818656145054
2000-01-01T00:00:00Z,34.125,-123.025,8.099093470011473,8.002221473444823,0.0968719965666498,8.054806637768309
2000-01-01T00:00:00Z,34.125,-122.975,8.099387463887764,8.001709725087451,0.0976777388003125,8.054810352370465
2000-01-01T00:00:00Z,34.125,-122.925,8.099783559542043,8.000950884367958,0.09883267517408534,8.054832334633844
