time,latitude,longitude,si_max,si_min,si_range,si_mean
UTC,degrees_north,degrees_east,MMol' 'M-3,MMol' 'M-3,MMol' 'M-3,MMol' 'M-3
2000-01-01T00:00:00Z,34.025,-122.575,181.06963563486934,174.38080942104864,6.688826213820704,177.89053521590571
2000-01-01T00:00:00Z,34.025,-122.525,181.5911122261909,174.83102299952782,6.760089226663069,178.46914870467822
2000-01-01T00:00:00Z,34.025,-122.475,181.61901500815281,174.85510772439866,6.7639072837541505,178.4998246319677
2000-01-01T00:00:00Z,34.025,-122.425,181.37122323848587,174.63687110742947,6.734352131056397,178.2148523876332
2000-01-01T00:00:00Z,34.025,-122.375,181.1119848349322,174.40951054806283,6.702474286869375,177.91648853154595
2000-01-01T00:00:00Z,34.025,-122.325,182.9065296251973,176.7781326160568,6.128397009140485,180.13273699049805
2000-01-01T00:00:00Z,34.025,-122.275,183.79299257014816,177.71225959493705,6.080732975211106,181.09470417850662
2000-01-01T00:00:00Z,34.025,-122.225,183.87212737072073,177.79343146347097,6.078695907249767,181.17711842310575
2000-01-01T00:00:00Z,34.025,-122.175,183.61486406520342,177.51389671417806,6.100967351025361,180.88147634319435
2000-01-01T00:00:00Z,34.025,-122.125,183.4051908183494,177.29134465673613,6.1138461616132815,180.64191693962132
2000-01-01T00:00:00Z,34.025,-122.075,183.8485158794412,178.57442321798865,5.274092661452556,181.119658496155
2000-01-01T00:00:00Z,34.025,-122.025,184.17782325708149,179.23003557289306,4.947787684188427,181.50201870087412
2000-01-01T00:00:00Z,34.025,-121.975,184.22207326324238,179.30262309932536,4.91945016391702,181.55435419807395
2000-01-01T00:00:00Z,34.025,-121.925,184.12758371854366,179.05644333813834,5.071140380405325,181.43319723995344
2000-01-01T00:00:00Z,34.025,-121.875,184.05124742265494,178.86110804500112,5.190139377653821,181.33572537012594
2000-01-01T00:00:00Z,34.025,-121.825,184.01162020275916,178.7911201603422,5.2205000424169725,181.32128721479089
2000-01-01T00:00:00Z,34.025,-121.775,181.5858305381985,178.93934121040496,2.646489327793546,180.32617406967097
2000-01-01T00:00:00Z,34.025,-121.725,181.55104412843895,178.96059326942117,2.5904508590177784,180.33184781369397
2000-01-01T00:00:00Z,34.025,-121.675,181.79467479419483,178.82419627303608,2.9704785211587534,180.32027078096962
2000-01-01T00:00:00Z,34.025,-121.625,181.98559357395183,178.7034055421919,3.2821880317599437,180.30687515709258
2000-01-01T00:00:00Z,34.025,-121.575,182.08750042260525,178.62160012224274,3.465900300362506,180.29463606478936
2000-01-01T00:00:00Z,34.025,-121.525,180.12673881031657,176.9505593090922,3.176179501224368,178.48653459041853
2000-01-01T00:00:00Z,34.025,-121.475,180.09418691410622,176.88206967726103,3.212117236845188,178.4588351193638
2000-01-01T00:00:00Z,34.025,-121.425,178.00367232577005,172.73749856695204,5.266173758818013,175.5648577693864
2000-01-01T00:00:00Z,34.025,-121.375,177.8372502526801,172.89505394050107,4.942196312179021,175.55207705061926
2000-01-01T00:00:00Z,34.025,-121.325,180.03679059682264,176.70365053044603,3.3331400663766146,178.3794517522178
2000-01-01T00:00:00Z,34.025,-121.275,177.65667496689946,172.95635014004975,4.700324826849709,175.49952512068126
2000-01-01T00:00:00Z,34.025,-121.225,177.57256404985458,172.89248368437737,4.68008036547721,175.45250652004194
2000-01-01T00:00:00Z,34.025,-121.175,171.5364337067408,164.624957685615,6.9114760211258215,167.5209775804724
2000-01-01T00:00:00Z,34.025,-121.125,168.12767284120807,165.30190116865896,2.8257716725491093,166.61588365610328
2000-01-01T00:00:00Z,34.025,-121.075,152.5967757456094,143.64492643660196,8.951849309007429,146.9192957095753
2000-01-01T00:00:00Z,34.025,-121.025,167.43347518304853,164.17567454505263,3.2578006379958993,165.433040330084
2000-01-01T00:00:00Z,34.025,-120.975,167.9114910208562,165.37352219927885,2.5379688215773513,166.47083856067675
2000-01-01T00:00:00Z,34.025,-120.925,167.9037253962984,165.2727613345333,2.6309640617650984,166.4475148620432
2000-01-01T00:00:00Z,34.025,-120.875,161.67988594578955,155.81162106758978,5.868264878199767,158.16497119959786
2000-01-01T00:00:00Z,34.025,-120.825,151.63760770939575,141.84078557428253,9.796822135113217,145.43120034052993
2000-01-01T00:00:00Z,34.025,-120.775,161.52386742036782,155.61730333407476,5.906564086293059,158.0346624189919
2000-01-01T00:00:00Z,34.025,-120.725,156.74471663017613,149.46804432204382,7.276672308132305,152.4909462853927
2000-01-01T00:00:00Z,34.025,-120.675,156.67744490251826,149.3982388678104,7.279206034707869,152.4328303054364
2000-01-01T00:00:00Z,34.025,-120.625,151.43457907345964,141.86328226910888,9.571296804350766,145.45260150784577
2000-01-01T00:00:00Z,34.025,-120.575,125.47360430711018,114.9977618091935,10.475842497916673,119.31811072597907
2000-01-01T00:00:00Z,34.025,-120.525,89.58993069998229,77.45691426092334,12.133016439058949,84.19574864676679
2000-01-01T00:00:00Z,34.025,-120.475,53.26203331029406,43.155253343958414,10.106779966335644,47.46066393680186
2000-01-01T00:00:00Z,34.025,-120.425,33.449699130394706,15.654171933055762,17.79552719733894,23.697870947573104
2000-01-01T00:00:00Z,34.025,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.275,17.536077230160913,4.74131158980963,12.794765640351283,10.672321900435033
2000-01-01T00:00:00Z,34.025,-120.225,15.498658721463608,2.8913927063342473,12.60726601512936,8.124969327935315
2000-01-01T00:00:00Z,34.025,-120.175,15.997067051800629,3.009391024116062,12.987676027684568,8.485295725232929
2000-01-01T00:00:00Z,34.025,-120.125,17.071870827869404,3.2325605721543385,13.839310255715066,9.115456420632205
2000-01-01T00:00:00Z,34.025,-120.075,17.735907498265284,3.366993885153655,14.36891361311163,9.49903804803105
2000-01-01T00:00:00Z,34.025,-120.025,18.19643136890448,3.4412328988249006,14.75519847007958,9.704094756563707
2000-01-01T00:00:00Z,34.025,-119.975,21.47013236507301,4.736590686184151,16.73354167888886,12.254806521204902
2000-01-01T00:00:00Z,34.075,-124.975,174.99415195422026,168.8998036944977,6.094348259722551,171.89087140955752
2000-01-01T00:00:00Z,34.075,-124.925,175.1715244660528,169.04740022081464,6.124124245238164,172.0567180325628
2000-01-01T00:00:00Z,34.075,-124.875,175.3955838191876,169.24382936005136,6.151754459136242,172.272991933774
2000-01-01T00:00:00Z,34.075,-124.825,175.59732713836428,169.4293809977025,6.167946140661769,172.47390293425082
2000-01-01T00:00:00Z,34.075,-124.775,174.95605351325474,169.0668803922283,5.889173121026431,172.00645179337772
2000-01-01T00:00:00Z,34.075,-124.725,175.7598508543354,169.5913745717907,6.168476282544702,172.6456817136857
2000-01-01T00:00:00Z,34.075,-124.675,175.81944925550746,169.64314679152363,6.176302463983831,172.68818161284784
2000-01-01T00:00:00Z,34.075,-124.625,175.91082699513134,169.73176891836604,6.179058076765301,172.76003935222153
2000-01-01T00:00:00Z,34.075,-124.575,176.0261580350456,169.85095887716284,6.1751991578827585,172.85873029952626
2000-01-01T00:00:00Z,34.075,-124.525,176.13620062394855,169.96720958903583,6.168991034912722,172.95635654545086
2000-01-01T00:00:00Z,34.075,-124.475,176.19854311559598,170.03413889608348,6.164404219512505,173.01146972346837
2000-01-01T00:00:00Z,34.075,-124.425,176.20512278651069,170.04261404393066,6.16250874258003,173.0153061832535
2000-01-01T00:00:00Z,34.075,-124.375,173.18506918147642,165.67109463455088,7.513974546925539,169.4295601669987
2000-01-01T00:00:00Z,34.075,-124.325,173.1854427575807,165.6698553481512,7.515587409429486,169.42939635029504
2000-01-01T00:00:00Z,34.075,-124.275,176.15352159095852,169.96904109114544,6.184480499813077,172.95344149724878
2000-01-01T00:00:00Z,34.075,-124.225,176.112265149602,169.9247680772692,6.187497072332803,172.91232313962715
2000-01-01T00:00:00Z,34.075,-124.175,176.48737788532603,170.6355157656749,5.851862119651116,173.50259167238383
2000-01-01T00:00:00Z,34.075,-124.125,176.73106279267986,170.75500768917715,5.976055103502716,173.7122436093044
2000-01-01T00:00:00Z,34.075,-124.075,176.85352731567855,170.82926039571362,6.02426691996493,173.8546306996508
2000-01-01T00:00:00Z,34.075,-124.025,176.9452108856204,170.88434535450324,6.060865531117173,173.95812569546226
2000-01-01T00:00:00Z,34.075,-123.975,177.04805535715354,170.94882794043548,6.099227416718065,174.04841264354815
2000-01-01T00:00:00Z,34.075,-123.925,177.14517244953205,170.99858616460338,6.146586284928674,174.12386160997573
2000-01-01T00:00:00Z,34.075,-123.875,177.35019237540848,171.1094349196485,6.24075745575999,174.28431132673416
2000-01-01T00:00:00Z,34.075,-123.825,177.3846579340303,171.13759560226845,6.247062331761839,174.34298109758583
2000-01-01T00:00:00Z,34.075,-123.775,177.43323273454715,171.16772300830885,6.265509726238292,174.403960109591
2000-01-01T00:00:00Z,34.075,-123.725,177.49627406598944,171.21224707486778,6.284026991121664,174.46296514564645
2000-01-01T00:00:00Z,34.075,-123.675,177.57085900740321,171.26029707152426,6.310561935878951,174.52254379823634
2000-01-01T00:00:00Z,34.075,-123.625,177.72537157948497,171.35392887681002,6.371442702674955,174.6403827017877
2000-01-01T00:00:00Z,34.075,-123.575,177.68716815042052,171.34830879670452,6.338859353716003,174.64853193495
2000-01-01T00:00:00Z,34.075,-123.525,177.65733315054712,171.34116287600065,6.316170274546465,174.64997708985095
2000-01-01T00:00:00Z,34.075,-123.475,175.91962910787237,169.74237615905784,6.177252948814527,172.7050340994222
2000-01-01T00:00:00Z,34.075,-123.425,177.8659266612675,171.49080936358186,6.375117297685648,174.81288185854558
2000-01-01T00:00:00Z,34.075,-123.375,178.02952845787175,171.6145793650009,6.414949092870842,174.94416601800776
2000-01-01T00:00:00Z,34.075,-123.325,178.12413964350955,171.7027246172054,6.421415026304146,175.0391904874312
2000-01-01T00:00:00Z,34.075,-123.275,178.14785887889906,171.74401897875003,6.403839900149023,175.0854389611982
2000-01-01T00:00:00Z,34.075,-123.225,178.16464658908177,171.75988670283297,6.404759886248797,175.1026363720711
2000-01-01T00:00:00Z,34.075,-123.175,178.2057937395565,171.7738528576394,6.431940881917086,175.11577222739808
2000-01-01T00:00:00Z,34.075,-123.125,178.24229674583776,171.7841507799976,6.458145965840174,175.1254818001794
2000-01-01T00:00:00Z,34.075,-123.075,178.26337787208368,171.78884400604932,6.474533866034363,175.1301421544369
2000-01-01T00:00:00Z,34.075,-123.025,177.98028919051552,171.93218873800126,6.048100452514262,174.86157066393628
2000-01-01T00:00:00Z,34.075,-122.975,178.04118566237102,171.99777601421158,6.0434096481594395,174.91727162002852
2000-01-01T00:00:00Z,34.075,-122.925,178.5149885686547,172.34307388782457,6.1719146808301275,175.34460360688934
2000-01-01T00:00:00Z,34.075,-122.875,178.97840191671403,172.6709754199091,6.307426496804936,175.7636204188838
2000-01-01T00:00:00Z,34.075,-122.825,179.43517497642108,173.0038494012168,6.4313255752042835,176.18087161000363
2000-01-01T00:00:00Z,34.075,-122.775,178.27950796743383,171.78090637460886,6.4986015928249685,175.12079601231093
2000-01-01T00:00:00Z,34.075,-122.725,178.27864564603286,171.77895717505862,6.499688470974235,175.1182717573053
2000-01-01T00:00:00Z,34.075,-122.675,178.27774033073482,171.7771615490082,6.5005787817266025,175.11589441496986
2000-01-01T00:00:00Z,34.075,-122.625,180.4109917391993,173.79514135308122,6.615850386118069,177.15380097281084
2000-01-01T00:00:00Z,34.075,-122.575,180.63286700115592,174.44394775186933,6.1889192492865845,177.71083689671158
2000-01-01T00:00:00Z,34.075,-122.525,181.213496702675,174.49657671269156,6.716919989983438,178.04387567289862
2000-01-01T00:00:00Z,34.075,-122.475,181.29339282360806,174.5707509749969,6.722641848611147,178.13282305967124
2000-01-01T00:00:00Z,34.075,-122.425,181.15183575401343,174.44789440847674,6.703941345536691,177.97248321013112
2000-01-01T00:00:00Z,34.075,-122.375,181.02138890921808,174.3261407341418,6.695248175076273,177.8105793013563
2000-01-01T00:00:00Z,34.075,-122.325,180.87524047709923,174.19729687950672,6.677943597592503,177.6402317843055
2000-01-01T00:00:00Z,34.075,-122.275,183.31731735723048,177.19043413211824,6.126883225112238,180.54611346680238
2000-01-01T00:00:00Z,34.075,-122.225,183.47337742883988,177.35797472356677,6.115402705273112,180.71575622390668
2000-01-01T00:00:00Z,34.075,-122.175,183.40531453737975,177.2927447156214,6.112569821758342,180.63664372827702
2000-01-01T00:00:00Z,34.075,-122.125,183.61097880391043,177.99763745573352,5.613341348176903,180.80935953583665
2000-01-01T00:00:00Z,34.075,-122.075,183.86724830612977,178.47425012180295,5.392998184326814,181.08652442216848
2000-01-01T00:00:00Z,34.075,-122.025,184.01257629934943,178.81607671201837,5.196499587331061,181.26212366520772
2000-01-01T00:00:00Z,34.075,-121.975,184.18653227666806,179.04854914175465,5.137983134913412,181.4383394937262
2000-01-01T00:00:00Z,34.075,-121.925,184.1762283056169,178.9778986333662,5.198329672250679,181.4034119296103
2000-01-01T00:00:00Z,34.075,-121.875,184.16120519023403,178.8898827354431,5.271322454790919,181.36339404088977
2000-01-01T00:00:00Z,34.075,-121.825,184.04300507998195,178.77786188172982,5.265143198252133,181.30339228471186
2000-01-01T00:00:00Z,34.075,-121.775,181.99483965538602,178.73375795763602,3.261081697750001,180.27705448995462
2000-01-01T00:00:00Z,34.075,-121.725,181.99248898838297,178.79750433773052,3.194984650652458,180.3140840472359
2000-01-01T00:00:00Z,34.075,-121.675,182.07528140261425,178.71912442008315,3.356156982531104,180.27351003971012
2000-01-01T00:00:00Z,34.075,-121.625,182.2058897025948,178.68618017379706,3.5197095287977334,180.27490147747133
2000-01-01T00:00:00Z,34.075,-121.575,183.95638960903176,178.59170766896332,5.3646819400684365,181.2652075014815
2000-01-01T00:00:00Z,34.075,-121.525,183.50089593602658,177.342576134641,6.1583198013855736,180.66952417893611
2000-01-01T00:00:00Z,34.075,-121.475,183.84873777725832,178.59953673325487,5.249201044003456,181.23728197566234
2000-01-01T00:00:00Z,34.075,-121.425,178.10883763055605,172.9262510824385,5.182586548117541,175.6207164131796
2000-01-01T00:00:00Z,34.075,-121.375,178.05781112339372,173.0208719926159,5.036939130777824,175.6215903976759
2000-01-01T00:00:00Z,34.075,-121.325,177.76639613485239,173.04418905220626,4.722207082646122,175.56759889955956
2000-01-01T00:00:00Z,34.075,-121.275,175.5858254529743,169.87827278946466,5.707552663509631,172.97222749286175
2000-01-01T00:00:00Z,34.075,-121.225,175.5071215457409,169.81290819343235,5.694213352308537,172.9221103646784
2000-01-01T00:00:00Z,34.075,-121.175,170.6520277402174,164.36715143859774,6.284876301619647,166.89371752015006
2000-01-01T00:00:00Z,34.075,-121.125,168.28577493130265,164.80089864166706,3.4848762896355936,166.5493636507606
2000-01-01T00:00:00Z,34.075,-121.075,168.14593653984096,165.37868790696947,2.7672486328714854,166.6344829705802
2000-01-01T00:00:00Z,34.075,-121.025,168.04268195564774,165.3721025049464,2.670579450701325,166.56232393705943
2000-01-01T00:00:00Z,34.075,-120.975,167.457404801336,164.16079070333302,3.2966140980029763,165.43816376858797
2000-01-01T00:00:00Z,34.075,-120.925,165.3927091819363,160.79230900464233,4.600400177293977,162.48256414031127
2000-01-01T00:00:00Z,34.075,-120.875,152.2100196385476,142.79134819933992,9.418671439207685,146.26055652934156
2000-01-01T00:00:00Z,34.075,-120.825,125.67327757801644,115.0767660338779,10.596511544138536,119.36501874858814
2000-01-01T00:00:00Z,34.075,-120.775,118.09761995107944,108.31488635177872,9.782733599300713,112.29172002874793
2000-01-01T00:00:00Z,34.075,-120.725,118.10795565143421,108.3341603806871,9.773795270747115,112.3274318627687
2000-01-01T00:00:00Z,34.075,-120.675,117.95255785655631,108.2081565514875,9.744401305068806,112.18243337994046
2000-01-01T00:00:00Z,34.075,-120.625,125.66608697811925,115.06713168768779,10.598955290431462,119.41090005717416
2000-01-01T00:00:00Z,34.075,-120.575,65.80493945331621,53.979841972043644,11.825097481272564,59.76390397108094
2000-01-01T00:00:00Z,34.075,-120.525,40.31644499039754,20.362139216083676,19.954305774313866,28.72509646507454
2000-01-01T00:00:00Z,34.075,-120.475,29.024928037259553,12.91292663514641,16.112001402113144,20.689998180419725
2000-01-01T00:00:00Z,34.075,-120.425,21.125751996061805,7.544138281127087,13.581613714934718,13.92042077934009
2000-01-01T00:00:00Z,34.075,-120.375,24.781452848123124,9.348278178567092,15.433174669556031,16.604627129421843
2000-01-01T00:00:00Z,34.075,-120.325,38.159503700153266,16.222911009910092,21.936592690243174,25.347570641135977
2000-01-01T00:00:00Z,34.075,-120.275,39.460011373849525,16.458360145348376,23.00165122850115,25.928004588234845
2000-01-01T00:00:00Z,34.075,-120.225,39.637128825756946,16.484432807134162,23.152696018622784,25.994688619576216
2000-01-01T00:00:00Z,34.075,-120.175,39.265748256705606,16.475318578083655,22.79042967862195,25.817170364074602
2000-01-01T00:00:00Z,34.075,-120.125,47.79589016942848,18.793260490705247,29.002629678723235,29.296865599348852
2000-01-01T00:00:00Z,34.075,-120.075,38.75909762691657,16.60077293953518,22.15832468738139,25.615855761236535
2000-01-01T00:00:00Z,34.075,-120.025,39.253625769649986,16.8021572108132,22.451468558836787,25.87461204348878
2000-01-01T00:00:00Z,34.075,-119.975,38.71282664019614,16.811936790754707,21.900889849441434,25.755478267418
2000-01-01T00:00:00Z,34.125,-124.975,175.1964854698787,169.0276103004563,6.1688751694223924,172.06208667125915
2000-01-01T00:00:00Z,34.125,-124.925,175.31892034113443,169.14095239271055,6.177967948423884,172.1810191802898
2000-01-01T00:00:00Z,34.125,-124.875,175.49050882177653,169.3000889100402,6.190419911736342,172.3486561275279
2000-01-01T00:00:00Z,34.125,-124.825,175.6686472666913,169.4635779577756,6.205069308915682,172.52343270516872
2000-01-01T00:00:00Z,34.125,-124.775,175.8003276409273,169.58449540006586,6.215832240861431,172.65262575708985
2000-01-01T00:00:00Z,34.125,-124.725,175.87674621369572,169.659332620107,6.217413593588731,172.72594341424454
2000-01-01T00:00:00Z,34.125,-124.675,175.94140583599497,169.73223076116093,6.209175074834036,172.78460996333138
2000-01-01T00:00:00Z,34.125,-124.625,176.05711620441792,169.85990961465018,6.197206589767745,172.88574946377068
2000-01-01T00:00:00Z,34.125,-124.575,176.26203903420605,170.07276199439593,6.189277039810122,173.07033483683813
2000-01-01T00:00:00Z,34.125,-124.525,176.41818761630765,170.24462488871603,6.173562727591616,173.21479253425494
2000-01-01T00:00:00Z,34.125,-124.475,176.4805825068862,170.3137633193921,6.166819187494099,173.27173863683862
2000-01-01T00:00:00Z,34.125,-124.425,176.45253707741853,170.28460038992787,6.167936687490652,173.24329701660312
2000-01-01T00:00:00Z,34.125,-124.375,173.19025607169127,165.67238107111888,7.5178750005723884,169.4322512946225
2000-01-01T00:00:00Z,34.125,-124.325,173.3011374361552,165.72469517918793,7.576442256967255,169.494910787306
2000-01-01T00:00:00Z,34.125,-124.275,176.2306715819963,170.0477456896306,6.182925892365688,173.02657874608494
2000-01-01T00:00:00Z,34.125,-124.225,176.170535754437,169.98350149819456,6.187034256242441,172.96751490354816
2000-01-01T00:00:00Z,34.125,-124.175,176.66023351119966,170.69144300064087,5.96879051055879,173.61057216865393
2000-01-01T00:00:00Z,34.125,-124.125,176.79314020332265,170.75782970950098,6.035310493821669,173.73519996049626
2000-01-01T00:00:00Z,34.125,-124.075,177.03246298781968,170.88148817763886,6.150974810180827,173.93957908623176
2000-01-01T00:00:00Z,34.125,-124.025,177.20872904036926,170.98581937238677,6.222909667982492,174.10296361581706
2000-01-01T00:00:00Z,34.125,-123.975,177.26741482894644,171.01599412616667,6.251420702779768,174.15458568029715
2000-01-01T00:00:00Z,34.125,-123.925,177.39098141510593,171.09049232438775,6.300489090718173,174.2620994543007
2000-01-01T00:00:00Z,34.125,-123.875,177.49877451177326,171.1552250293046,6.34354948246866,174.35484904829684
2000-01-01T00:00:00Z,34.125,-123.825,177.59464908529077,171.20843178206385,6.386217303226914,174.4371722185022
2000-01-01T00:00:00Z,34.125,-123.775,177.7599078305078,171.30267693022597,6.457230900281843,174.57613868533358
2000-01-01T00:00:00Z,34.125,-123.725,177.793871431016,171.32758157278633,6.466289858229658,174.60881191167326
2000-01-01T00:00:00Z,34.125,-123.675,177.86285374923145,171.39016288724326,6.472690861988184,174.68316661971832
2000-01-01T00:00:00Z,34.125,-123.625,177.9159943031877,171.44555132587115,6.470442977316537,174.74504496297627
2000-01-01T00:00:00Z,34.125,-123.575,177.95476428312233,171.4895286848239,6.46523559829842,174.79630347895664
2000-01-01T00:00:00Z,34.125,-123.525,178.01069264366333,171.54146962505092,6.469223018612411,174.86204390583333
2000-01-01T00:00:00Z,34.125,-123.475,175.9276973397838,169.7484256808247,6.179271658959095,172.71255731489248
2000-01-01T00:00:00Z,34.125,-123.425,178.1014555878155,171.61947450758163,6.481981080233879,174.944748751861
2000-01-01T00:00:00Z,34.125,-123.375,175.91588461198958,169.73707384099296,6.17881077099662,172.70016460704832
2000-01-01T00:00:00Z,34.125,-123.325,175.91064507448743,169.73206341539114,6.178581659096295,172.69466001100477
2000-01-01T00:00:00Z,34.125,-123.275,178.33017339862704,171.8131903428892,6.516983055737853,175.14585184804977
2000-01-01T00:00:00Z,34.125,-123.225,178.35277374945383,171.83243489639852,6.520338853055307,175.1659718247448
2000-01-01T00:00:00Z,34.125,-123.175,178.35424040382262,171.83382792142655,6.520412482396068,175.1683235753793
2000-01-01T00:00:00Z,34.125,-123.125,178.3467899814047,171.82772290695877,6.519067074445928,175.16334706609936
2000-01-01T00:00:00Z,34.125,-123.075,178.3374506349915,171.8200665234905,6.517384111501002,175.15679634562107
2000-01-01T00:00:00Z,34.125,-123.025,178.32846031486562,171.81267266023409,6.515787654631538,175.15029327190172
2000-01-01T00:00:00Z,34.125,-122.975,178.32104607875542,171.80656027316482,6.514485805590596,175.14478657766747
2000-01-01T00:00:00Z,34.125,-122.925,178.31488950250426,171.80143178393166,6.513457718572596,175.13998339586624
2000-01-01T00:00:00Z,34.125,-122.875,179.1503384338076,172.7734116723431,6.376926761464517,175.89753156194885
2000-01-01T00:00:00Z,34.125,-122.825,179.64022680480446,173.14976676021715,6.490460044587309,176.35468257454997
2000-01-01T00:00:00Z,34.125,-122.775,179.89471266232178,173.3380677851835,6.556644877138268,176.5916475699122
