time,latitude,longitude,swd_max,swd_min,swd_range,swd_mean
UTC,degrees_north,degrees_east,degree,degree,degree,degree
2000-01-01T00:00:00Z,34.025,-122.525,214.7789402554276,40.69582773321076,174.08311252221685,183.76371360496648
2000-01-01T00:00:00Z,34.025,-122.475,214.22147789013397,41.69858343429294,172.52289445584103,182.7702584318663
2000-01-01T00:00:00Z,34.025,-122.425,212.66435960634888,44.72044543950321,167.94391416684567,180.73501167909163
2000-01-01T00:00:00Z,34.025,-122.375,211.26862762157694,47.91155824430137,163.35706937727556,178.4742399093418
2000-01-01T00:00:00Z,34.025,-122.325,209.1665958656286,50.18718038081547,158.97941548481313,176.8691484916563
2000-01-01T00:00:00Z,34.025,-122.275,206.94551440603522,52.69695280458652,154.2485616014487,173.49932560777
2000-01-01T00:00:00Z,34.025,-122.225,206.21109435788293,52.916952018476806,153.2941423394061,171.6977039373856
2000-01-01T00:00:00Z,34.025,-122.175,205.72582039846444,51.38438699953108,154.34143339893336,168.09743985692342
2000-01-01T00:00:00Z,34.025,-122.125,206.9207521884633,51.64585992169824,155.27489226676505,165.04938161750016
2000-01-01T00:00:00Z,34.025,-122.075,207.33273359146827,51.75491066331676,155.5778229281515,162.59943136907577
2000-01-01T00:00:00Z,34.025,-122.025,209.32584056803992,53.60246147951374,155.72337908852617,159.19840344828532
2000-01-01T00:00:00Z,34.025,-121.975,209.86465777799594,54.4724651973059,155.39219258069005,157.845521030838
2000-01-01T00:00:00Z,34.025,-121.925,209.3524559047026,57.02824903456393,152.32420687013865,156.13404133756924
2000-01-01T00:00:00Z,34.025,-121.875,208.71994194505535,59.28140835484138,149.43853359021398,155.50317246254662
2000-01-01T00:00:00Z,34.025,-121.825,207.4181782781953,61.4771708568873,145.94100742130803,155.18829354122605
2000-01-01T00:00:00Z,34.025,-121.775,204.68108543387524,65.72088209133135,138.96020334254388,155.18668899484288
2000-01-01T00:00:00Z,34.025,-121.725,203.73729161349848,66.59900309029014,137.13828852320836,155.3464403419816
2000-01-01T00:00:00Z,34.025,-121.675,202.7307479216049,67.7939450656395,134.93680285596537,155.8331788555492
2000-01-01T00:00:00Z,34.025,-121.625,202.8138105867539,69.00309643345336,133.81071415330052,156.2933697345349
2000-01-01T00:00:00Z,34.025,-121.575,203.8588854273561,70.28390004644987,133.57498538090624,156.83632132390497
2000-01-01T00:00:00Z,34.025,-121.525,206.4996395686939,69.67148358132134,136.82815598737255,157.6244064990139
2000-01-01T00:00:00Z,34.025,-121.475,207.05185597408297,67.43233957370376,139.6195164003792,158.07678521026256
2000-01-01T00:00:00Z,34.025,-121.425,204.95029895443793,61.61786469449243,143.3324342599455,159.00693109085447
2000-01-01T00:00:00Z,34.025,-121.375,206.0991611581915,57.270406728999816,148.8287544291917,159.71119803473135
2000-01-01T00:00:00Z,34.025,-121.325,206.830110518963,54.66899389091076,152.16111662805224,160.61905946545423
2000-01-01T00:00:00Z,34.025,-121.275,204.71890591358792,52.5009012009574,152.21800471263052,162.22196058886757
2000-01-01T00:00:00Z,34.025,-121.225,203.71726268684796,52.11077141823957,151.60649126860838,163.2326591373899
2000-01-01T00:00:00Z,34.025,-121.175,202.7649618267535,52.1498157429482,150.6151460838053,166.41619003016908
2000-01-01T00:00:00Z,34.025,-121.125,203.01756679061492,49.67305411979339,153.34451267082153,169.41235326369446
2000-01-01T00:00:00Z,34.025,-121.075,203.9967148639478,47.7902573453968,156.206457518551,174.22127089573405
2000-01-01T00:00:00Z,34.025,-121.025,207.27748500759193,47.69646071396958,159.58102429362236,184.94626616089315
2000-01-01T00:00:00Z,34.025,-120.975,208.57404283852097,43.61749734475455,164.9565454937664,193.63211456642682
2000-01-01T00:00:00Z,34.025,-120.925,226.7641634238855,35.24733558158653,191.51682784229897,204.8868765412095
2000-01-01T00:00:00Z,34.025,-120.875,251.87948010673708,30.178232347228704,221.70124775950836,206.36609639938152
2000-01-01T00:00:00Z,34.025,-120.825,275.1665104411866,24.983130236812386,250.1833802043742,207.90549701577766
2000-01-01T00:00:00Z,34.025,-120.775,287.5660167536329,19.798907924107926,267.76710882952494,208.61881571910436
2000-01-01T00:00:00Z,34.025,-120.725,289.1068842127396,18.59621728516654,270.5106669275731,209.59489130046376
2000-01-01T00:00:00Z,34.025,-120.675,288.85363612219334,16.914466231012558,271.93916989118077,213.3705813726522
2000-01-01T00:00:00Z,34.025,-120.625,282.31563774334137,17.93900732872162,264.37663041461974,217.08298359017445
2000-01-01T00:00:00Z,34.025,-120.575,275.33881533418753,18.20768286713626,257.13113246705126,221.01449757971858
2000-01-01T00:00:00Z,34.025,-120.525,258.9287090820589,20.169475156986042,238.75923392507286,223.63485343220074
2000-01-01T00:00:00Z,34.025,-120.475,249.1786628790211,22.161069128961984,227.01759375005912,222.74141905033025
2000-01-01T00:00:00Z,34.025,-120.425,231.94410068179295,25.073597164111682,206.87050351768127,215.21412019114467
2000-01-01T00:00:00Z,34.025,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.275,208.18585537560816,47.13623037087751,161.04962500473064,162.53087170365367
2000-01-01T00:00:00Z,34.025,-120.225,208.01780614510156,55.12736483482027,152.8904413102813,146.63878017227063
2000-01-01T00:00:00Z,34.025,-120.175,213.1334762963843,77.15338057511639,135.9800957212679,135.12370104613257
2000-01-01T00:00:00Z,34.025,-120.125,207.311059220945,81.83405087518507,125.47700834575993,131.40085337189115
2000-01-01T00:00:00Z,34.025,-120.075,210.4210029321447,82.12789781370368,128.29310511844102,142.9581919694217
2000-01-01T00:00:00Z,34.025,-120.025,208.84831264885196,71.99421470263759,136.85409794621438,166.57473355424196
2000-01-01T00:00:00Z,34.025,-119.975,212.57095720638782,71.01547714388384,141.555480062504,177.01532475248428
2000-01-01T00:00:00Z,34.075,-124.975,214.2392335910954,51.48845037474887,162.75078321634652,148.2664787075785
2000-01-01T00:00:00Z,34.075,-124.925,214.6735473665014,56.99560589400263,157.67794147249876,148.79287048717333
2000-01-01T00:00:00Z,34.075,-124.875,214.40112024015116,59.6692862275788,154.73183401257236,149.02136802782334
2000-01-01T00:00:00Z,34.075,-124.825,214.22176076095985,62.25159346450301,151.97016729645685,149.36878279588205
2000-01-01T00:00:00Z,34.075,-124.775,214.63734720199827,64.87525287370266,149.7620943282956,150.05507084273734
2000-01-01T00:00:00Z,34.075,-124.725,215.4372165265986,65.14699637391621,150.2902201526824,150.49907730184302
2000-01-01T00:00:00Z,34.075,-124.675,217.59917450403802,63.767301195592275,153.83187330844575,151.61557950262008
2000-01-01T00:00:00Z,34.075,-124.625,215.7635477465173,63.14832843095629,152.615219315561,152.64476967081615
2000-01-01T00:00:00Z,34.075,-124.575,214.55052381506547,62.794600784552095,151.75592303051337,153.7154220720533
2000-01-01T00:00:00Z,34.075,-124.525,213.708015822,59.67651507882777,154.03150074317222,155.69841659790305
2000-01-01T00:00:00Z,34.075,-124.475,213.90754665267005,58.694137319501166,155.2134093331689,156.72441036252485
2000-01-01T00:00:00Z,34.075,-124.425,215.42497202822267,56.052947095481414,159.37202493274125,159.0828561448858
2000-01-01T00:00:00Z,34.075,-124.375,217.2638424256552,56.14980200461801,161.1140404210372,160.75557410890374
2000-01-01T00:00:00Z,34.075,-124.325,220.48225151875494,55.89092091594853,164.5913306028064,162.40946467475928
2000-01-01T00:00:00Z,34.075,-124.275,222.90971820198783,54.29683522398803,168.6128829779998,165.05915073473238
2000-01-01T00:00:00Z,34.075,-124.225,223.20963228947278,53.82609653578082,169.38353575369194,166.26452976767595
2000-01-01T00:00:00Z,34.075,-124.175,222.56193327970553,52.948546157107934,169.6133871225976,169.02883222952002
2000-01-01T00:00:00Z,34.075,-124.125,221.446119206623,55.173556092712914,166.27256311391008,170.45040636294712
2000-01-01T00:00:00Z,34.075,-124.075,220.65506609919285,56.59157291498754,164.0634931842053,171.89660753315232
2000-01-01T00:00:00Z,34.075,-124.025,218.7011106673528,62.01089238819584,156.69021827915697,173.65470196405138
2000-01-01T00:00:00Z,34.075,-123.975,217.24408134306697,63.96652491144077,153.27755643162618,174.35545542233453
2000-01-01T00:00:00Z,34.075,-123.925,213.3870780649469,66.15360541492615,147.23347265002076,176.12892325534176
2000-01-01T00:00:00Z,34.075,-123.875,212.53990457982448,66.0921095417655,146.44779503805898,177.0942158763326
2000-01-01T00:00:00Z,34.075,-123.825,209.80975370644225,64.40156670734588,145.40818699909636,178.07841629715793
2000-01-01T00:00:00Z,34.075,-123.775,207.60972303808117,62.63510378640815,144.974619251673,179.49366676324118
2000-01-01T00:00:00Z,34.075,-123.725,207.167410729009,61.63975581397545,145.52765491503354,180.0303650845753
2000-01-01T00:00:00Z,34.075,-123.675,206.74621118383135,60.3578614305138,146.38834975331756,181.64421107698925
2000-01-01T00:00:00Z,34.075,-123.625,207.17094978246567,61.136772522864256,146.03417725960142,182.55760872645632
2000-01-01T00:00:00Z,34.075,-123.575,207.31182728171657,62.04793979203592,145.26388748968066,183.5681604124003
2000-01-01T00:00:00Z,34.075,-123.525,208.3895563386666,62.19995370035402,146.18960263831258,184.93773627552534
2000-01-01T00:00:00Z,34.075,-123.475,209.58506787555,62.3464299774143,147.23863789813572,185.44605403991775
2000-01-01T00:00:00Z,34.075,-123.425,212.2724117985658,64.42872949612443,147.84368230244138,186.674926570156
2000-01-01T00:00:00Z,34.075,-123.375,213.73425861912034,67.42258176895088,146.31167685016948,186.8561662447465
2000-01-01T00:00:00Z,34.075,-123.325,213.6025477760428,71.56821921829632,142.03432855774648,187.34344565324096
2000-01-01T00:00:00Z,34.075,-123.275,215.66171680376894,69.99939614979222,145.66232065397674,187.31088410835034
2000-01-01T00:00:00Z,34.075,-123.225,216.20260033663408,68.50672847060524,147.69587186602882,187.3260335430664
2000-01-01T00:00:00Z,34.075,-123.175,217.2429959060518,62.459751586703405,154.7832443193484,187.48823120767244
2000-01-01T00:00:00Z,34.075,-123.125,216.95670419198237,60.854470506478485,156.10223368550388,187.59746547516966
2000-01-01T00:00:00Z,34.075,-123.075,215.49837054836686,58.70209845789113,156.79627209047572,187.88680596959918
2000-01-01T00:00:00Z,34.075,-123.025,213.34873740478656,59.920147338719936,153.42859006606662,188.33661580366476
2000-01-01T00:00:00Z,34.075,-122.975,212.74182996494602,59.6605886583339,153.08124130661213,188.4742525218704
2000-01-01T00:00:00Z,34.075,-122.925,212.29656185742436,59.51206097758257,152.7845008798418,189.16842180984423
2000-01-01T00:00:00Z,34.075,-122.875,213.64964774543526,59.20637198250519,154.44327576293006,189.29727973958967
2000-01-01T00:00:00Z,34.075,-122.825,213.33875990844473,59.44705683163771,153.891703076807,189.69797659143646
2000-01-01T00:00:00Z,34.075,-122.775,212.79612453518112,51.51415412426578,161.28197041091533,189.62820269165834
2000-01-01T00:00:00Z,34.075,-122.725,212.46032969669463,48.43383145710697,164.02649823958765,189.4548002218169
2000-01-01T00:00:00Z,34.075,-122.675,211.99737115284074,41.70434368969144,170.29302746314931,189.18164671385244
2000-01-01T00:00:00Z,34.075,-122.625,213.0202947182992,40.65402222759099,172.3662724907082,188.3925780624389
2000-01-01T00:00:00Z,34.075,-122.575,213.52808325476198,37.33765804279422,176.19042521196775,188.01571446174685
2000-01-01T00:00:00Z,34.075,-122.525,214.13184455077172,38.85951345941714,175.27233109135457,186.42785430431184
2000-01-01T00:00:00Z,34.075,-122.475,213.77417451084003,39.61810463633107,174.15606987450894,185.533981646055
2000-01-01T00:00:00Z,34.075,-122.425,211.54891278176623,43.677960392542936,167.8709523892233,183.448015463563
2000-01-01T00:00:00Z,34.075,-122.375,210.5169703771488,47.52764368246786,162.98932669468093,181.5006347156862
2000-01-01T00:00:00Z,34.075,-122.325,209.3939131034496,50.12881540497155,159.26509769847803,179.8523197166395
2000-01-01T00:00:00Z,34.075,-122.275,206.6137007557611,53.05233094697121,153.5613698087899,176.7375724869161
2000-01-01T00:00:00Z,34.075,-122.225,205.9332510575998,52.868124446604696,153.0651266109951,175.0388990448731
2000-01-01T00:00:00Z,34.075,-122.175,205.44746595204066,52.04927173909546,153.3981942129452,171.39560378135485
2000-01-01T00:00:00Z,34.075,-122.125,205.81930380727152,52.105975108004735,153.71332869926678,168.62634314630427
2000-01-01T00:00:00Z,34.075,-122.075,206.56965379372662,52.88106960449171,153.68858418923492,166.11756309006083
2000-01-01T00:00:00Z,34.075,-122.025,208.7068818496811,53.83832073934253,154.8685611103386,162.63509249003096
2000-01-01T00:00:00Z,34.075,-121.975,209.33305785196197,54.529000002780585,154.8040578491814,161.14488891122124
2000-01-01T00:00:00Z,34.075,-121.925,209.5148273688824,55.46948354601143,154.04534382287096,158.99330352294223
2000-01-01T00:00:00Z,34.075,-121.875,208.46982219494234,57.5153256545108,150.95449654043153,158.58951786485997
2000-01-01T00:00:00Z,34.075,-121.825,207.86169889172558,59.43833529546381,148.42336359626177,158.02554530565018
2000-01-01T00:00:00Z,34.075,-121.775,205.3518861165321,63.45518062902802,141.8967054875041,158.2583377067909
2000-01-01T00:00:00Z,34.075,-121.725,204.553546895464,65.39274629114249,139.1608006043215,158.1869263879379
2000-01-01T00:00:00Z,34.075,-121.675,203.3601346483337,69.71653493934677,133.64359970898693,159.02798236206786
2000-01-01T00:00:00Z,34.075,-121.625,203.66071359827458,71.01514164564693,132.64557195262765,159.7612612473147
2000-01-01T00:00:00Z,34.075,-121.575,204.3838141266737,72.11217095053209,132.27164317614162,160.32928103137192
2000-01-01T00:00:00Z,34.075,-121.525,207.522277212397,71.60113974932258,135.92113746307442,161.56924611012263
2000-01-01T00:00:00Z,34.075,-121.475,208.25917439055144,69.50510090626508,138.75407348428635,161.82279535131283
2000-01-01T00:00:00Z,34.075,-121.425,208.97867282853684,58.66217763445827,150.31649519407858,163.38888777271188
2000-01-01T00:00:00Z,34.075,-121.375,209.50075650174313,55.620895540684124,153.879860961059,164.15119025846164
2000-01-01T00:00:00Z,34.075,-121.325,211.72317074760022,52.43731181529168,159.28585893230854,164.99269257571493
2000-01-01T00:00:00Z,34.075,-121.275,207.17281470364435,51.28588976477748,155.88692493886685,166.64535237795954
2000-01-01T00:00:00Z,34.075,-121.225,206.23165866256286,50.95250506360536,155.27915359895752,167.44961468125803
2000-01-01T00:00:00Z,34.075,-121.175,205.2449641389787,49.96049913019289,155.28446500878582,171.36339254468888
2000-01-01T00:00:00Z,34.075,-121.125,204.6108308182749,47.513353640712744,157.09747717756215,175.46051948120515
2000-01-01T00:00:00Z,34.075,-121.075,206.100308164799,45.26778847067165,160.83251969412737,181.25838282805844
2000-01-01T00:00:00Z,34.075,-121.025,209.02659376557355,41.98516960907427,167.0414241564993,196.31007832370202
2000-01-01T00:00:00Z,34.075,-120.975,210.09415579808532,38.46246124708407,171.63169455100126,205.68945930968377
2000-01-01T00:00:00Z,34.075,-120.925,259.4457699338092,29.56373343943997,229.8820364943692,204.74895366903132
2000-01-01T00:00:00Z,34.075,-120.875,277.0610652213019,25.9300887596226,251.13097646167927,204.38401927777707
2000-01-01T00:00:00Z,34.075,-120.825,293.743281279946,21.66084141252246,272.08243986742355,203.6510760163915
2000-01-01T00:00:00Z,34.075,-120.775,298.558112776736,19.82237109861488,278.7357416781211,204.47720261590038
2000-01-01T00:00:00Z,34.075,-120.725,298.7947320059266,19.065856815326676,279.7288751905999,205.3488676163121
2000-01-01T00:00:00Z,34.075,-120.675,294.6784939633179,19.889151715431254,274.7893422478867,207.87919400458867
2000-01-01T00:00:00Z,34.075,-120.625,280.744074204745,23.160796553347872,257.5832776513971,210.9365533366215
2000-01-01T00:00:00Z,34.075,-120.575,262.8102819457684,25.291168379933058,237.51911356583534,214.2109476260606
2000-01-01T00:00:00Z,34.075,-120.525,219.59670437522965,33.19857182891251,186.39813254631713,213.0883457889823
2000-01-01T00:00:00Z,34.075,-120.475,212.03675710479155,36.394745621901464,175.6420114828901,208.0895973221849
2000-01-01T00:00:00Z,34.075,-120.425,205.5898793872906,56.21198312706924,149.37789626022138,180.89675081337046
2000-01-01T00:00:00Z,34.075,-120.375,207.76511635154498,58.01715141381984,149.74796493772513,172.04962233833484
2000-01-01T00:00:00Z,34.075,-120.325,209.96903503283758,64.5688141628344,145.40022087000318,160.1156292643869
2000-01-01T00:00:00Z,34.075,-120.275,214.80137368715202,79.95469994107442,134.8466737460776,143.3784623542241
2000-01-01T00:00:00Z,34.075,-120.225,216.52300410056193,85.2081591426628,131.31484495789914,138.2218824810964
2000-01-01T00:00:00Z,34.075,-120.175,210.44916944512906,90.70980847446978,119.73936097065928,129.08117069856704
2000-01-01T00:00:00Z,34.075,-120.125,211.41677315326461,88.22342010902172,123.1933530442429,125.76579787228472
2000-01-01T00:00:00Z,34.075,-120.075,207.54011069456692,86.95237269961503,120.5877379949519,120.47944106501294
2000-01-01T00:00:00Z,34.075,-120.025,208.11360444642227,70.47526057641909,137.63834387000318,128.38730820880807
2000-01-01T00:00:00Z,34.075,-119.975,209.62197509960652,68.47472968896298,141.14724541064354,131.46132385297184
2000-01-01T00:00:00Z,34.125,-124.975,212.99717893787383,51.410331834591744,161.58684710328208,148.6882800942213
2000-01-01T00:00:00Z,34.125,-124.925,212.68878290917212,54.92520010584419,157.76358280332792,149.15389763711218
2000-01-01T00:00:00Z,34.125,-124.875,212.77896499641182,58.07655209987359,154.70241289653822,149.3138791229354
2000-01-01T00:00:00Z,34.125,-124.825,211.9952183651744,60.19467897000075,151.80053939517364,149.7057073702104
2000-01-01T00:00:00Z,34.125,-124.775,212.4048135111641,63.2229436108108,149.1818699003533,150.24378428586303
2000-01-01T00:00:00Z,34.125,-124.725,212.94054102449647,63.82146292631615,149.11907809818032,150.5547071800258
2000-01-01T00:00:00Z,34.125,-124.675,214.07625483574847,63.342652967227565,150.7336018685209,151.48475028786225
2000-01-01T00:00:00Z,34.125,-124.625,213.88717838903654,62.42419866465717,151.46297972437935,152.45744867408672
2000-01-01T00:00:00Z,34.125,-124.575,212.44258150574663,60.62230577859862,151.82027572714802,153.5895369788734
2000-01-01T00:00:00Z,34.125,-124.525,212.24374719967437,57.57620175230476,154.6675454473696,155.58775385275703
2000-01-01T00:00:00Z,34.125,-124.475,212.58982201580872,56.37550365686533,156.2143183589434,156.55713158144727
2000-01-01T00:00:00Z,34.125,-124.425,214.48115968736073,54.64905771763699,159.83210196972374,158.87240505624487
2000-01-01T00:00:00Z,34.125,-124.375,216.92067729764514,54.912409028487616,162.00826826915753,160.67523507253716
2000-01-01T00:00:00Z,34.125,-124.325,220.33912986334644,54.4217525073172,165.91737735602925,162.5602968142466
2000-01-01T00:00:00Z,34.125,-124.275,224.23622578281197,53.822740436000245,170.41348534681174,165.37001508656277
2000-01-01T00:00:00Z,34.125,-124.225,225.20532902085992,53.61639664506655,171.58893237579338,166.60011856150504
2000-01-01T00:00:00Z,34.125,-124.175,225.50129018167337,53.8505611626617,171.65072901901166,169.2130742840503
2000-01-01T00:00:00Z,34.125,-124.125,224.75165324100672,54.991721515597966,169.75993172540876,170.7242100724041
2000-01-01T00:00:00Z,34.125,-124.075,224.36086391568213,56.847614824811906,167.51324909087023,172.49848282109264
2000-01-01T00:00:00Z,34.125,-124.025,222.63791008338245,60.62983601630789,162.00807406707457,174.56487698139412
2000-01-01T00:00:00Z,34.125,-123.975,221.59358652162913,62.26589500979056,159.32769151183857,175.4307321246843
2000-01-01T00:00:00Z,34.125,-123.925,218.8631299113565,64.81771924199298,154.04541066936355,177.27142996656988
2000-01-01T00:00:00Z,34.125,-123.875,216.28333579554862,65.8447080460584,150.43862774949022,178.16395225323305
2000-01-01T00:00:00Z,34.125,-123.825,214.48523134976975,64.75407445373456,149.7311568960352,179.66545135180093
2000-01-01T00:00:00Z,34.125,-123.775,209.9594376302852,62.41030793352771,147.5491296967575,181.21620202027776
2000-01-01T00:00:00Z,34.125,-123.725,208.52046989197126,61.39300613409967,147.1274637578716,181.86441713699523
2000-01-01T00:00:00Z,34.125,-123.675,208.21645213338095,60.16329816682345,148.0531539665575,183.2318815360703
2000-01-01T00:00:00Z,34.125,-123.625,208.0172477272859,60.74867148345267,147.26857624383325,183.76099400916155
2000-01-01T00:00:00Z,34.125,-123.575,208.3728316498278,61.86254988852575,146.51028176130205,185.01359173008038
2000-01-01T00:00:00Z,34.125,-123.525,209.86948026413606,63.642520375584496,146.22695988855156,186.10014673831705
2000-01-01T00:00:00Z,34.125,-123.475,211.38723912781563,64.62417562967293,146.76306349814269,186.4997988342872
2000-01-01T00:00:00Z,34.125,-123.425,214.35099909163532,67.51470107936764,146.83629801226766,187.15843298494872
2000-01-01T00:00:00Z,34.125,-123.375,215.81158453300822,70.0518450180537,145.7597395149545,187.38201525359986
2000-01-01T00:00:00Z,34.125,-123.325,215.79199322754366,72.09368992801278,143.6983032995309,187.54688629557225
2000-01-01T00:00:00Z,34.125,-123.275,216.42486855035574,71.22934470303787,145.19552384731787,187.66202246421514
2000-01-01T00:00:00Z,34.125,-123.225,216.54083474232556,69.8176053745476,146.72322936777795,187.73940467037116
2000-01-01T00:00:00Z,34.125,-123.175,216.27273507964435,65.55991643240836,150.712818647236,188.0461469080386
2000-01-01T00:00:00Z,34.125,-123.125,216.3000396461053,62.456640363079465,153.84339928302583,188.17702745570705
2000-01-01T00:00:00Z,34.125,-123.075,215.20535813069935,61.13524679318448,154.07011133751487,188.81616006824257
2000-01-01T00:00:00Z,34.125,-123.025,214.21431024973944,61.066533316685586,153.14777693305385,189.46131216604013
2000-01-01T00:00:00Z,34.125,-122.975,214.02817898863574,61.43852321559807,152.5896557730377,189.7363677061692
2000-01-01T00:00:00Z,34.125,-122.925,214.21620820411928,62.15794303574606,152.05826516837323,190.27594853906172
2000-01-01T00:00:00Z,34.125,-122.875,214.58083474634898,61.0916029641905,153.48923178215847,190.22678908561167
2000-01-01T00:00:00Z,34.125,-122.825,214.37389872797567,59.46866713391591,154.90523159405976,190.73309693178157
2000-01-01T00:00:00Z,34.125,-122.775,213.45049902447397,53.15760122596224,160.29289779851172,190.6817708579504
