time,latitude,longitude,phyc_max,phyc_min,phyc_range,phyc_mean
UTC,degrees_north,degrees_east,MMol' 'M-3,MMol' 'M-3,MMol' 'M-3,MMol' 'M-3
2000-01-01T00:00:00Z,34.025,-122.675,6.74572807675508,1.1866468533969923,5.559081223358088,2.114892266349521
2000-01-01T00:00:00Z,34.025,-122.625,7.152827162004024,1.1881967114410796,5.964630450562944,2.169524447658609
2000-01-01T00:00:00Z,34.025,-122.575,7.507460492667634,1.1893774177163734,6.318083074951261,2.219130408202216
2000-01-01T00:00:00Z,34.025,-122.525,7.804848364352398,1.1909654469655437,6.613882917386854,2.2577142300459894
2000-01-01T00:00:00Z,34.025,-122.475,7.837280978470349,1.1919684363235827,6.645312542146766,2.2658672813504075
2000-01-01T00:00:00Z,34.025,-122.425,7.881836825913641,1.1988805319036675,6.682956294009974,2.292708576016617
2000-01-01T00:00:00Z,34.025,-122.375,8.260024979172114,1.213584689743748,7.046440289428366,2.3547320383439723
2000-01-01T00:00:00Z,34.025,-122.325,8.857688286664132,1.2282921518627503,7.6293961348013815,2.428398178705238
2000-01-01T00:00:00Z,34.025,-122.275,9.258988737075493,1.236261960914174,8.022726776161319,2.4511163917434335
2000-01-01T00:00:00Z,34.025,-122.225,9.31352781011558,1.2370680883733502,8.07645972174223,2.461213297455889
2000-01-01T00:00:00Z,34.025,-122.175,9.283490438267473,1.2357226487701953,8.047767789497277,2.503887357962891
2000-01-01T00:00:00Z,34.025,-122.125,9.411193957492447,1.2327944174400796,8.178399540052368,2.563785814580888
2000-01-01T00:00:00Z,34.025,-122.075,9.838503874998633,1.2303589265186365,8.608144948479996,2.6395429180214993
2000-01-01T00:00:00Z,34.025,-122.025,10.051904578540807,1.2278756711515992,8.824028907389208,2.6543554436913785
2000-01-01T00:00:00Z,34.025,-121.975,10.108187181838177,1.227932193031322,8.880254988806856,2.665879036326235
2000-01-01T00:00:00Z,34.025,-121.925,10.201255956866015,1.2308869934717646,8.97036896339425,2.7153691669496585
2000-01-01T00:00:00Z,34.025,-121.875,10.44203780492724,1.2360597991003888,9.205978005826852,2.7897569075110438
2000-01-01T00:00:00Z,34.025,-121.825,10.969640221305648,1.2415763706665044,9.728063850639144,2.8674488568881804
2000-01-01T00:00:00Z,34.025,-121.775,11.180547941284326,1.2428795652700537,9.937668376014273,2.866138537734858
2000-01-01T00:00:00Z,34.025,-121.725,11.25249241966655,1.243470401955119,10.009022017711432,2.880262649981421
2000-01-01T00:00:00Z,34.025,-121.675,11.465047128253708,1.2468855994758086,10.2181615287779,2.9605768680635443
2000-01-01T00:00:00Z,34.025,-121.625,11.959758941937169,1.2564806754930669,10.703278266444102,3.0705696005385694
2000-01-01T00:00:00Z,34.025,-121.575,12.711716602388876,1.2659104009235977,11.445806201465277,3.1773935120921033
2000-01-01T00:00:00Z,34.025,-121.525,12.956785132908328,1.2705104941958256,11.686274638712502,3.1672154956531795
2000-01-01T00:00:00Z,34.025,-121.475,13.0372768801952,1.271816947772757,11.765459932422443,3.1886510847589635
2000-01-01T00:00:00Z,34.025,-121.425,13.25733632948242,1.2744046770772723,11.982931652405147,3.320479056019259
2000-01-01T00:00:00Z,34.025,-121.375,13.651834378814836,1.2813770848522392,12.370457293962597,3.5033684966134273
2000-01-01T00:00:00Z,34.025,-121.325,14.153585831062044,1.286829309899621,12.866756521162422,3.6764002840327326
2000-01-01T00:00:00Z,34.025,-121.275,14.294532061064253,1.2874684409380928,13.00706362012616,3.6662968661642497
2000-01-01T00:00:00Z,34.025,-121.225,14.324727315766635,1.2914894691080852,13.033237846658551,3.7024900131147778
2000-01-01T00:00:00Z,34.025,-121.175,14.35067937115149,1.3069265415348477,13.043752829616642,3.914461006853281
2000-01-01T00:00:00Z,34.025,-121.125,14.227930035546967,1.3221034896510124,12.905826545895955,4.205931713625678
2000-01-01T00:00:00Z,34.025,-121.075,14.136815367138949,1.3230219182953036,12.813793448843645,4.381801841833888
2000-01-01T00:00:00Z,34.025,-121.025,14.089707738306208,1.3149028079608314,12.774804930345377,4.458585625584455
2000-01-01T00:00:00Z,34.025,-120.975,14.115727291166738,1.3209342345289141,12.794793056637824,4.5164699920324205
2000-01-01T00:00:00Z,34.025,-120.925,14.264199618442369,1.3701307586602836,12.894068859782085,4.893260980401298
2000-01-01T00:00:00Z,34.025,-120.875,14.498082649735936,1.4269332697739159,13.071149379962021,5.341121036971311
2000-01-01T00:00:00Z,34.025,-120.825,14.845739990358728,1.4834795311885882,13.362260459170141,5.771913694898009
2000-01-01T00:00:00Z,34.025,-120.775,14.768651565272478,1.4844918348188407,13.284159730453638,5.7747977403144635
2000-01-01T00:00:00Z,34.025,-120.725,14.826826470641194,1.4901952947428585,13.336631175898336,5.8271233168558325
2000-01-01T00:00:00Z,34.025,-120.675,15.242119421033191,1.5413677090388325,13.700751711994359,6.2084672806586125
2000-01-01T00:00:00Z,34.025,-120.625,15.745198307224383,1.6144529985541634,14.13074530867022,6.628878578941424
2000-01-01T00:00:00Z,34.025,-120.575,16.35389891548051,1.7048347815448415,14.649064133935669,7.042352204746349
2000-01-01T00:00:00Z,34.025,-120.525,16.256986148275477,1.7459334998777616,14.511052648397715,7.03725718127944
2000-01-01T00:00:00Z,34.025,-120.475,16.310938683627544,1.7481988981427616,14.562739785484782,7.0640380286699616
2000-01-01T00:00:00Z,34.025,-120.425,16.798009230402382,1.7279309620167502,15.070078268385632,7.294523632933883
2000-01-01T00:00:00Z,34.025,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.275,18.084780328154103,1.6994429887055038,16.3853373394486,7.936476899333451
2000-01-01T00:00:00Z,34.025,-120.225,18.16730593937402,1.7019461935274405,16.46535974584658,7.979069843981336
2000-01-01T00:00:00Z,34.025,-120.175,18.334386360862037,1.7116517364328558,16.62273462442918,7.989429617101497
2000-01-01T00:00:00Z,34.025,-120.125,18.798631220869666,1.7193994748624928,17.079231746007174,8.064170627738587
2000-01-01T00:00:00Z,34.025,-120.075,19.073325108444852,1.7242697498944037,17.349055358550448,8.081982583970007
2000-01-01T00:00:00Z,34.025,-120.025,19.272427088441223,1.7257932136161316,17.54663387482509,8.069287476032455
2000-01-01T00:00:00Z,34.025,-119.975,19.98824604692153,1.7317822608109308,18.2564637861106,8.342346996367327
2000-01-01T00:00:00Z,34.075,-124.975,2.725749735673622,1.1682213880313443,1.5575283476422777,1.581754011632396
2000-01-01T00:00:00Z,34.075,-124.925,2.738081476244321,1.166529193696582,1.571552282547739,1.5835873828286984
2000-01-01T00:00:00Z,34.075,-124.875,2.7176351698005248,1.1479284566093253,1.5697067131911995,1.5842080424505292
2000-01-01T00:00:00Z,34.075,-124.825,2.699999643907065,1.1445117947422727,1.5554878491647923,1.5850396889579643
2000-01-01T00:00:00Z,34.075,-124.775,2.672749706508457,1.1356714025515438,1.5370783039569134,1.583470770303281
2000-01-01T00:00:00Z,34.075,-124.725,2.6768125539501146,1.1311148688033887,1.545697685146726,1.5844591753187345
2000-01-01T00:00:00Z,34.075,-124.675,2.6986442998454248,1.1313744125912266,1.5672698872541981,1.586797914312728
2000-01-01T00:00:00Z,34.075,-124.625,2.6816697721894123,1.116121412898238,1.5655483592911743,1.5873814737530603
2000-01-01T00:00:00Z,34.075,-124.575,2.6794657691393238,1.112644361978677,1.5668214071606468,1.587808671630611
2000-01-01T00:00:00Z,34.075,-124.525,2.64521788537573,1.1036335144836547,1.5415843708920756,1.5853072055273165
2000-01-01T00:00:00Z,34.075,-124.475,2.6302880042143877,1.0998143508029312,1.5304736534114565,1.5857711962208003
2000-01-01T00:00:00Z,34.075,-124.425,2.654404432458272,1.1025539291348707,1.5518505033234011,1.5891864708467165
2000-01-01T00:00:00Z,34.075,-124.375,2.6777689513628573,1.096233822386288,1.5815351289765693,1.5922906824854455
2000-01-01T00:00:00Z,34.075,-124.325,2.6880363485913006,1.0966410819708143,1.5913952666204862,1.5949213502090216
2000-01-01T00:00:00Z,34.075,-124.275,2.6718442682793855,1.089136230610473,1.5827080376689124,1.5934463384064292
2000-01-01T00:00:00Z,34.075,-124.225,2.669313875213211,1.092656259684946,1.576657615528265,1.5948833196242151
2000-01-01T00:00:00Z,34.075,-124.175,2.6838182797343557,1.1024293396095366,1.5813889401248191,1.5995882755020634
2000-01-01T00:00:00Z,34.075,-124.125,2.7261610557989466,1.1099430025690578,1.6162180532298889,1.6068718822278332
2000-01-01T00:00:00Z,34.075,-124.075,2.721585445719453,1.1164089765212681,1.605176469198185,1.6135637280396797
2000-01-01T00:00:00Z,34.075,-124.025,2.687776383819342,1.1091055621238015,1.5786708216955405,1.6143531111388962
2000-01-01T00:00:00Z,34.075,-123.975,2.6977417209586627,1.1136202802282968,1.5841214407303659,1.6183449127074037
2000-01-01T00:00:00Z,34.075,-123.925,2.764958301342253,1.129364807030377,1.635593494311876,1.6247040246901014
2000-01-01T00:00:00Z,34.075,-123.875,2.94834409090045,1.1484196645367852,1.7999244263636647,1.6365238100579833
2000-01-01T00:00:00Z,34.075,-123.825,3.061953343877377,1.1609330675641722,1.901020276313205,1.6480541693108004
2000-01-01T00:00:00Z,34.075,-123.775,3.0884903434148168,1.1600185443594462,1.9284717990553706,1.6510469306737736
2000-01-01T00:00:00Z,34.075,-123.725,3.1721744089590955,1.1609258536252824,2.011248555333813,1.6583444408475518
2000-01-01T00:00:00Z,34.075,-123.675,3.320442684174738,1.1698005389096955,2.1506421452650426,1.6674059243858794
2000-01-01T00:00:00Z,34.075,-123.625,3.7331630200813115,1.1848321102111279,2.5483309098701836,1.6852887441580835
2000-01-01T00:00:00Z,34.075,-123.575,4.003308980582966,1.1923377531834485,2.8109712273995173,1.7041211848482118
2000-01-01T00:00:00Z,34.075,-123.525,4.148586590639006,1.19392776694574,2.954658823693266,1.7094918229939564
2000-01-01T00:00:00Z,34.075,-123.475,4.265102020539696,1.1926022263540508,3.072499794185645,1.7214205549498627
2000-01-01T00:00:00Z,34.075,-123.425,4.348316217336531,1.1921407413240088,3.156175476012522,1.7357122391377529
2000-01-01T00:00:00Z,34.075,-123.375,4.688976726683163,1.191982002229448,3.4969947244537147,1.764592826803274
2000-01-01T00:00:00Z,34.075,-123.325,4.845123923847888,1.1880725831566343,3.657051340691254,1.7955333757986003
2000-01-01T00:00:00Z,34.075,-123.275,4.970824538269021,1.1851357250158874,3.7856888132531337,1.8055873150811
2000-01-01T00:00:00Z,34.075,-123.225,5.073640094263451,1.1829797777758906,3.890660316487561,1.8216554761420631
2000-01-01T00:00:00Z,34.075,-123.175,5.116257632616847,1.1834699935788395,3.9327876390380077,1.8397301247487667
2000-01-01T00:00:00Z,34.075,-123.125,5.366803817658005,1.1831586282298372,4.183645189428168,1.879089680464929
2000-01-01T00:00:00Z,34.075,-123.075,5.4783634105629915,1.1827627645034404,4.295600646059551,1.9204661030212309
2000-01-01T00:00:00Z,34.075,-123.025,5.557194988724723,1.182428838435147,4.3747661502895765,1.9359681713592065
2000-01-01T00:00:00Z,34.075,-122.975,5.697248063774049,1.1820044247302026,4.515243639043847,1.9542909536667536
2000-01-01T00:00:00Z,34.075,-122.925,5.824927734006057,1.182397791767212,4.642529942238845,1.9719589865462173
2000-01-01T00:00:00Z,34.075,-122.875,6.165703457950514,1.1835875423799407,4.9821159155705725,2.013774805709412
2000-01-01T00:00:00Z,34.075,-122.825,6.404296914610859,1.1848471019556592,5.219449812655199,2.0602084579704307
2000-01-01T00:00:00Z,34.075,-122.775,6.530235250785646,1.1856108989393992,5.344624351846247,2.0790248132875315
2000-01-01T00:00:00Z,34.075,-122.725,6.634029216748737,1.1860537828863558,5.447975433862381,2.102690219580222
2000-01-01T00:00:00Z,34.075,-122.675,6.73737635962693,1.1861995006416133,5.5511768589853165,2.1233642397782035
2000-01-01T00:00:00Z,34.075,-122.625,7.047735930505078,1.1875617892306933,5.860174141274385,2.1705633904553157
2000-01-01T00:00:00Z,34.075,-122.575,7.372022253722187,1.1909859404227978,6.181036313299389,2.2265812234908915
2000-01-01T00:00:00Z,34.075,-122.525,7.571622717580313,1.1917059880472254,6.379916729533088,2.248637493468214
2000-01-01T00:00:00Z,34.075,-122.475,7.688057665556193,1.195663180729794,6.492394484826399,2.2813912551258597
2000-01-01T00:00:00Z,34.075,-122.425,7.760568802738191,1.201439967785348,6.559128834952842,2.3089881456523877
2000-01-01T00:00:00Z,34.075,-122.375,8.081151675015777,1.2132667100813554,6.867884964934421,2.3635686402713407
2000-01-01T00:00:00Z,34.075,-122.325,8.54916517773445,1.2247664391192625,7.324398738615187,2.427954364918572
2000-01-01T00:00:00Z,34.075,-122.275,8.855260587798965,1.2309987588987281,7.624261828900236,2.4500663188291356
2000-01-01T00:00:00Z,34.075,-122.225,9.07617135543192,1.2342288901596001,7.841942465272321,2.4912009887398234
2000-01-01T00:00:00Z,34.075,-122.175,9.092497161123822,1.2329510701649018,7.85954609095892,2.527503185564132
2000-01-01T00:00:00Z,34.075,-122.125,9.303795621771831,1.2330877039792978,8.070707917792534,2.5873223205471776
2000-01-01T00:00:00Z,34.075,-122.075,9.693434689560881,1.2316970862103245,8.461737603350556,2.6551949745378702
2000-01-01T00:00:00Z,34.075,-122.025,9.883376726834179,1.2301670299901706,8.653209696844009,2.671659179282588
2000-01-01T00:00:00Z,34.075,-121.975,10.116128883434818,1.2303727355153762,8.885756147919443,2.719047950836125
2000-01-01T00:00:00Z,34.075,-121.925,10.23319171705308,1.232362003662641,9.000829713390438,2.7668738537767306
2000-01-01T00:00:00Z,34.075,-121.875,10.448744153578195,1.2360437692827029,9.212700384295491,2.8335275973903014
2000-01-01T00:00:00Z,34.075,-121.825,10.90367658256257,1.240830170900806,9.662846411661764,2.906412894323673
2000-01-01T00:00:00Z,34.075,-121.775,11.081308764361632,1.2425139208763176,9.838794843485314,2.912930136323518
2000-01-01T00:00:00Z,34.075,-121.725,11.373400743488762,1.2447002932313282,10.128700450257433,2.970980546995838
2000-01-01T00:00:00Z,34.075,-121.675,11.61742321062189,1.2476225792325872,10.369800631389303,3.0434368824063744
2000-01-01T00:00:00Z,34.075,-121.625,12.063412174772957,1.2553284472108233,10.808083727562133,3.138468593252312
2000-01-01T00:00:00Z,34.075,-121.575,12.712341883724287,1.2628581086604136,11.449483775063873,3.239881666190821
2000-01-01T00:00:00Z,34.075,-121.525,12.926375103449883,1.2668235078011518,11.659551595648733,3.2445471404928745
2000-01-01T00:00:00Z,34.075,-121.475,13.254648333538519,1.2722135841870066,11.982434749351512,3.332348477939523
2000-01-01T00:00:00Z,34.075,-121.425,13.504399819269471,1.2754426248893544,12.228957194380117,3.449149490857089
2000-01-01T00:00:00Z,34.075,-121.375,13.870334024138332,1.2826876705339376,12.587646353604395,3.6058196986129865
2000-01-01T00:00:00Z,34.075,-121.325,14.282363239000508,1.2886437162645,12.993719522736008,3.7693143853852717
2000-01-01T00:00:00Z,34.075,-121.275,14.376773523469351,1.2903198866883816,13.08645363678097,3.7819446260953784
2000-01-01T00:00:00Z,34.075,-121.225,14.501219114968373,1.3079446846818596,13.193274430286515,3.9307986327175186
2000-01-01T00:00:00Z,34.075,-121.175,14.573799497086988,1.3228402850652061,13.250959212021781,4.120003892051685
2000-01-01T00:00:00Z,34.075,-121.125,14.502760853010697,1.339999746195354,13.162761106815344,4.3730190301116005
2000-01-01T00:00:00Z,34.075,-121.075,14.538209497511918,1.3562032976789484,13.18200619983297,4.637096660676254
2000-01-01T00:00:00Z,34.075,-121.025,14.39769420010819,1.350820020602277,13.046874179505913,4.655783148731928
2000-01-01T00:00:00Z,34.075,-120.975,14.510022649542181,1.3758211765028698,13.134201473039312,4.8932316961838005
2000-01-01T00:00:00Z,34.075,-120.925,14.767025901486805,1.4137882592891526,13.353237642197653,5.2006621907675346
2000-01-01T00:00:00Z,34.075,-120.875,14.872865034730461,1.4580835484454595,13.414781486285001,5.607623311167591
2000-01-01T00:00:00Z,34.075,-120.825,15.211494443497099,1.5081674626188692,13.703326980878229,6.0009133730477995
2000-01-01T00:00:00Z,34.075,-120.775,15.162194929982535,1.5138062276295166,13.648388702353019,6.039890632727524
2000-01-01T00:00:00Z,34.075,-120.725,15.400408065081413,1.5346985527215733,13.865709512359839,6.247447504316899
2000-01-01T00:00:00Z,34.075,-120.675,15.77976100536312,1.5746699800967574,14.205091025266363,6.541424460548454
2000-01-01T00:00:00Z,34.075,-120.625,16.203096801750604,1.6352135413282645,14.56788326042234,6.921324941598685
2000-01-01T00:00:00Z,34.075,-120.575,16.744890125316722,1.7006265416897441,15.044263583626979,7.263502731158387
2000-01-01T00:00:00Z,34.075,-120.525,16.70670669488196,1.7266977151229657,14.980008979758994,7.271122912390148
2000-01-01T00:00:00Z,34.075,-120.475,16.913324505480023,1.7346117888951318,15.178712716584892,7.36825247161441
2000-01-01T00:00:00Z,34.075,-120.425,17.334604803453228,1.7287253093164991,15.60587949413673,7.5800247482478715
2000-01-01T00:00:00Z,34.075,-120.375,17.89599506026413,1.733601946988827,16.162393113275304,7.864034238372822
2000-01-01T00:00:00Z,34.075,-120.325,18.189240429510477,1.7237203424978045,16.46552008701267,7.998342907638269
2000-01-01T00:00:00Z,34.075,-120.275,18.507672608957485,1.72462337818263,16.783049230774854,8.15699102296772
2000-01-01T00:00:00Z,34.075,-120.225,18.57866028578073,1.7234991234606896,16.85516116232004,8.187259059990433
2000-01-01T00:00:00Z,34.075,-120.175,18.73271118399636,1.7255003740746073,17.007210809921755,8.181359443486233
2000-01-01T00:00:00Z,34.075,-120.125,19.236772422594246,1.7310629063938943,17.50570951620035,8.306371646097647
2000-01-01T00:00:00Z,34.075,-120.075,19.523758952340636,1.735919571666843,17.78783938067379,8.369706309303272
2000-01-01T00:00:00Z,34.075,-120.025,20.219858471755423,1.743065996049886,18.476792475705537,8.661984440537172
2000-01-01T00:00:00Z,34.075,-119.975,20.35892108131118,1.7444338874648995,18.61448719384628,8.65128038289176
2000-01-01T00:00:00Z,34.125,-124.975,2.752812323519165,1.194198692496511,1.558613631022654,1.5896893529076315
2000-01-01T00:00:00Z,34.125,-124.925,2.7709072348164074,1.1918439314274767,1.5790633033889308,1.5906884887666706
2000-01-01T00:00:00Z,34.125,-124.875,2.8242412588813086,1.1826174963604321,1.6416237625208765,1.5942818522453308
2000-01-01T00:00:00Z,34.125,-124.825,2.8424457017416764,1.17794342600387,1.6645022757378065,1.5955137842067648
2000-01-01T00:00:00Z,34.125,-124.775,2.8529840343678634,1.1746787544450172,1.6783052799228462,1.5963075016054458
2000-01-01T00:00:00Z,34.125,-124.725,2.853084908329209,1.1715424398620875,1.6815424684671216,1.5967626951449534
2000-01-01T00:00:00Z,34.125,-124.675,2.8428171556122326,1.1663943981319713,1.6764227574802613,1.5971899690204612
2000-01-01T00:00:00Z,34.125,-124.625,2.825018200007352,1.1584612943909385,1.6665569056164136,1.597787797451019
2000-01-01T00:00:00Z,34.125,-124.575,2.8027809356046087,1.143995943804179,1.6587849918004298,1.5995940483366182
2000-01-01T00:00:00Z,34.125,-124.525,2.789984632257071,1.1391124017922238,1.6508722304648473,1.5999729465243386
2000-01-01T00:00:00Z,34.125,-124.475,2.7834176264983332,1.1366735825591454,1.6467440439391878,1.6003005716206269
2000-01-01T00:00:00Z,34.125,-124.425,2.7785988803492594,1.135015342352194,1.6435835379970654,1.6008004806853242
2000-01-01T00:00:00Z,34.125,-124.375,2.759856354106556,1.1318756721236491,1.627980681982907,1.6039310910485007
2000-01-01T00:00:00Z,34.125,-124.325,2.7554449634412213,1.1311325582853264,1.6243124051558948,1.6049599571733555
2000-01-01T00:00:00Z,34.125,-124.275,2.7526967505134134,1.1309768680935657,1.6217198824198478,1.6057516741237428
2000-01-01T00:00:00Z,34.125,-124.225,2.751589815954732,1.1325003277461023,1.6190894882086295,1.606848807198092
2000-01-01T00:00:00Z,34.125,-124.175,2.7513688359570216,1.1367424795874264,1.6146263563695953,1.6089999920996365
2000-01-01T00:00:00Z,34.125,-124.125,2.7977377718145195,1.15273287079551,1.6450049010190095,1.6210808699781245
2000-01-01T00:00:00Z,34.125,-124.075,2.7717773791409566,1.1562445051974448,1.6155328739435117,1.6218262877215597
2000-01-01T00:00:00Z,34.125,-124.025,2.7757224217720147,1.1610825886976603,1.6146398330743543,1.6245745034384074
2000-01-01T00:00:00Z,34.125,-123.975,2.785601439981684,1.164177541748374,1.6214238982333102,1.6272460284262533
2000-01-01T00:00:00Z,34.125,-123.925,2.8081554444254375,1.1676412251691752,1.6405142192562623,1.6316637946837234
2000-01-01T00:00:00Z,34.125,-123.875,2.8441117134961216,1.1726725318215108,1.6714391816746108,1.6384777318347585
2000-01-01T00:00:00Z,34.125,-123.825,3.0157163338623,1.1846488605107202,1.8310674733515797,1.6567211529861954
2000-01-01T00:00:00Z,34.125,-123.775,3.0577132691050184,1.18766468251403,1.8700485865909884,1.6618985569106905
2000-01-01T00:00:00Z,34.125,-123.725,3.118864001001705,1.1895786087634626,1.9292853922382422,1.6665732739775676
2000-01-01T00:00:00Z,34.125,-123.675,3.240895118830414,1.1916966189593663,2.0491984998710477,1.6739351269900953
2000-01-01T00:00:00Z,34.125,-123.625,3.609897429292852,1.1967412666840986,2.4131561626087534,1.7033253528855066
2000-01-01T00:00:00Z,34.125,-123.575,3.8092716611669073,1.1990935243901109,2.6101781367767964,1.7156322541971598
2000-01-01T00:00:00Z,34.125,-123.525,3.9392355466161364,1.200423271898048,2.7388122747180885,1.7241158486170214
2000-01-01T00:00:00Z,34.125,-123.475,4.021305274439525,1.200258520850041,2.821046753589484,1.731748638459163
2000-01-01T00:00:00Z,34.125,-123.425,4.111481643300133,1.1984868523248402,2.9129947909752927,1.7437389062234039
2000-01-01T00:00:00Z,34.125,-123.375,4.242006507786838,1.1954723379828716,3.0465341698039667,1.7621138475157998
2000-01-01T00:00:00Z,34.125,-123.325,4.5919699300304675,1.1912939921846906,3.4006759378457767,1.8075638748178373
2000-01-01T00:00:00Z,34.125,-123.275,4.675881822333893,1.1891482551214336,3.4867335672124593,1.8206870793776704
2000-01-01T00:00:00Z,34.125,-123.225,4.7414318982715375,1.1879970717715853,3.5534348264999522,1.8313074646399592
