time,latitude,longitude,no3_max,no3_min,no3_range,no3_mean
UTC,degrees_north,degrees_east,MMol' 'M-3,MMol' 'M-3,MMol' 'M-3,MMol' 'M-3
2000-01-01T00:00:00Z,34.025,-122.675,6.634489447456622,0.24379418264832103,6.3906952648083015,3.080611773856919
2000-01-01T00:00:00Z,34.025,-122.625,6.766360603531324,0.3884929032316112,6.377867700299713,3.116091834864557
2000-01-01T00:00:00Z,34.025,-122.575,6.903681168475031,0.5237225218545373,6.379958646620493,3.147204853022997
2000-01-01T00:00:00Z,34.025,-122.525,7.007404708897149,0.6262432328721925,6.381161476024957,3.1707129177136495
2000-01-01T00:00:00Z,34.025,-122.475,7.02535455347804,0.6334664213291907,6.39188813214885,3.1751403542295153
2000-01-01T00:00:00Z,34.025,-122.425,7.064483503749727,0.5899528907222327,6.474530613027495,3.188081190110008
2000-01-01T00:00:00Z,34.025,-122.375,7.1799281240916635,0.5695650268157338,6.61036309727593,3.21962201294415
2000-01-01T00:00:00Z,34.025,-122.325,7.26877204843541,0.5449263299339063,6.7238457185015035,3.256271004645353
2000-01-01T00:00:00Z,34.025,-122.275,7.320574801868639,0.5426481359785711,6.777926665890067,3.2693024386365757
2000-01-01T00:00:00Z,34.025,-122.225,7.32463016231188,0.5455201440282375,6.779110018283643,3.2742759156556107
2000-01-01T00:00:00Z,34.025,-122.175,7.278072337637291,0.563544013145984,6.714528324491307,3.2892236467305818
2000-01-01T00:00:00Z,34.025,-122.125,7.171782010909496,0.5970278513833099,6.574754159526186,3.3098777767878946
2000-01-01T00:00:00Z,34.025,-122.075,7.045577697393934,0.6393563373333171,6.406221360060617,3.3352856402726294
2000-01-01T00:00:00Z,34.025,-122.025,6.915656399455996,0.6683644842793688,6.247291915176627,3.3371701373785685
2000-01-01T00:00:00Z,34.025,-121.975,6.915707993991309,0.6708893742251857,6.244818619766123,3.342071378582749
2000-01-01T00:00:00Z,34.025,-121.925,7.063499659429648,0.6561727079463159,6.407326951483332,3.3643362593395945
2000-01-01T00:00:00Z,34.025,-121.875,7.276971929710184,0.6538339646018004,6.623137965108383,3.384238181604282
2000-01-01T00:00:00Z,34.025,-121.825,7.500498688785794,0.6378369144529943,6.8626617743328,3.406044768220409
2000-01-01T00:00:00Z,34.025,-121.775,7.605456082755008,0.6349966993705498,6.970459383384458,3.3961092943063043
2000-01-01T00:00:00Z,34.025,-121.725,7.623697146669382,0.6372879116504288,6.986409235018954,3.402505133093545
2000-01-01T00:00:00Z,34.025,-121.675,7.6351291755738195,0.6430952870996832,6.992033888474136,3.4439193076723655
2000-01-01T00:00:00Z,34.025,-121.625,7.673261515735303,0.6430785016526929,7.03018301408261,3.4784728935025924
2000-01-01T00:00:00Z,34.025,-121.575,7.733573955801714,0.6219980301824898,7.111575925619224,3.5121078651216013
2000-01-01T00:00:00Z,34.025,-121.525,7.753245222843177,0.6014593843722976,7.15178583847088,3.4985653969483823
2000-01-01T00:00:00Z,34.025,-121.475,7.7771294079641295,0.6090958234643112,7.168033584499819,3.5087431421764306
2000-01-01T00:00:00Z,34.025,-121.425,7.849023427783272,0.6578795762620281,7.191143851521244,3.5699625813081552
2000-01-01T00:00:00Z,34.025,-121.375,7.832142617322798,0.7042090841055739,7.127933533217225,3.6130797934441254
2000-01-01T00:00:00Z,34.025,-121.325,7.876925532667118,0.710049804969216,7.166875727697902,3.6549248703397392
2000-01-01T00:00:00Z,34.025,-121.275,7.805015235362811,0.678699208133744,7.126316027229067,3.6156933125062443
2000-01-01T00:00:00Z,34.025,-121.225,7.825365042663439,0.6902682924164549,7.1350967502469835,3.6362845848464405
2000-01-01T00:00:00Z,34.025,-121.175,7.9974712377427135,0.7740534254267047,7.223417812316009,3.773653510316343
2000-01-01T00:00:00Z,34.025,-121.125,8.12500780585978,0.8507202114874035,7.274287594372377,3.9050412605348686
2000-01-01T00:00:00Z,34.025,-121.075,8.225156937486283,0.8563614425856472,7.368795494900636,3.966966231643044
2000-01-01T00:00:00Z,34.025,-121.025,8.271275007177053,0.8204157720886375,7.450859235088416,3.968804408390155
2000-01-01T00:00:00Z,34.025,-120.975,8.300525258719524,0.8411276541211812,7.459397604598343,4.011330175983761
2000-01-01T00:00:00Z,34.025,-120.925,8.437499458216827,0.969795715746723,7.467703742470104,4.276136027849396
2000-01-01T00:00:00Z,34.025,-120.875,8.577072814347762,1.0846451535369084,7.492427660810853,4.5664936082861445
2000-01-01T00:00:00Z,34.025,-120.825,8.687280424009044,1.1241300060580082,7.563150417951036,4.790307393155218
2000-01-01T00:00:00Z,34.025,-120.775,8.548510255154607,1.0220263113159511,7.526483943838656,4.710221600336971
2000-01-01T00:00:00Z,34.025,-120.725,8.579360998132048,1.0465286623580277,7.53283233577402,4.747867915064069
2000-01-01T00:00:00Z,34.025,-120.675,8.857852516977331,1.2711837509620216,7.586668766015309,5.055330834162806
2000-01-01T00:00:00Z,34.025,-120.625,9.125457456892494,1.5063301525943744,7.61912730429812,5.360658800578148
2000-01-01T00:00:00Z,34.025,-120.575,9.35424755354961,1.6619602924359576,7.692287261113653,5.607905323876388
2000-01-01T00:00:00Z,34.025,-120.525,9.19177153771027,1.648077975028474,7.5436935626817965,5.531542904834063
2000-01-01T00:00:00Z,34.025,-120.475,9.212160167275107,1.6521167801671648,7.5600433871079415,5.547462229702749
2000-01-01T00:00:00Z,34.025,-120.425,9.561060004834058,1.7002517316316856,7.860808273202372,5.774437107667927
2000-01-01T00:00:00Z,34.025,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.275,10.387890692215837,1.3594830290255155,9.028407663190322,6.242326183287614
2000-01-01T00:00:00Z,34.025,-120.225,10.436908023916017,1.3755958482724586,9.061312175643558,6.282432455016343
2000-01-01T00:00:00Z,34.025,-120.175,10.341470676595515,1.4416402006691154,8.8998304759264,6.237028118133545
2000-01-01T00:00:00Z,34.025,-120.125,10.348891961408906,1.4635099537619376,8.88538200764697,6.2201810484411
2000-01-01T00:00:00Z,34.025,-120.075,10.306060365614991,1.4706749765316205,8.83538538908337,6.172733179486781
2000-01-01T00:00:00Z,34.025,-120.025,10.27057359181071,1.4338050451586022,8.836768546652108,6.11102418053496
2000-01-01T00:00:00Z,34.025,-119.975,10.61278973413817,1.5287207646727283,9.084068969465442,6.346458959175254
2000-01-01T00:00:00Z,34.075,-124.975,5.813401990316309,0.0037930660413842167,5.809608924274925,2.146605209072675
2000-01-01T00:00:00Z,34.075,-124.925,5.842116560626279,0.003978431035616275,5.8381381295906625,2.1630727145143958
2000-01-01T00:00:00Z,34.075,-124.875,5.901331974534743,0.004065121061509697,5.897266853473233,2.186592306456004
2000-01-01T00:00:00Z,34.075,-124.825,5.960789061829399,0.003965112251041777,5.956823949578357,2.21255739189988
2000-01-01T00:00:00Z,34.075,-124.775,5.985400560743273,0.00375907910000794,5.9816414816432655,2.2160235304811664
2000-01-01T00:00:00Z,34.075,-124.725,6.012658029586229,0.0035729770855558677,6.009085052500673,2.2267372510954564
2000-01-01T00:00:00Z,34.075,-124.675,6.037788452548525,0.003648457097003461,6.034139995451521,2.2418730431000147
2000-01-01T00:00:00Z,34.075,-124.625,6.091421680676382,0.0036711166769955537,6.0877505639993865,2.2625534333503268
2000-01-01T00:00:00Z,34.075,-124.575,6.154909012006444,0.003662241384386616,6.151246770622057,2.2891227061205446
2000-01-01T00:00:00Z,34.075,-124.525,6.184708109879939,0.0036085365460170327,6.181099573333921,2.292076155993683
2000-01-01T00:00:00Z,34.075,-124.475,6.209926265548147,0.0035558473115238163,6.206370418236624,2.3051751462485277
2000-01-01T00:00:00Z,34.075,-124.425,6.226707854414828,0.0035916874106916535,6.223116167004136,2.325011552952395
2000-01-01T00:00:00Z,34.075,-124.375,6.272865306341569,0.003633207980192081,6.269232098361377,2.355263294709566
2000-01-01T00:00:00Z,34.075,-124.325,6.335244635147002,0.0037027481451524765,6.331541887001849,2.3928342963392017
2000-01-01T00:00:00Z,34.075,-124.275,6.364980318654219,0.0037150034353303383,6.361265315218889,2.401635812268777
2000-01-01T00:00:00Z,34.075,-124.225,6.390214979388995,0.003794040286873434,6.386420939102122,2.4192184128169076
2000-01-01T00:00:00Z,34.075,-124.175,6.395417795169474,0.0038688877304285645,6.391548907439046,2.439587235425376
2000-01-01T00:00:00Z,34.075,-124.125,6.409383150794466,0.003949955737245869,6.40543319505722,2.4727186255140468
2000-01-01T00:00:00Z,34.075,-124.075,6.426829199243156,0.00404073248359804,6.422788466759558,2.510465802239526
2000-01-01T00:00:00Z,34.075,-124.025,6.434098814948812,0.004026694672352548,6.43007212027646,2.519331497568336
2000-01-01T00:00:00Z,34.075,-123.975,6.435596138219241,0.004259772160584213,6.431336366058656,2.536043861728236
2000-01-01T00:00:00Z,34.075,-123.925,6.422374143768219,0.004493731503652598,6.417880412264567,2.554140178403425
2000-01-01T00:00:00Z,34.075,-123.875,6.38621845411161,0.004795289127525486,6.381423164984085,2.5825455226137444
2000-01-01T00:00:00Z,34.075,-123.825,6.355940218763301,0.004945135989091158,6.35099508277421,2.6146304018546096
2000-01-01T00:00:00Z,34.075,-123.775,6.331045495814003,0.004825125717895578,6.326220370096107,2.619279625281439
2000-01-01T00:00:00Z,34.075,-123.725,6.321460344899338,0.005702024657474292,6.315758320241863,2.6337639726182127
2000-01-01T00:00:00Z,34.075,-123.675,6.329533899519153,0.0066151575910960445,6.322918741928057,2.6539125193079194
2000-01-01T00:00:00Z,34.075,-123.625,6.326978754830638,0.008104177845898357,6.31887457698474,2.686861120417105
2000-01-01T00:00:00Z,34.075,-123.575,6.325738821430487,0.008810823014970343,6.316927998415516,2.723080732616349
2000-01-01T00:00:00Z,34.075,-123.525,6.319058469437791,0.008259507408660448,6.31079896202913,2.7296560943103048
2000-01-01T00:00:00Z,34.075,-123.475,6.307755911650751,0.00893116517220911,6.298824746478542,2.745510610911716
2000-01-01T00:00:00Z,34.075,-123.425,6.302120667916826,0.010707451504212834,6.2914132164126135,2.767844822023322
2000-01-01T00:00:00Z,34.075,-123.375,6.291308691092399,0.01301037115413154,6.278298319938267,2.808881575089611
2000-01-01T00:00:00Z,34.075,-123.325,6.303421245814843,0.014371039467871419,6.289050206346972,2.849894705098468
2000-01-01T00:00:00Z,34.075,-123.275,6.290651454103641,0.014848064612694202,6.275803389490947,2.861186482432144
2000-01-01T00:00:00Z,34.075,-123.225,6.336303502694896,0.014824251121589012,6.321479251573307,2.877670209562303
2000-01-01T00:00:00Z,34.075,-123.175,6.423404301846725,0.015131182638240155,6.408273119208485,2.896555047625141
2000-01-01T00:00:00Z,34.075,-123.125,6.586325737490083,0.016126247527033656,6.570199489963049,2.934751377228436
2000-01-01T00:00:00Z,34.075,-123.075,6.729816706285216,0.025955949621656364,6.703860756663559,2.9695666353721726
2000-01-01T00:00:00Z,34.075,-123.025,6.807182453420324,0.026310449242158317,6.780872004178165,2.9805541722114
2000-01-01T00:00:00Z,34.075,-122.975,6.831215362899993,0.03173670379371866,6.799478659106274,2.9921566482677098
2000-01-01T00:00:00Z,34.075,-122.925,6.79224890847382,0.04747221341205598,6.744776695061764,3.003690428272797
2000-01-01T00:00:00Z,34.075,-122.875,6.73337297446077,0.08582908108681978,6.647543893373951,3.029695166707627
2000-01-01T00:00:00Z,34.075,-122.825,6.668024922365743,0.15250020138923404,6.515524720976509,3.055277874162036
2000-01-01T00:00:00Z,34.075,-122.775,6.618001943970636,0.17846712298416487,6.439534820986472,3.062931495353477
2000-01-01T00:00:00Z,34.075,-122.725,6.614624118307762,0.20618727640860413,6.4084368418991575,3.0741687657195276
2000-01-01T00:00:00Z,34.075,-122.675,6.670247581409882,0.24301837439876933,6.427229207011113,3.087850403388112
2000-01-01T00:00:00Z,34.075,-122.625,6.764416626776953,0.3587922615806975,6.405624365196255,3.117387696488541
2000-01-01T00:00:00Z,34.075,-122.575,6.90146644805956,0.47016915400771725,6.431297294051843,3.150522118904218
2000-01-01T00:00:00Z,34.075,-122.525,6.962322152445989,0.5390141505481987,6.42330800189779,3.16396186836983
2000-01-01T00:00:00Z,34.075,-122.475,7.034418152774782,0.5677954120168482,6.466622740757933,3.1816307561007684
2000-01-01T00:00:00Z,34.075,-122.425,7.082960273774061,0.5442157025535959,6.538744571220465,3.1957883467647905
2000-01-01T00:00:00Z,34.075,-122.375,7.194263620435102,0.5434564744337131,6.650807146001389,3.224289506059174
2000-01-01T00:00:00Z,34.075,-122.325,7.265900760307742,0.5317117690998251,6.734188991207917,3.255876172946181
2000-01-01T00:00:00Z,34.075,-122.275,7.303577724005933,0.5348681234638468,6.768709600542087,3.267493609641365
2000-01-01T00:00:00Z,34.075,-122.225,7.323261728981512,0.5474501874908009,6.775811541490711,3.288071454507434
2000-01-01T00:00:00Z,34.075,-122.175,7.292024506326194,0.5561646121190934,6.735859894207101,3.303526703763664
2000-01-01T00:00:00Z,34.075,-122.125,7.217021150322402,0.5829743217325764,6.634046828589826,3.3247868713618156
2000-01-01T00:00:00Z,34.075,-122.075,7.1380427361391385,0.6141293369238275,6.523913399215311,3.3485805054823348
2000-01-01T00:00:00Z,34.075,-122.025,7.054132392007792,0.6366425513713785,6.417489840636414,3.3514762358503707
2000-01-01T00:00:00Z,34.075,-121.975,7.051334634783134,0.646991078164031,6.404343556619104,3.3721795403518375
2000-01-01T00:00:00Z,34.075,-121.925,7.1517334929541185,0.6387506904648352,6.512982802489283,3.3936793352846224
2000-01-01T00:00:00Z,34.075,-121.875,7.296145598567766,0.6430405691553073,6.653105029412459,3.41291291711276
2000-01-01T00:00:00Z,34.075,-121.825,7.461414972761954,0.6328555295953607,6.8285594431665935,3.4354752503033095
2000-01-01T00:00:00Z,34.075,-121.775,7.54036428325169,0.6328985208774036,6.9074657623742866,3.430115425839999
2000-01-01T00:00:00Z,34.075,-121.725,7.612877663040565,0.6440014709335394,6.968876192107025,3.4571380177698297
2000-01-01T00:00:00Z,34.075,-121.675,7.649150293759716,0.6476947371559946,7.001455556603721,3.494300490271684
2000-01-01T00:00:00Z,34.075,-121.625,7.709599989448426,0.6505576768969064,7.05904231255152,3.5255341703163885
2000-01-01T00:00:00Z,34.075,-121.575,7.772561922569937,0.6401536490094996,7.132408273560438,3.559013473031828
2000-01-01T00:00:00Z,34.075,-121.525,7.788308069544533,0.6299338845632715,7.158374184981261,3.551074943694142
2000-01-01T00:00:00Z,34.075,-121.475,7.893668032265172,0.6637968717471547,7.229871160518017,3.5944896691295654
2000-01-01T00:00:00Z,34.075,-121.425,7.972739175652203,0.7033825144356622,7.26935666121654,3.6508104877962535
2000-01-01T00:00:00Z,34.075,-121.375,7.981388681687083,0.7469689617251205,7.234419719961962,3.69314138905973
2000-01-01T00:00:00Z,34.075,-121.325,8.049969516827167,0.7653347706373678,7.284634746189799,3.7427226821803443
2000-01-01T00:00:00Z,34.075,-121.275,8.001572804824162,0.7518562525491065,7.249716552275056,3.72082396868556
2000-01-01T00:00:00Z,34.075,-121.225,8.087544564601655,0.801507252296626,7.286037312305029,3.8083717697478634
2000-01-01T00:00:00Z,34.075,-121.175,8.23716479811992,0.8683603678517682,7.368804430268153,3.9297028817346917
2000-01-01T00:00:00Z,34.075,-121.125,8.333726195027658,0.9330474031739467,7.400678791853712,4.047984974782941
2000-01-01T00:00:00Z,34.075,-121.075,8.484368718826838,0.9586151153269734,7.525753603499864,4.176496774753231
2000-01-01T00:00:00Z,34.075,-121.025,8.44989309953449,0.930858591635113,7.519034507899377,4.153768575331504
2000-01-01T00:00:00Z,34.075,-120.975,8.573422768160956,1.0203204408152073,7.553102327345749,4.333100477875346
2000-01-01T00:00:00Z,34.075,-120.925,8.753629855257204,1.1405496609947143,7.61308019426249,4.569117000496101
2000-01-01T00:00:00Z,34.075,-120.875,8.866659890290729,1.2440090293176587,7.62265086097307,4.8254235886178
2000-01-01T00:00:00Z,34.075,-120.825,9.004654896487844,1.315339688314793,7.689315208173051,5.054163286912832
2000-01-01T00:00:00Z,34.075,-120.775,8.91425773621358,1.2622823719772371,7.651975364236343,5.02400294557885
2000-01-01T00:00:00Z,34.075,-120.725,9.043392162768493,1.3633067965963344,7.680085366172158,5.176490300151912
2000-01-01T00:00:00Z,34.075,-120.675,9.293708459264419,1.5516483871611046,7.742060072103314,5.429201927103613
2000-01-01T00:00:00Z,34.075,-120.625,9.485780330132556,1.7181126003027802,7.767667729829776,5.66899183655139
2000-01-01T00:00:00Z,34.075,-120.575,9.699797425271576,1.8317848597678552,7.868012565503721,5.875052738245279
2000-01-01T00:00:00Z,34.075,-120.525,9.594398987203538,1.8077182459401573,7.786680741263381,5.820216452334358
2000-01-01T00:00:00Z,34.075,-120.475,9.665806179831963,1.8223215188209851,7.843484661010978,5.875105619871021
2000-01-01T00:00:00Z,34.075,-120.425,9.95189643610615,1.8797156338339178,8.072180802272232,6.075681672882044
2000-01-01T00:00:00Z,34.075,-120.375,10.243262918637079,1.844688674325465,8.398574244311614,6.272653514814242
2000-01-01T00:00:00Z,34.075,-120.325,10.424600389642904,1.7401486741702408,8.684451715472663,6.366943770599508
2000-01-01T00:00:00Z,34.075,-120.275,10.621945147681812,1.6865307677607317,8.935414379921081,6.495629068049545
2000-01-01T00:00:00Z,34.075,-120.225,10.657069022071868,1.6793549014999596,8.977714120571909,6.518588681649129
2000-01-01T00:00:00Z,34.075,-120.175,10.554353123698997,1.667180153739717,8.88717296995928,6.445577346427495
2000-01-01T00:00:00Z,34.075,-120.125,10.668829039288878,1.697639910833634,8.971189128455244,6.505961120313062
2000-01-01T00:00:00Z,34.075,-120.075,10.706840564777623,1.730717180023004,8.976123384754619,6.530348327488814
2000-01-01T00:00:00Z,34.075,-120.025,11.033684492934148,1.8661538175428285,9.167530675391319,6.785808489822184
2000-01-01T00:00:00Z,34.075,-119.975,11.01716460538063,1.7953492727851783,9.221815332595451,6.734685907373731
2000-01-01T00:00:00Z,34.125,-124.975,5.782031734560761,0.005034000529590213,5.776997734031171,2.184000516795021
2000-01-01T00:00:00Z,34.125,-124.925,5.814523377897225,0.004931889772821533,5.809591488124403,2.194712253634439
2000-01-01T00:00:00Z,34.125,-124.875,5.924800569360906,0.004710858349095691,5.92008971101181,2.234135703607039
2000-01-01T00:00:00Z,34.125,-124.825,5.970581740725075,0.004501391011883143,5.9660803497131925,2.2491711986436744
2000-01-01T00:00:00Z,34.125,-124.775,6.00035069039453,0.004365474384109657,5.99598521601042,2.259126852466552
2000-01-01T00:00:00Z,34.125,-124.725,6.018784527426215,0.004282736754549195,6.014501790671666,2.266176559519417
2000-01-01T00:00:00Z,34.125,-124.675,6.038461697290556,0.004196721577557486,6.034264975712999,2.2751307320672
2000-01-01T00:00:00Z,34.125,-124.625,6.066779786890203,0.0040736050260337915,6.062706181864169,2.2884332375092944
2000-01-01T00:00:00Z,34.125,-124.575,6.150520802478846,0.0038301786477871976,6.146690623831059,2.326184285363652
2000-01-01T00:00:00Z,34.125,-124.525,6.16971879990797,0.0037681494559982914,6.165950650451971,2.3357372761898314
2000-01-01T00:00:00Z,34.125,-124.475,6.186889041849029,0.0037486637393584253,6.1831403781096705,2.3443660887612046
2000-01-01T00:00:00Z,34.125,-124.425,6.213747751657939,0.0037584252956832723,6.209989326362256,2.357958647996335
2000-01-01T00:00:00Z,34.125,-124.375,6.296030738136985,0.003806923103349453,6.292223815033636,2.406820622357455
2000-01-01T00:00:00Z,34.125,-124.325,6.336341495751238,0.003850987642224531,6.3324905081090135,2.4285771145372794
2000-01-01T00:00:00Z,34.125,-124.275,6.3622914870680995,0.003883939475046511,6.358407547593053,2.4431786118519985
2000-01-01T00:00:00Z,34.125,-124.225,6.3770654053875955,0.003925607358611138,6.373139798028984,2.454468030732146
2000-01-01T00:00:00Z,34.125,-124.175,6.390744327462592,0.004004423637220102,6.386739903825371,2.470148777665079
2000-01-01T00:00:00Z,34.125,-124.125,6.4371959079395635,0.0059437400513243956,6.431252167888239,2.527910427613692
2000-01-01T00:00:00Z,34.125,-124.075,6.442392780404085,0.004515787605955804,6.437876992798129,2.547836972132277
2000-01-01T00:00:00Z,34.125,-124.025,6.450173945052017,0.004622510224869072,6.445551434827148,2.5632460289432633
2000-01-01T00:00:00Z,34.125,-123.975,6.449395263132263,0.004737768139943328,6.444657494992319,2.573818991117996
2000-01-01T00:00:00Z,34.125,-123.925,6.439525396104198,0.004940208319647774,6.43458518778455,2.5867703863723897
2000-01-01T00:00:00Z,34.125,-123.875,6.4226884408430625,0.005254677930762145,6.4174337629123,2.6058942729776557
2000-01-01T00:00:00Z,34.125,-123.825,6.399797690550676,0.006561047909963888,6.393236642640712,2.654254851642776
2000-01-01T00:00:00Z,34.125,-123.775,6.387817391990775,0.006881538136409375,6.380935853854366,2.666783594578604
2000-01-01T00:00:00Z,34.125,-123.725,6.381473425578916,0.007308098306263481,6.374165327272652,2.67624200726023
2000-01-01T00:00:00Z,34.125,-123.675,6.37643694564718,0.008131794453534588,6.3683051511936455,2.6890840974966714
2000-01-01T00:00:00Z,34.125,-123.625,6.348693977702748,0.010457715379412879,6.338236262323335,2.737951408733021
2000-01-01T00:00:00Z,34.125,-123.575,6.342094339380806,0.011759928705946034,6.330334410674859,2.757667388057758
2000-01-01T00:00:00Z,34.125,-123.525,6.33721495557875,0.012594061361680363,6.32462089421707,2.770986902750572
2000-01-01T00:00:00Z,34.125,-123.475,6.331285257358527,0.01304814298287141,6.3182371143756555,2.781704301039234
2000-01-01T00:00:00Z,34.125,-123.425,6.32025907757702,0.013432019040185672,6.306827058536835,2.7971326675369528
2000-01-01T00:00:00Z,34.125,-123.375,6.303022861480713,0.013955096481367946,6.289067764999345,2.8204978596080434
2000-01-01T00:00:00Z,34.125,-123.325,6.351103421510821,0.015334844652610004,6.335768576858211,2.8747845918006174
2000-01-01T00:00:00Z,34.125,-123.275,6.353331343543619,0.015605135946501524,6.337726207597117,2.890383615670409
2000-01-01T00:00:00Z,34.125,-123.225,6.382353192516956,0.015759690426973602,6.366593502089983,2.9015510436387597
2000-01-01T00:00:00Z,34.125,-123.175,6.457972210920993,0.015903969322824455,6.442068241598169,2.915907040921594
2000-01-01T00:00:00Z,34.125,-123.125,6.579801321029664,0.01610557627017525,6.563695744759489,2.9372766451402144
