time,latitude,longitude,sws_max,sws_min,sws_range,sws_mean
UTC,degrees_north,degrees_east,m s**-1,m s**-1,m s**-1,m s**-1
2000-01-01T00:00:00Z,34.025,-122.725,0.28506907587659375,0.5498506503332978,0.2647815744567041,0.08775742211985521
2000-01-01T00:00:00Z,34.025,-122.675,0.3019770303224299,0.5410722010879416,0.23909517076551173,0.08403099845231773
2000-01-01T00:00:00Z,34.025,-122.625,0.31294087751325084,0.5152000573289681,0.20225917981571728,0.08074396810337059
2000-01-01T00:00:00Z,34.025,-122.575,0.3143654057355201,0.4942869200527597,0.17992151431723963,0.07763936149715552
2000-01-01T00:00:00Z,34.025,-122.525,0.3144335985642604,0.4764687385441137,0.1620351399798533,0.07279634044193178
2000-01-01T00:00:00Z,34.025,-122.475,0.3111440190186417,0.4676230199476218,0.1564790009289801,0.07062479063856289
2000-01-01T00:00:00Z,34.025,-122.425,0.3006216525968487,0.45334421145728554,0.15272255886043684,0.0669651565093036
2000-01-01T00:00:00Z,34.025,-122.375,0.2960818436926166,0.4439395178896238,0.14785767419700724,0.06489548834668725
2000-01-01T00:00:00Z,34.025,-122.325,0.2877589261830226,0.44239588924024864,0.15463696305722602,0.06350304290790494
2000-01-01T00:00:00Z,34.025,-122.275,0.2928697263046313,0.4643684295149885,0.1714987032103572,0.0621262192377595
2000-01-01T00:00:00Z,34.025,-122.225,0.29660929847456263,0.4750678604735171,0.1784585619989545,0.06198755774158722
2000-01-01T00:00:00Z,34.025,-122.175,0.3026860287445078,0.48578026644313865,0.18309423769863087,0.06241742643957949
2000-01-01T00:00:00Z,34.025,-122.125,0.31683831061496,0.4841746106799632,0.16733630006500322,0.06342294010177958
2000-01-01T00:00:00Z,34.025,-122.075,0.3254349684984626,0.4739448691211103,0.14850990062264768,0.06508813822580507
2000-01-01T00:00:00Z,34.025,-122.025,0.3385492557746542,0.4529036396437602,0.11435438386910596,0.06827519333383619
2000-01-01T00:00:00Z,34.025,-121.975,0.34643351775933273,0.4455130128350506,0.0990794950757179,0.06987270872607006
2000-01-01T00:00:00Z,34.025,-121.925,0.359418856554448,0.4455254676439315,0.08610661108948353,0.07379285636865078
2000-01-01T00:00:00Z,34.025,-121.875,0.3662450849419006,0.4479734282524351,0.08172834331053447,0.0762835877133794
2000-01-01T00:00:00Z,34.025,-121.825,0.37691950673818,0.45508093687283613,0.07816143013465615,0.0789226396588697
2000-01-01T00:00:00Z,34.025,-121.775,0.3731632795384146,0.48371527806282477,0.11055199852441017,0.08170306884407484
2000-01-01T00:00:00Z,34.025,-121.725,0.3648541903179191,0.4914547601479376,0.1266005698300185,0.08228045012105611
2000-01-01T00:00:00Z,34.025,-121.675,0.34130527107747016,0.49154725794154003,0.15024198686406987,0.0828462559924164
2000-01-01T00:00:00Z,34.025,-121.625,0.31937243058561793,0.4663187285966383,0.14694629801102038,0.08247057293095864
2000-01-01T00:00:00Z,34.025,-121.575,0.2986281562641301,0.42708867096965986,0.12846051470552977,0.08151031665676957
2000-01-01T00:00:00Z,34.025,-121.525,0.27277438431749484,0.3510788503334936,0.07830446601599877,0.07950741643098985
2000-01-01T00:00:00Z,34.025,-121.475,0.2634824865642685,0.33455671091128264,0.07107422434701416,0.0779999888439148
2000-01-01T00:00:00Z,34.025,-121.425,0.25571118687730016,0.3355509450276144,0.07983975815031424,0.07432739507128025
2000-01-01T00:00:00Z,34.025,-121.375,0.26021268479013415,0.34448283301920046,0.08427014822906631,0.0719000033961335
2000-01-01T00:00:00Z,34.025,-121.325,0.26777777064598574,0.3565692177581113,0.08879144711212555,0.06862044154813546
2000-01-01T00:00:00Z,34.025,-121.275,0.26323183947589335,0.4058982549703758,0.14266641549448245,0.06404117540312602
2000-01-01T00:00:00Z,34.025,-121.225,0.25861268770034124,0.41848781921310185,0.15987513151276062,0.06093223486968853
2000-01-01T00:00:00Z,34.025,-121.175,0.24721919360517086,0.41964005376066826,0.1724208601554974,0.053771005508669145
2000-01-01T00:00:00Z,34.025,-121.125,0.23235186387697715,0.3892556678843147,0.15690380400733756,0.04878087224562186
2000-01-01T00:00:00Z,34.025,-121.075,0.22222827397725634,0.3497904963047086,0.12756222232745226,0.041828116040772884
2000-01-01T00:00:00Z,34.025,-121.025,0.21733852204733986,0.31849008180535526,0.1011515597580154,0.03289360400398326
2000-01-01T00:00:00Z,34.025,-120.975,0.2209703159808217,0.3116048903041167,0.090634574323295,0.027785376463250466
2000-01-01T00:00:00Z,34.025,-120.925,0.23005998494522886,0.30900337678391443,0.07894339183868557,0.020752092186816146
2000-01-01T00:00:00Z,34.025,-120.875,0.23799389169437268,0.30065282695944645,0.06265893526507377,0.021491737743934522
2000-01-01T00:00:00Z,34.025,-120.825,0.2485135443908353,0.29225509797504656,0.04374155358421125,0.026690540261932107
2000-01-01T00:00:00Z,34.025,-120.775,0.25593076172193524,0.30141201704847126,0.04548125532653602,0.0350501164727389
2000-01-01T00:00:00Z,34.025,-120.725,0.25409902966382747,0.29851598343240054,0.044416953768573075,0.0373609853636144
2000-01-01T00:00:00Z,34.025,-120.675,0.24242239441696822,0.2809802330350573,0.03855783861808909,0.04149252140417907
2000-01-01T00:00:00Z,34.025,-120.625,0.22238442550738058,0.2527887644042614,0.030404338896880823,0.04016721770458763
2000-01-01T00:00:00Z,34.025,-120.575,0.1972636237348561,0.22227445117914646,0.025010827444290368,0.03902265030498
2000-01-01T00:00:00Z,34.025,-120.525,0.15053259719709847,0.1873113592659279,0.036778762068829435,0.03597860754516191
2000-01-01T00:00:00Z,34.025,-120.475,0.1287371157524433,0.17378123818343094,0.045044122430987654,0.03436442058528684
2000-01-01T00:00:00Z,34.025,-120.425,0.10310560604162695,0.158179005701372,0.055073399659745045,0.031380579742643924
2000-01-01T00:00:00Z,34.025,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.275,0.11141048762030883,0.15586543699793018,0.044454949377621344,0.021893930481524434
2000-01-01T00:00:00Z,34.025,-120.225,0.11045421448559345,0.14277405219690872,0.032319837711315275,0.02809897640870074
2000-01-01T00:00:00Z,34.025,-120.175,0.12432586205998962,0.11061271823597155,0.013713143824018073,0.04243428848722484
2000-01-01T00:00:00Z,34.025,-120.125,0.1244171962866442,0.09819537162073756,0.02622182466590664,0.05302571735269676
2000-01-01T00:00:00Z,34.025,-120.075,0.11788888521136008,0.12043820169937135,0.002549316488011266,0.05226180633244299
2000-01-01T00:00:00Z,34.025,-120.025,0.0920336656241921,0.16955509585055886,0.07752143022636676,0.05548013044462435
2000-01-01T00:00:00Z,34.025,-119.975,0.08185092963442894,0.18566254850452202,0.10381161887009308,0.057427097920108645
2000-01-01T00:00:00Z,34.075,-124.975,0.3584543226423882,0.5702905174137738,0.2118361947713856,0.07320274233479081
2000-01-01T00:00:00Z,34.075,-124.925,0.35959135220477395,0.5714084422426174,0.2118170900378435,0.07484578406086992
2000-01-01T00:00:00Z,34.075,-124.875,0.36161245993639507,0.5815244277960026,0.21991196785960748,0.07578182627498545
2000-01-01T00:00:00Z,34.075,-124.825,0.3677340235107715,0.5944491696542415,0.22671514614347005,0.07666719834162049
2000-01-01T00:00:00Z,34.075,-124.775,0.37003987533873467,0.5990447975348037,0.229004922196069,0.07794814473188144
2000-01-01T00:00:00Z,34.075,-124.725,0.3749959893546591,0.5975217021777608,0.22252571282310168,0.07863760591763848
2000-01-01T00:00:00Z,34.075,-124.675,0.3842516377801731,0.5856860948396004,0.2014344570594273,0.07994343252244085
2000-01-01T00:00:00Z,34.075,-124.625,0.3832345702880539,0.6168283946689792,0.2335938243809253,0.08104452437503197
2000-01-01T00:00:00Z,34.075,-124.575,0.3836685252791668,0.6577111309714888,0.274042605692322,0.08213485209516547
2000-01-01T00:00:00Z,34.075,-124.525,0.38603898455027447,0.6868578911618042,0.3008189066115297,0.08423672268722654
2000-01-01T00:00:00Z,34.075,-124.475,0.3872413398751402,0.692684854941509,0.3054435150663688,0.08549694622324311
2000-01-01T00:00:00Z,34.075,-124.425,0.3826423067439217,0.6899304742136344,0.3072881674697127,0.08770818994531833
2000-01-01T00:00:00Z,34.075,-124.375,0.3708796094005681,0.6488039503130193,0.2779243409124512,0.08892628458848653
2000-01-01T00:00:00Z,34.075,-124.325,0.36062586782447775,0.6184216977600869,0.2577958299356092,0.0899696231848061
2000-01-01T00:00:00Z,34.075,-124.275,0.3494510199894359,0.5701866889029517,0.22073566891351576,0.09143631406189452
2000-01-01T00:00:00Z,34.075,-124.225,0.34546173622137805,0.5559055779725577,0.21044384175117964,0.09251128901288172
2000-01-01T00:00:00Z,34.075,-124.175,0.3317005031577824,0.5421426136256526,0.21044211046787026,0.09444014017387714
2000-01-01T00:00:00Z,34.075,-124.125,0.32792845764105055,0.5245411829498108,0.19661272530876023,0.0963335695685749
2000-01-01T00:00:00Z,34.075,-124.075,0.3187616371409578,0.5104990450864346,0.19173740794547683,0.09801827209824723
2000-01-01T00:00:00Z,34.075,-124.025,0.2939654789717805,0.48814855408209445,0.19418307511031396,0.10063404051356402
2000-01-01T00:00:00Z,34.075,-123.975,0.2846729971724802,0.4801998078839338,0.1955268107114536,0.10186921110664066
2000-01-01T00:00:00Z,34.075,-123.925,0.2632183549985117,0.47351736246673887,0.21029900746822716,0.10378328368292393
2000-01-01T00:00:00Z,34.075,-123.875,0.27052469051153005,0.4777757788168895,0.20725108830535943,0.10445995241258554
2000-01-01T00:00:00Z,34.075,-123.825,0.26767094729053703,0.4738088575487182,0.20613791025818118,0.10500173169936292
2000-01-01T00:00:00Z,34.075,-123.775,0.2888729364902265,0.5271264185122213,0.2382534820219948,0.1055306965489795
2000-01-01T00:00:00Z,34.075,-123.725,0.29557925889631204,0.5472513301837598,0.2516720712874478,0.10582429574457125
2000-01-01T00:00:00Z,34.075,-123.675,0.3211626488734273,0.5846704953353303,0.263507846461903,0.10551526653848868
2000-01-01T00:00:00Z,34.075,-123.625,0.32538961896718227,0.5728836347557151,0.24749401578853286,0.10524849261480478
2000-01-01T00:00:00Z,34.075,-123.575,0.3369700432185325,0.5559165961584827,0.21894655293995013,0.10430539184067496
2000-01-01T00:00:00Z,34.075,-123.525,0.34577343895854107,0.496030680217351,0.15025724125880996,0.1030309253032185
2000-01-01T00:00:00Z,34.075,-123.475,0.34901909216165283,0.4715111340128344,0.12249204185118157,0.10244134779182186
2000-01-01T00:00:00Z,34.075,-123.425,0.35370139070516393,0.42235761849719,0.06865622779202607,0.10121576950096925
2000-01-01T00:00:00Z,34.075,-123.375,0.3418941037073739,0.41076420019051874,0.06887009648314485,0.10108415832307076
2000-01-01T00:00:00Z,34.075,-123.325,0.3382966441954613,0.38995896671121744,0.05166232251575614,0.10086579884897001
2000-01-01T00:00:00Z,34.075,-123.275,0.3360589536785819,0.38343180442037667,0.04737285074179476,0.10076949370281411
2000-01-01T00:00:00Z,34.075,-123.225,0.336727037835769,0.381492646619602,0.04476560878383301,0.10064091405421224
2000-01-01T00:00:00Z,34.075,-123.175,0.3451257153329214,0.38080558202909387,0.03567986669617246,0.10023239928543083
2000-01-01T00:00:00Z,34.075,-123.125,0.3409363146530811,0.4007712658077931,0.05983495115471199,0.09941067749820456
2000-01-01T00:00:00Z,34.075,-123.075,0.3367958325525196,0.4124942005574686,0.075698368004949,0.09884788209888455
2000-01-01T00:00:00Z,34.075,-123.025,0.32303929301231654,0.4495063863723652,0.12646709336004863,0.09738031912280148
2000-01-01T00:00:00Z,34.075,-122.975,0.3147159654492597,0.46205292280950816,0.14733695736024843,0.09668618445968438
2000-01-01T00:00:00Z,34.075,-122.925,0.29894667075737663,0.4828922489925727,0.18394557823519608,0.09483535591917186
2000-01-01T00:00:00Z,34.075,-122.875,0.2852618405708713,0.4992067287056419,0.21394488813477064,0.09374296262265797
2000-01-01T00:00:00Z,34.075,-122.825,0.2711981708134031,0.5057801444818517,0.23458197366844863,0.09270504177923375
2000-01-01T00:00:00Z,34.075,-122.775,0.27981025924602027,0.5377593818538162,0.25794912260779596,0.09094435038037328
2000-01-01T00:00:00Z,34.075,-122.725,0.28353132168089007,0.5446821433071471,0.2611508216262571,0.08972697424078949
2000-01-01T00:00:00Z,34.075,-122.675,0.29226754824559203,0.5545690475148807,0.26230149926928864,0.0870422141543246
2000-01-01T00:00:00Z,34.075,-122.625,0.30016531393339296,0.5345088936519576,0.23434357971856468,0.0840732048551504
2000-01-01T00:00:00Z,34.075,-122.575,0.29521263631203687,0.519492832030871,0.22428019571883417,0.08160345373057605
2000-01-01T00:00:00Z,34.075,-122.525,0.29329177772342013,0.4873691537510708,0.19407737602765068,0.076944084260762
2000-01-01T00:00:00Z,34.075,-122.475,0.2887935076408777,0.4778856611835337,0.18909215354265602,0.07476056075967957
2000-01-01T00:00:00Z,34.075,-122.425,0.27429588736773025,0.46622902980409997,0.19193314243636972,0.0707706049452791
2000-01-01T00:00:00Z,34.075,-122.375,0.267417717932959,0.4524298354324236,0.1850121174994646,0.0687347062097728
2000-01-01T00:00:00Z,34.075,-122.325,0.2488158941256568,0.4437713620543704,0.1949554679287136,0.06731194030239189
2000-01-01T00:00:00Z,34.075,-122.275,0.2635001363966798,0.4699740580197592,0.20647392162307943,0.06617759998833583
2000-01-01T00:00:00Z,34.075,-122.225,0.2667639441776114,0.48031173227119,0.2135477880935786,0.06585486180071587
2000-01-01T00:00:00Z,34.075,-122.175,0.27408340460780634,0.49878322516763474,0.2246998205598284,0.0669338869021524
2000-01-01T00:00:00Z,34.075,-122.125,0.2964444753453376,0.49070203914716765,0.19425756380183007,0.0676888560860361
2000-01-01T00:00:00Z,34.075,-122.075,0.31568581403812984,0.4853307605238279,0.16964494648569806,0.06937425510368601
2000-01-01T00:00:00Z,34.075,-122.025,0.3420833600055082,0.4507227886251233,0.10863942861961512,0.07114525766729045
2000-01-01T00:00:00Z,34.075,-121.975,0.35186063697522246,0.4429749005158082,0.09111426354058572,0.07221065958010785
2000-01-01T00:00:00Z,34.075,-121.925,0.36931209279036414,0.4370664405442981,0.06775434775393396,0.0746944178067148
2000-01-01T00:00:00Z,34.075,-121.875,0.36723860841152217,0.4417921823400484,0.07455357392852624,0.07598437787841464
2000-01-01T00:00:00Z,34.075,-121.825,0.3760796517296397,0.4481210758438604,0.07204142411422071,0.07781955020435727
2000-01-01T00:00:00Z,34.075,-121.775,0.36027235315852957,0.46826722097692747,0.1079948678183979,0.07895873176019184
2000-01-01T00:00:00Z,34.075,-121.725,0.353774265832484,0.4746140657602087,0.1208397999277247,0.07945152997857809
2000-01-01T00:00:00Z,34.075,-121.675,0.32700412586070654,0.4695956789048128,0.14259155304410626,0.07850111948024595
2000-01-01T00:00:00Z,34.075,-121.625,0.3008163116918232,0.4398557384884136,0.13903942679659037,0.07751106265879569
2000-01-01T00:00:00Z,34.075,-121.575,0.2828255101359546,0.4045769868471844,0.12175147671122982,0.07629567755175787
2000-01-01T00:00:00Z,34.075,-121.525,0.2508344145003343,0.3275325528096331,0.07669813830929884,0.07403367990278763
2000-01-01T00:00:00Z,34.075,-121.475,0.24405631427743538,0.3158828812674006,0.07182656698996523,0.07292314279956304
2000-01-01T00:00:00Z,34.075,-121.425,0.24091742834014349,0.3490109175957984,0.1080934892556549,0.06861381739047909
2000-01-01T00:00:00Z,34.075,-121.375,0.25606789591927037,0.35442658298260726,0.09835868706333689,0.06603926155349019
2000-01-01T00:00:00Z,34.075,-121.325,0.26933007765897193,0.3685100373470839,0.09917995968811194,0.06286280069054782
2000-01-01T00:00:00Z,34.075,-121.275,0.27302992274805565,0.40503509056983683,0.13200516782178118,0.05792167718951262
2000-01-01T00:00:00Z,34.075,-121.225,0.26864785817523723,0.4143778196090142,0.14572996143377698,0.05525649083159906
2000-01-01T00:00:00Z,34.075,-121.175,0.24301503535513472,0.40010104644255284,0.15708601108741813,0.046491191652243684
2000-01-01T00:00:00Z,34.075,-121.125,0.220045902290135,0.3672643782006768,0.14721847591054182,0.04060719432578504
2000-01-01T00:00:00Z,34.075,-121.075,0.1969350271987033,0.3304263028222259,0.13349127562352262,0.03349360683141571
2000-01-01T00:00:00Z,34.075,-121.025,0.21949802733938462,0.3098888784784843,0.09039085113909967,0.02425149669176383
2000-01-01T00:00:00Z,34.075,-120.975,0.22428556580527992,0.3034084693099546,0.07912290350467466,0.020511962893814264
2000-01-01T00:00:00Z,34.075,-120.925,0.2286514564263611,0.299078678517761,0.0704272220913999,0.017145058867175822
2000-01-01T00:00:00Z,34.075,-120.875,0.238832721254759,0.30271999583663917,0.06388727458188018,0.020438222527321456
2000-01-01T00:00:00Z,34.075,-120.825,0.2564094357041445,0.30656996401057296,0.050160528306428476,0.0265457091887112
2000-01-01T00:00:00Z,34.075,-120.775,0.25723999523606733,0.3136217144027771,0.056381719166709754,0.030367103177441363
2000-01-01T00:00:00Z,34.075,-120.725,0.25552792752253645,0.30818203119581583,0.052654103673279384,0.03197235476713754
2000-01-01T00:00:00Z,34.075,-120.675,0.23755061638255437,0.2721635746232132,0.03461295824065885,0.028795999006822233
2000-01-01T00:00:00Z,34.075,-120.625,0.21290217717439466,0.23295248135564892,0.020050304181254253,0.02389142580485325
2000-01-01T00:00:00Z,34.075,-120.575,0.1882490046126574,0.19079025744821226,0.002541252835554869,0.02016225390168126
2000-01-01T00:00:00Z,34.075,-120.525,0.1337855976150794,0.15516238285689735,0.021376785241817936,0.02104519876486519
2000-01-01T00:00:00Z,34.075,-120.475,0.11348269032177018,0.14404349516349732,0.030560804841727143,0.02376318312400225
2000-01-01T00:00:00Z,34.075,-120.425,0.0746758678646382,0.12676741311890838,0.05209154525427018,0.032584100512392085
2000-01-01T00:00:00Z,34.075,-120.375,0.08405831684136811,0.1362376193687808,0.05217930252741268,0.03339778330854271
2000-01-01T00:00:00Z,34.075,-120.325,0.0801077416847589,0.13030569815569557,0.05019795647093667,0.038111433586996875
2000-01-01T00:00:00Z,34.075,-120.275,0.11129712984513575,0.11613330394710462,0.004836174101968876,0.04438817839805925
2000-01-01T00:00:00Z,34.075,-120.225,0.12059884636533623,0.10549620646358053,0.015102639901755699,0.04912738008205389
2000-01-01T00:00:00Z,34.075,-120.175,0.13324803131206941,0.07677318200409218,0.056474849307977235,0.05954568974441831
2000-01-01T00:00:00Z,34.075,-120.125,0.1408557983185461,0.0806178765380711,0.060237921780475004,0.057645465252197374
2000-01-01T00:00:00Z,34.075,-120.075,0.14413801163621456,0.07520583447419059,0.06893217716202397,0.058623120322178424
2000-01-01T00:00:00Z,34.075,-120.025,0.13606274062012239,0.10213312103614319,0.03392961958397919,0.050743424313886176
2000-01-01T00:00:00Z,34.075,-119.975,0.1354800700349279,0.10788179706216391,0.027598272972763987,0.04845469352413139
2000-01-01T00:00:00Z,34.125,-124.975,0.35916988478824596,0.5443489782831042,0.18517909349485828,0.07307958494960862
2000-01-01T00:00:00Z,34.125,-124.925,0.3515412139421218,0.5535107245456244,0.20196951060350266,0.07458288956524704
2000-01-01T00:00:00Z,34.125,-124.875,0.3536839055764932,0.5676422763747522,0.21395837079825897,0.07559296189811054
2000-01-01T00:00:00Z,34.125,-124.825,0.3545870832257606,0.5757396838771448,0.2211526006513842,0.07633875568041497
2000-01-01T00:00:00Z,34.125,-124.775,0.35577666120816404,0.5818646638080023,0.22608800259983824,0.07733491557612329
2000-01-01T00:00:00Z,34.125,-124.725,0.3570636119844551,0.5803700163492312,0.22330640436477617,0.0777579093851925
2000-01-01T00:00:00Z,34.125,-124.675,0.3616063699784688,0.5817772354155267,0.22017086543705794,0.0787515345842703
2000-01-01T00:00:00Z,34.125,-124.625,0.36786623746423935,0.6083644350936419,0.24049819762940255,0.07991203361247824
2000-01-01T00:00:00Z,34.125,-124.575,0.3652107244794589,0.6444012894983965,0.2791905650189376,0.08053708091088213
2000-01-01T00:00:00Z,34.125,-124.525,0.3672457083684113,0.678606855204759,0.31136114683634775,0.0822052746544858
2000-01-01T00:00:00Z,34.125,-124.475,0.36680310588255477,0.6858745680950814,0.31907146221252664,0.08299471581971493
2000-01-01T00:00:00Z,34.125,-124.425,0.3601366703757443,0.6801888175289427,0.32005214715319835,0.08470296203882159
2000-01-01T00:00:00Z,34.125,-124.375,0.3543136703241584,0.6511709723870652,0.29685730206290684,0.08650337537136078
2000-01-01T00:00:00Z,34.125,-124.325,0.34033481901934654,0.6201777321531009,0.27984291313375437,0.08667358217415448
2000-01-01T00:00:00Z,34.125,-124.275,0.3345726359687041,0.5811465475734191,0.24657391160471498,0.08817992723312766
2000-01-01T00:00:00Z,34.125,-124.225,0.332756291996395,0.570631670582947,0.23787537858655194,0.08900486580248311
2000-01-01T00:00:00Z,34.125,-124.175,0.32666074025449443,0.5589466927342068,0.2322859524797124,0.09126932262598421
2000-01-01T00:00:00Z,34.125,-124.125,0.32043589364975483,0.5476428084294082,0.22720691477965332,0.09304009578397884
2000-01-01T00:00:00Z,34.125,-124.075,0.3072331813619269,0.5396873359124957,0.23245415455056884,0.09515972359977243
2000-01-01T00:00:00Z,34.125,-124.025,0.2846010328014893,0.5238617301204898,0.23926069731900046,0.09785888982431085
2000-01-01T00:00:00Z,34.125,-123.975,0.27679614957911375,0.5174279096365398,0.2406317600574261,0.0989581318612571
2000-01-01T00:00:00Z,34.125,-123.925,0.26870556861236516,0.5043877939866475,0.2356822253742823,0.10104945649939803
2000-01-01T00:00:00Z,34.125,-123.875,0.2720773266291145,0.49268893097493316,0.22061160434581867,0.10266309262422567
2000-01-01T00:00:00Z,34.125,-123.825,0.27697010028142927,0.4947240769560136,0.21775397667458435,0.10283666677516719
2000-01-01T00:00:00Z,34.125,-123.775,0.2955265173226616,0.5210685131168381,0.2255419957941765,0.10351871907623202
2000-01-01T00:00:00Z,34.125,-123.725,0.30547251513870877,0.536163211538081,0.23069069639937223,0.10369619616040109
2000-01-01T00:00:00Z,34.125,-123.675,0.3266783550577325,0.5624188828244367,0.23574052776670423,0.1037671319710593
2000-01-01T00:00:00Z,34.125,-123.625,0.33277611103776933,0.5676819618329715,0.23490585079520215,0.10398919127880835
2000-01-01T00:00:00Z,34.125,-123.575,0.3432030828694662,0.5501539150527045,0.2069508321832383,0.10289426680346775
2000-01-01T00:00:00Z,34.125,-123.525,0.34988658297658765,0.5046412213903763,0.15475463841378861,0.10186291663595783
