time,latitude,longitude,thetao_max,thetao_min,thetao_range,thetao_mean
UTC,degrees_north,degrees_east,degree_C,degree_C,degree_C,degree_C
2000-01-01T00:00:00Z,34.025,-122.575,18.115028868892416,11.76615996633167,6.348868902560746,14.902364472723955
2000-01-01T00:00:00Z,34.025,-122.525,18.212239469909004,11.794954368508863,6.417285101400141,14.898889100834941
2000-01-01T00:00:00Z,34.025,-122.475,18.262355760630893,11.805218322686343,6.457137437944549,14.896862825095385
2000-01-01T00:00:00Z,34.025,-122.425,18.3646524138423,11.823649160238674,6.541003253603627,14.892943731700765
2000-01-01T00:00:00Z,34.025,-122.375,18.357443390793872,11.842169366976579,6.515274023817293,14.890581344954652
2000-01-01T00:00:00Z,34.025,-122.325,18.32757629151005,11.857252173147835,6.470324118362214,14.88173474488016
2000-01-01T00:00:00Z,34.025,-122.275,18.244054622709744,11.89216819704153,6.351886425668214,14.871766000043595
2000-01-01T00:00:00Z,34.025,-122.225,18.237995772447196,11.907164498616371,6.330831273830825,14.865109999662234
2000-01-01T00:00:00Z,34.025,-122.175,18.28563757992019,11.9355725699535,6.350065009966691,14.849645930267108
2000-01-01T00:00:00Z,34.025,-122.125,18.320915153193496,11.957862805993265,6.363052347200231,14.843725343886755
2000-01-01T00:00:00Z,34.025,-122.075,18.343639133418456,11.973783232541809,6.369855900876647,14.831704735616038
2000-01-01T00:00:00Z,34.025,-122.025,18.37160567241045,12.011176083994114,6.360429588416336,14.825383978809304
2000-01-01T00:00:00Z,34.025,-121.975,18.38065717569882,12.035242116921092,6.345415058777727,14.821526318104363
2000-01-01T00:00:00Z,34.025,-121.925,18.391962638304463,12.086907404546782,6.305055233757681,14.812883538938628
2000-01-01T00:00:00Z,34.025,-121.875,18.39495299756976,12.135495185969237,6.259457811600523,14.809670547415793
2000-01-01T00:00:00Z,34.025,-121.825,18.387570872543627,12.161441204930897,6.22612966761273,14.798856335807104
2000-01-01T00:00:00Z,34.025,-121.775,18.37215607411022,12.157822074680999,6.21433399942922,14.788207592397296
2000-01-01T00:00:00Z,34.025,-121.725,18.36120144541346,12.116464401405654,6.244737044007806,14.783087233307429
2000-01-01T00:00:00Z,34.025,-121.675,18.33298282252541,12.016094019712524,6.316888802812885,14.772308203106588
2000-01-01T00:00:00Z,34.025,-121.625,18.317099131046387,11.95594117662743,6.361157954418957,14.770084467385116
2000-01-01T00:00:00Z,34.025,-121.575,18.294786983747663,11.89928561643296,6.3955013673147025,14.763722538737161
2000-01-01T00:00:00Z,34.025,-121.525,18.25489870671015,11.903388551135498,6.351510155574653,14.762969107179467
2000-01-01T00:00:00Z,34.025,-121.475,18.231004034919724,11.906157751702104,6.324846283217621,14.763604390544801
2000-01-01T00:00:00Z,34.025,-121.425,18.18133765872268,11.890279308934716,6.2910583497879635,14.767451151392093
2000-01-01T00:00:00Z,34.025,-121.375,18.13547370402154,11.872960698342789,6.26251300567875,14.776929528674058
2000-01-01T00:00:00Z,34.025,-121.325,18.094751106294083,11.845684997310256,6.249066108983827,14.78317499034263
2000-01-01T00:00:00Z,34.025,-121.275,18.090618758095957,11.818812264862283,6.271806493233674,14.800337398921535
2000-01-01T00:00:00Z,34.025,-121.225,18.12550074968962,11.793760737116438,6.331740012573183,14.810248753196412
2000-01-01T00:00:00Z,34.025,-121.175,18.222757087485657,11.713485340715424,6.509271746770233,14.829785963270695
2000-01-01T00:00:00Z,34.025,-121.125,18.3116945833723,11.678055183042657,6.633639400329644,14.848218735931331
2000-01-01T00:00:00Z,34.025,-121.075,18.419579439173603,11.640588901204408,6.778990537969195,14.865215157051749
2000-01-01T00:00:00Z,34.025,-121.025,18.5877980760983,11.627194970151201,6.960603105947097,14.902465304394871
2000-01-01T00:00:00Z,34.025,-120.975,18.68166197496882,11.633445622858378,7.04821635211044,14.92375247969458
2000-01-01T00:00:00Z,34.025,-120.925,18.876920346655986,11.684052080332565,7.192868266323421,14.970361754173242
2000-01-01T00:00:00Z,34.025,-120.875,18.996089813407913,11.71376880958645,7.282321003821464,14.999710799937837
2000-01-01T00:00:00Z,34.025,-120.825,19.1240519740375,11.729575078739572,7.394476895297927,15.024487427028204
2000-01-01T00:00:00Z,34.025,-120.775,19.24878498432698,11.730470602843624,7.518314381483357,15.051682545842386
2000-01-01T00:00:00Z,34.025,-120.725,19.280363170705638,11.717079776369479,7.563283394336159,15.056874244661516
2000-01-01T00:00:00Z,34.025,-120.675,19.319862944463964,11.656443402832473,7.663419541631491,15.061893652462901
2000-01-01T00:00:00Z,34.025,-120.625,19.295960290383192,11.605516167194857,7.690444123188335,15.055155222198788
2000-01-01T00:00:00Z,34.025,-120.575,19.250997002769807,11.493295214096674,7.757701788673133,15.03334033479494
2000-01-01T00:00:00Z,34.025,-120.525,19.156733432360333,11.333671756122396,7.823061676237938,15.003188040339513
2000-01-01T00:00:00Z,34.025,-120.475,19.105218742871564,11.244946226951477,7.860272515920087,14.988085021644348
2000-01-01T00:00:00Z,34.025,-120.425,18.99494405266249,11.064789971367603,7.930154081294887,14.96398759861405
2000-01-01T00:00:00Z,34.025,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,34.025,-120.275,18.886450050687987,11.011816341287052,7.8746337094009355,14.997966782226584
2000-01-01T00:00:00Z,34.025,-120.225,18.855869139968117,11.021807745384274,7.834061394583843,15.000824934578059
2000-01-01T00:00:00Z,34.025,-120.175,18.769645531408475,11.053733728425112,7.7159118029833635,15.010008131076786
2000-01-01T00:00:00Z,34.025,-120.125,18.739028365735308,11.154242508821016,7.5847858569142925,15.045242134787964
2000-01-01T00:00:00Z,34.025,-120.075,18.683909498184256,11.240096330320945,7.443813167863311,15.075408905700057
2000-01-01T00:00:00Z,34.025,-120.025,18.652836053418277,11.32626760289316,7.326568450525116,15.090339164815363
2000-01-01T00:00:00Z,34.025,-119.975,18.7092798810209,11.352565802522484,7.356714078498417,15.095101591269072
2000-01-01T00:00:00Z,34.075,-124.975,19.418058446101348,12.241730381741036,7.1763280643603125,15.680459100773005
2000-01-01T00:00:00Z,34.075,-124.925,19.400694302484606,12.233277073899197,7.167417228585409,15.66491730541416
2000-01-01T00:00:00Z,34.075,-124.875,19.3834209894015,12.25176882558396,7.13165216381754,15.660884921711363
2000-01-01T00:00:00Z,34.075,-124.825,19.369019127706157,12.252934315807744,7.116084811898412,15.653477156789393
2000-01-01T00:00:00Z,34.075,-124.775,19.331524193425118,12.300032487494393,7.0314917059307245,15.648032312672434
2000-01-01T00:00:00Z,34.075,-124.725,19.31031249645217,12.32816624329837,6.9821462531538,15.646369263434156
2000-01-01T00:00:00Z,34.075,-124.675,19.24286715961938,12.415619658363934,6.827247501255446,15.633832678001937
2000-01-01T00:00:00Z,34.075,-124.625,19.19470739045166,12.52302803596025,6.6716793544914115,15.62698335519407
2000-01-01T00:00:00Z,34.075,-124.575,19.147127517225716,12.59726973756165,6.549857779664066,15.617387563886856
2000-01-01T00:00:00Z,34.075,-124.525,19.096478794540133,12.393536422733906,6.702942371806227,15.602236897966776
2000-01-01T00:00:00Z,34.075,-124.475,19.075971460040574,12.287685727764586,6.7882857322759875,15.595857431506888
2000-01-01T00:00:00Z,34.075,-124.425,19.033395911235974,12.045783172291415,6.987612738944559,15.572275559458566
2000-01-01T00:00:00Z,34.075,-124.375,19.009974673767356,12.040698905576503,6.969275768190853,15.559211409168523
2000-01-01T00:00:00Z,34.075,-124.325,18.99930598588274,12.04921677094222,6.950089214940519,15.54422068163905
2000-01-01T00:00:00Z,34.075,-124.275,18.940220851799246,12.168581162345996,6.7716396894532505,15.52511638242219
2000-01-01T00:00:00Z,34.075,-124.225,18.912115894373922,12.217349540620376,6.694766353753547,15.516535303511436
2000-01-01T00:00:00Z,34.075,-124.175,18.814426466101487,12.312058482883518,6.502367983217969,15.488566860664918
2000-01-01T00:00:00Z,34.075,-124.125,18.743641863390955,12.370240958611566,6.373400904779389,15.467989650399517
2000-01-01T00:00:00Z,34.075,-124.075,18.672613890524516,12.428705605778555,6.243908284745961,15.446440677375746
2000-01-01T00:00:00Z,34.075,-124.025,18.577358635260882,12.475843453105197,6.101515182155685,15.4092714413138
2000-01-01T00:00:00Z,34.075,-123.975,18.540672013248397,12.486665905185228,6.054006108063168,15.393759634381613
2000-01-01T00:00:00Z,34.075,-123.925,18.477183607136574,12.49433067760931,5.982852929527263,15.349450735982286
2000-01-01T00:00:00Z,34.075,-123.875,18.475887250685098,12.483638043481182,5.9922492072039155,15.329561876116417
2000-01-01T00:00:00Z,34.075,-123.825,18.47980078640304,12.479699972304008,6.0001008140990315,15.307143396388355
2000-01-01T00:00:00Z,34.075,-123.775,18.490345165771274,12.46736524867489,6.022979917096384,15.280585386479256
2000-01-01T00:00:00Z,34.075,-123.725,18.491618342278525,12.434132502381033,6.057485839897492,15.268532618760503
2000-01-01T00:00:00Z,34.075,-123.675,18.463115310007293,12.265750896739412,6.197364413267881,15.23153443627761
2000-01-01T00:00:00Z,34.075,-123.625,18.43471677619387,12.145885339889276,6.288831436304594,15.21059863940152
2000-01-01T00:00:00Z,34.075,-123.575,18.403696285943997,12.009257955734904,6.394438330209093,15.186727452173054
2000-01-01T00:00:00Z,34.075,-123.525,18.392319012153443,11.860392209795629,6.531926802357814,15.15758675197934
2000-01-01T00:00:00Z,34.075,-123.475,18.37820557219907,11.816746355527494,6.561459216671578,15.146015389385445
2000-01-01T00:00:00Z,34.075,-123.425,18.32855384743056,11.802560074009255,6.525993773421304,15.117603908772741
2000-01-01T00:00:00Z,34.075,-123.375,18.288429006701794,11.863840525484338,6.424588481217455,15.1036747476193
2000-01-01T00:00:00Z,34.075,-123.325,18.24686987452516,11.926899242111554,6.319970632413606,15.089900705780765
2000-01-01T00:00:00Z,34.075,-123.275,18.18766387518155,11.943895028713294,6.243768846468255,15.068244916731503
2000-01-01T00:00:00Z,34.075,-123.225,18.160967596036006,11.936056201451862,6.224911394584144,15.05825148392111
2000-01-01T00:00:00Z,34.075,-123.175,18.109850357709472,11.86654914474159,6.243301212967882,15.025163095051385
2000-01-01T00:00:00Z,34.075,-123.125,18.078902202416288,11.81511336510268,6.263788837313607,15.007164836299092
2000-01-01T00:00:00Z,34.075,-123.075,18.051484817055233,11.760909981039848,6.290574836015384,14.987800912195445
2000-01-01T00:00:00Z,34.075,-123.025,18.014722750783008,11.715615453432365,6.299107297350643,14.970024208034951
2000-01-01T00:00:00Z,34.075,-122.975,18.003766761103847,11.698558165477039,6.305208595626809,14.964575804601289
2000-01-01T00:00:00Z,34.075,-122.925,17.966367962087947,11.678009840900872,6.288358121187075,14.949026955135361
2000-01-01T00:00:00Z,34.075,-122.875,17.986291994336987,11.68834812882753,6.297943865509458,14.94239736398673
2000-01-01T00:00:00Z,34.075,-122.825,17.97299881985025,11.695457729289899,6.2775410905603515,14.935489077194422
2000-01-01T00:00:00Z,34.075,-122.775,18.02142757733998,11.72301158213684,6.2984159952031415,14.921236615114147
2000-01-01T00:00:00Z,34.075,-122.725,18.030035740949547,11.733339077041693,6.296696663907854,14.915484476700902
2000-01-01T00:00:00Z,34.075,-122.675,18.032900587821118,11.764978346479447,6.267922241341671,14.896443081556862
2000-01-01T00:00:00Z,34.075,-122.625,18.021951640519728,11.777048544828835,6.244903095690892,14.886872144529491
2000-01-01T00:00:00Z,34.075,-122.575,18.013217397605683,11.791027939721515,6.222189457884168,14.8781237635969
2000-01-01T00:00:00Z,34.075,-122.525,18.021733452833143,11.807067454411529,6.214665998421614,14.870157531847866
2000-01-01T00:00:00Z,34.075,-122.475,18.067387250534267,11.813806944062966,6.253580306471301,14.86932299878728
2000-01-01T00:00:00Z,34.075,-122.425,18.20244328967344,11.83057061084852,6.37187267882492,14.863315339975076
2000-01-01T00:00:00Z,34.075,-122.375,18.219693783299245,11.848732559685756,6.37096122361349,14.858680365124457
2000-01-01T00:00:00Z,34.075,-122.325,18.236871715797932,11.863051100688105,6.3738206151098264,14.852244957397394
2000-01-01T00:00:00Z,34.075,-122.275,18.166437399477424,11.894223581549609,6.272213817927815,14.84063180273786
2000-01-01T00:00:00Z,34.075,-122.225,18.172884146821833,11.906062199971704,6.266821946850129,14.83607228798696
2000-01-01T00:00:00Z,34.075,-122.175,18.24673506678831,11.924952965344826,6.321782101443485,14.818398122021769
2000-01-01T00:00:00Z,34.075,-122.125,18.279305212138222,11.933961665847677,6.345343546290545,14.809455015175482
2000-01-01T00:00:00Z,34.075,-122.075,18.311097032715445,11.944355510371992,6.366741522343453,14.799339043841377
2000-01-01T00:00:00Z,34.075,-122.025,18.333739003236257,11.975711262264202,6.358027740972055,14.78996492840422
2000-01-01T00:00:00Z,34.075,-121.975,18.343927479000374,12.000145226789366,6.3437822522110086,14.787963371441894
2000-01-01T00:00:00Z,34.075,-121.925,18.349516582705146,12.070222459208034,6.279294123497111,14.777107165338416
2000-01-01T00:00:00Z,34.075,-121.875,18.345388396027353,12.075280392683984,6.270108003343369,14.770630990290222
2000-01-01T00:00:00Z,34.075,-121.825,18.341440430183784,12.109192038613518,6.232248391570266,14.762499529601996
2000-01-01T00:00:00Z,34.075,-121.775,18.3253472787059,11.982834358146906,6.342512920558995,14.752263070995538
2000-01-01T00:00:00Z,34.075,-121.725,18.31889473693567,11.94864497019623,6.3702497667394375,14.749844986472965
2000-01-01T00:00:00Z,34.075,-121.675,18.29129054973288,11.824604262250052,6.46668628748283,14.740623803673834
2000-01-01T00:00:00Z,34.075,-121.625,18.273435200127498,11.834357310231372,6.439077889896126,14.738420329965471
2000-01-01T00:00:00Z,34.075,-121.575,18.256291059384374,11.81143067122149,6.444860388162883,14.73495470075914
2000-01-01T00:00:00Z,34.075,-121.525,18.212926255769318,11.862453584167419,6.350472671601899,14.733407513781465
2000-01-01T00:00:00Z,34.075,-121.475,18.19277377644548,11.866871496947109,6.325902279498372,14.735539083663424
2000-01-01T00:00:00Z,34.075,-121.425,18.126965747563922,11.841390857389829,6.285574890174093,14.737593144514156
2000-01-01T00:00:00Z,34.075,-121.375,18.09697945484457,11.816997971400669,6.279981483443899,14.74471876072919
2000-01-01T00:00:00Z,34.075,-121.325,18.052229506735152,11.789792332793802,6.2624371739413505,14.750972257339452
2000-01-01T00:00:00Z,34.075,-121.275,18.131554118319965,11.798807892461442,6.332746225858523,14.768998043701027
2000-01-01T00:00:00Z,34.075,-121.225,18.16727732367943,11.778761452316985,6.3885158713624435,14.780252314567477
2000-01-01T00:00:00Z,34.075,-121.175,18.30190071058909,11.682529998745634,6.619370711843457,14.804892003732672
2000-01-01T00:00:00Z,34.075,-121.125,18.402003827813136,11.635288812498468,6.766715015314668,14.823996903818148
2000-01-01T00:00:00Z,34.075,-121.075,18.5026407866557,11.59525656636614,6.9073842202895595,14.843888325889512
2000-01-01T00:00:00Z,34.075,-121.025,18.679940518336682,11.539305191833966,7.140635326502716,14.880151462727618
2000-01-01T00:00:00Z,34.075,-120.975,18.76111628740014,11.545816025870247,7.215300261529892,14.90084843125992
2000-01-01T00:00:00Z,34.075,-120.925,18.970516996451398,11.590470261770237,7.3800467346811605,14.944168619132576
2000-01-01T00:00:00Z,34.075,-120.875,19.068012971146377,11.628447542971069,7.4395654281753085,14.961259960287087
2000-01-01T00:00:00Z,34.075,-120.825,19.174808108617583,11.676249397168645,7.498558711448938,14.980211244472457
2000-01-01T00:00:00Z,34.075,-120.775,19.24664277394574,11.680167460820126,7.566475313125615,14.987448963092753
2000-01-01T00:00:00Z,34.075,-120.725,19.267408067553472,11.674987544471872,7.5924205230816,14.993074203846394
2000-01-01T00:00:00Z,34.075,-120.675,19.244030680372173,11.620064193575727,7.623966486796446,14.978151188516755
2000-01-01T00:00:00Z,34.075,-120.625,19.188924369976508,11.542518343130398,7.64640602684611,14.956850531306559
2000-01-01T00:00:00Z,34.075,-120.575,19.123996933979065,11.462297824103532,7.661699109875533,14.931108418995244
2000-01-01T00:00:00Z,34.075,-120.525,19.02094316287108,11.285795212583883,7.735147950287198,14.891111738491524
2000-01-01T00:00:00Z,34.075,-120.475,18.9815714812738,11.20761205787391,7.773959423399891,14.882872280269337
2000-01-01T00:00:00Z,34.075,-120.425,18.885047246361932,11.033281784842462,7.85176546151947,14.85674712513253
2000-01-01T00:00:00Z,34.075,-120.375,18.833652713091364,10.956511178143337,7.877141534948027,14.873089779308797
2000-01-01T00:00:00Z,34.075,-120.325,18.8119092334874,10.91646097573512,7.895448257752278,14.89259941411239
2000-01-01T00:00:00Z,34.075,-120.275,18.778493752026204,10.936301401736133,7.8421923502900714,14.93896857562581
2000-01-01T00:00:00Z,34.075,-120.225,18.749234813036857,10.958335864387296,7.790898948649561,14.956594800836733
2000-01-01T00:00:00Z,34.075,-120.175,18.70381827403483,11.065891370720832,7.637926903313998,15.00816108408772
2000-01-01T00:00:00Z,34.075,-120.125,18.676276091645374,11.10539592624367,7.570880165401704,15.029861080914289
2000-01-01T00:00:00Z,34.075,-120.075,18.76239840077883,11.217387416202426,7.545010984576406,15.078901925285463
2000-01-01T00:00:00Z,34.075,-120.025,18.616694686329666,11.27854085871305,7.338153827616615,15.09463242781324
2000-01-01T00:00:00Z,34.075,-119.975,18.618511186246767,11.305639630840096,7.312871555406671,15.103235093388161
2000-01-01T00:00:00Z,34.125,-124.975,19.42708507118845,12.262864148393009,7.164220922795442,15.649583301645773
2000-01-01T00:00:00Z,34.125,-124.925,19.404303551163565,12.257237444408755,7.14706610675481,15.638865501881941
2000-01-01T00:00:00Z,34.125,-124.875,19.38449454135033,12.262872414218664,7.121622127131664,15.639635876426969
2000-01-01T00:00:00Z,34.125,-124.825,19.361781163799954,12.277460215637785,7.084320948162169,15.626845324780813
2000-01-01T00:00:00Z,34.125,-124.775,19.315980819152266,12.323504364382064,6.992476454770202,15.619147055425223
2000-01-01T00:00:00Z,34.125,-124.725,19.290259540129068,12.354191555768478,6.936067984360589,15.61534401458577
2000-01-01T00:00:00Z,34.125,-124.675,19.22250737690334,12.449036922564838,6.7734704543385025,15.605369510253603
2000-01-01T00:00:00Z,34.125,-124.625,19.1759807374237,12.539702938977044,6.636277798446656,15.604405237977076
2000-01-01T00:00:00Z,34.125,-124.575,19.129107319478745,12.558189524387805,6.57091779509094,15.587570939519134
2000-01-01T00:00:00Z,34.125,-124.525,19.091644407705342,12.383839621766993,6.7078047859383485,15.572034113253679
2000-01-01T00:00:00Z,34.125,-124.475,19.07146227005783,12.27808968695522,6.7933725831026095,15.564310815982058
2000-01-01T00:00:00Z,34.125,-124.425,19.014967548230704,12.078460583953628,6.936506964277076,15.545583351659447
2000-01-01T00:00:00Z,34.125,-124.375,18.986244916274014,12.02995493879081,6.956289977483204,15.538459623818955
2000-01-01T00:00:00Z,34.125,-124.325,18.94975811744288,12.056188431789295,6.893569685653585,15.517980712868397
2000-01-01T00:00:00Z,34.125,-124.275,18.88443643094407,12.160946062327898,6.723490368616172,15.497776160951217
2000-01-01T00:00:00Z,34.125,-124.225,18.84941980620495,12.210860589949604,6.638559216255345,15.487897224165478
2000-01-01T00:00:00Z,34.125,-124.175,18.76192266447736,12.308811119214718,6.453111545262642,15.462530655500293
2000-01-01T00:00:00Z,34.125,-124.125,18.699492664195805,12.368244778051848,6.331247886143958,15.442031718949854
2000-01-01T00:00:00Z,34.125,-124.075,18.633086192346454,12.429010842791833,6.204075349554621,15.417014813244108
2000-01-01T00:00:00Z,34.125,-124.025,18.55553225282674,12.480741942854513,6.074790309972228,15.378911467971806
2000-01-01T00:00:00Z,34.125,-123.975,18.52802836835393,12.493284177067942,6.034744191285988,15.36141749668961
2000-01-01T00:00:00Z,34.125,-123.925,18.48647114108264,12.501462207108508,5.985008933974131,15.323408256325074
2000-01-01T00:00:00Z,34.125,-123.875,18.475431445586207,12.492227452132685,5.983203993453522,15.306938697542352
2000-01-01T00:00:00Z,34.125,-123.825,18.472932729147942,12.479494390043511,5.993438339104431,15.278199871713579
2000-01-01T00:00:00Z,34.125,-123.775,18.462656105214684,12.418341858551248,6.044314246663436,15.249731169796583
2000-01-01T00:00:00Z,34.125,-123.725,18.452214798852584,12.36830000196887,6.083914796883715,15.236794182646447
2000-01-01T00:00:00Z,34.125,-123.675,18.41749452790391,12.209906589680402,6.207587938223506,15.206346264342823
2000-01-01T00:00:00Z,34.125,-123.625,18.40275210176983,12.100469305235515,6.302282796534316,15.190709523610884
2000-01-01T00:00:00Z,34.125,-123.575,18.37550439367522,11.966815992495016,6.408688401180205,15.162039651458555
2000-01-01T00:00:00Z,34.125,-123.525,18.36021625638263,11.84970620616565,6.510510050216979,15.132888616238173
2000-01-01T00:00:00Z,34.125,-123.475,18.3497114513331,11.825640286527815,6.524071164805285,15.120969763394772
2000-01-01T00:00:00Z,34.125,-123.425,18.31174489217594,11.83817266226814,6.473572229907802,15.096933053993746
2000-01-01T00:00:00Z,34.125,-123.375,18.273476491255842,11.890790905528775,6.382685585727067,15.080093200235696
2000-01-01T00:00:00Z,34.125,-123.325,18.239806168570315,11.933541285479869,6.306264883090446,15.067388677986647
2000-01-01T00:00:00Z,34.125,-123.275,18.186533703790907,11.933900101601695,6.252633602189212,15.04371081224356
2000-01-01T00:00:00Z,34.125,-123.225,18.163995814577778,11.914099867939788,6.24989594663799,15.031765349636894
2000-01-01T00:00:00Z,34.125,-123.175,18.11724615347903,11.843077527083409,6.274168626395621,15.002798872427297
2000-01-01T00:00:00Z,34.125,-123.125,18.08437281932989,11.79630546583396,6.288067353495929,14.988521216130676
2000-01-01T00:00:00Z,34.125,-123.075,18.058432419144022,11.748409027698566,6.310023391445457,14.96470517835793
2000-01-01T00:00:00Z,34.125,-123.025,18.022069334921134,11.713537183537317,6.308532151383817,14.944889949656163
2000-01-01T00:00:00Z,34.125,-122.975,18.006980355701067,11.70538796426048,6.301592391440588,14.937687656627974
2000-01-01T00:00:00Z,34.125,-122.925,17.978071934958702,11.700858978451803,6.277212956506899,14.924287626623657
2000-01-01T00:00:00Z,34.125,-122.875,17.9769691003609,11.704650331315657,6.272318769045244,14.922566228109714
2000-01-01T00:00:00Z,34.125,-122.825,17.963409293123902,11.722382329029587,6.241026964094315,14.909093083435131
2000-01-01T00:00:00Z,34.125,-122.775,17.969573114722063,11.747521601656084,6.2220515130659795,14.89679477535769
